Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
38.0,val,,59.4,0.99,0.0,
39.0,train,0.01,63.36,0.934,0.0,
39.0,val,,62.6,0.955,0.0,
40.0,train,0.01,62.72,0.939,0.0,
40.0,val,,61.6,0.981,0.0,
41.0,train,0.01,63.8,0.944,0.0,
41.0,val,,61.2,0.967,0.0,
42.0,train,0.01,64.56,0.928,0.0,
42.0,val,,59.6,0.985,0.0,
43.0,train,0.01,64.92,0.914,0.0,
43.0,val,,63.2,0.953,0.0,
44.0,train,0.01,64.72,0.91,0.0,
44.0,val,,60.8,1.007,0.0,
45.0,train,0.01,65.76,0.877,0.0,
45.0,val,,58.2,1.116,0.0,
46.0,train,0.01,65.96,0.884,0.0,
46.0,val,,63.6,0.963,0.0,
47.0,train,0.01,65.08,0.907,0.0,
47.0,val,,62.2,0.972,0.0,
48.0,train,0.01,66.2,0.886,0.0,
48.0,val,,63.4,0.961,0.0,
49.0,train,0.01,65.92,0.88,0.0,
49.0,val,,57.2,1.067,0.0,
50.0,train,0.01,66.0,0.888,0.0,
50.0,val,,62.2,0.92,0.0,
51.0,train,0.001,69.96,0.814,0.0,
51.0,val,,64.2,0.897,0.0,
52.0,train,0.001,71.56,0.773,0.0,
52.0,val,,64.4,0.895,0.0,
53.0,train,0.001,71.84,0.757,0.0,
53.0,val,,64.6,0.901,0.0,
54.0,train,0.001,71.32,0.76,0.0,
54.0,val,,65.8,0.898,0.0,
55.0,train,0.001,71.64,0.755,0.0,
55.0,val,,64.4,0.896,0.0,
56.0,train,0.001,71.4,0.762,0.0,
56.0,val,,66.8,0.88,0.0,
57.0,train,0.001,73.0,0.742,0.0,
57.0,val,,65.0,0.886,0.0,
58.0,train,0.001,70.88,0.772,0.0,
58.0,val,,65.8,0.875,0.0,
59.0,train,0.001,71.52,0.756,0.0,
59.0,val,,66.6,0.877,0.0,
60.0,train,0.001,71.8,0.747,0.0,
60.0,val,,65.4,0.878,0.0,
61.0,train,0.001,72.92,0.744,0.0,
61.0,val,,67.6,0.876,0.0,
62.0,train,0.001,72.96,0.736,0.0,
62.0,val,,66.8,0.894,0.0,
63.0,train,0.001,72.08,0.746,0.0,
63.0,val,,67.6,0.868,0.0,
64.0,train,0.001,72.24,0.757,0.0,
64.0,val,,65.8,0.87,0.0,
65.0,train,0.001,73.2,0.725,0.0,
65.0,val,,68.2,0.855,0.0,
66.0,train,0.001,72.84,0.728,0.0,
66.0,val,,67.6,0.86,0.0,
67.0,train,0.001,73.08,0.73,0.0,
67.0,val,,66.6,0.872,0.0,
68.0,train,0.001,73.12,0.72,0.0,
68.0,val,,68.0,0.859,0.0,
69.0,train,0.001,73.04,0.725,0.0,
69.0,val,,66.6,0.857,0.0,
70.0,train,0.001,74.28,0.719,0.0,
70.0,val,,67.8,0.852,0.0,
71.0,train,0.001,74.52,0.704,0.0,
71.0,val,,68.2,0.869,0.0,
72.0,train,0.001,73.88,0.7,0.0,
72.0,val,,66.6,0.866,0.0,
73.0,train,0.001,74.32,0.714,0.0,
73.0,val,,67.8,0.876,0.0,
74.0,train,0.001,73.16,0.719,0.0,
74.0,val,,66.4,0.861,0.0,
75.0,train,0.001,73.64,0.713,0.0,
75.0,val,,69.6,0.852,0.0,
76.0,train,0.001,73.28,0.719,0.0,
76.0,val,,68.2,0.854,0.0,
77.0,train,0.001,72.48,0.721,0.0,
77.0,val,,68.8,0.852,0.0,
78.0,train,0.001,73.12,0.708,0.0,
78.0,val,,67.8,0.858,0.0,
79.0,train,0.001,73.76,0.717,0.0,
79.0,val,,68.0,0.85,0.0,
80.0,train,0.001,73.32,0.713,0.0,
80.0,val,,67.8,0.86,0.0,
81.0,train,0.0001,75.08,0.694,0.0,
81.0,val,,67.6,0.855,0.0,
82.0,train,0.0001,73.4,0.715,0.0,
82.0,val,,67.0,0.859,0.0,
83.0,train,0.0001,75.12,0.679,0.0,
83.0,val,,68.0,0.857,0.0,
84.0,train,0.0001,74.16,0.703,0.0,
84.0,val,,68.0,0.861,0.0,
85.0,train,0.0001,73.4,0.713,0.0,
85.0,val,,68.2,0.859,0.0,
86.0,train,0.0001,75.64,0.685,0.0,
86.0,val,,67.8,0.86,0.0,
87.0,train,0.0001,75.4,0.675,0.0,
87.0,val,,68.0,0.857,0.0,
88.0,train,0.0001,74.12,0.701,0.0,
88.0,val,,68.8,0.852,0.0,
89.0,train,0.0001,74.2,0.682,0.0,
89.0,val,,68.8,0.858,0.0,
90.0,train,0.0001,75.12,0.673,0.0,
90.0,val,,69.8,0.858,0.0,
91.0,train,0.0001,75.2,0.674,0.0,
91.0,val,,69.6,0.848,0.0,
92.0,train,0.0001,75.0,0.675,0.0,
92.0,val,,67.8,0.859,0.0,
93.0,train,0.0001,74.8,0.695,0.0,
93.0,val,,67.4,0.86,0.0,
94.0,train,0.0001,74.56,0.678,0.0,
94.0,val,,69.0,0.855,0.0,
95.0,train,0.0001,74.08,0.693,0.0,
95.0,val,,68.6,0.861,0.0,
96.0,train,0.0001,74.96,0.665,0.0,
96.0,val,,69.4,0.854,0.0,
97.0,train,0.0001,75.12,0.669,0.0,
97.0,val,,69.4,0.856,0.0,
98.0,train,0.0001,74.4,0.688,0.0,
98.0,val,,68.4,0.852,0.0,
99.0,train,0.0001,75.04,0.685,0.0,
99.0,val,,69.8,0.855,0.0,
100.0,train,0.0001,74.48,0.685,0.0,
100.0,val,,68.6,0.86,0.0,
,info,,,,,"2024-11-14 01:25:38,718 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:25:38,718 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:25:38,718 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:25:41,008 - root - INFO -"
,info,,,,,"2024-11-14 01:25:41,008 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:25:41,008 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,68.6,0.86,0.0,
,info,,,,,"2024-11-14 01:25:41,284 - root - INFO -"
1.0,train,0.001,73.92,0.696,0.053,
1.0,val,,69.0,0.864,0.053,
2.0,train,0.001,74.0,0.696,0.086,
2.0,val,,68.2,0.861,0.086,
3.0,train,0.001,73.68,0.69,0.098,
3.0,val,,68.0,0.862,0.098,
4.0,train,0.001,74.92,0.69,0.101,
4.0,val,,68.4,0.867,0.101,
5.0,train,0.001,73.56,0.686,0.101,
5.0,val,,67.6,0.879,0.101,
6.0,train,0.001,73.84,0.697,0.101,
6.0,val,,68.2,0.88,0.101,
7.0,train,0.001,74.36,0.683,0.101,
7.0,val,,68.0,0.873,0.101,
8.0,train,0.001,74.4,0.68,0.101,
8.0,val,,68.2,0.868,0.101,
9.0,train,0.001,74.68,0.698,0.101,
9.0,val,,66.6,0.875,0.101,
10.0,train,0.001,74.6,0.685,0.101,
10.0,val,,67.4,0.865,0.101,
11.0,train,0.001,74.28,0.7,0.101,
11.0,val,,67.0,0.855,0.101,
12.0,train,0.001,73.44,0.7,0.101,
12.0,val,,66.8,0.868,0.101,
13.0,train,0.001,73.8,0.691,0.101,
13.0,val,,69.0,0.866,0.101,
14.0,train,0.001,75.04,0.674,0.101,
14.0,val,,67.6,0.869,0.101,
15.0,train,0.001,76.0,0.673,0.101,
15.0,val,,67.8,0.86,0.101,
16.0,train,0.001,74.6,0.668,0.101,
16.0,val,,67.2,0.883,0.101,
17.0,train,0.001,75.72,0.663,0.101,
17.0,val,,66.4,0.881,0.101,
18.0,train,0.001,74.08,0.684,0.101,
18.0,val,,68.0,0.881,0.101,
19.0,train,0.001,74.96,0.674,0.101,
19.0,val,,67.4,0.868,0.101,
20.0,train,0.001,74.28,0.691,0.101,
20.0,val,,67.8,0.868,0.101,
,info,,,,,"2024-11-14 01:25:50,224 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:25:52,577 - root - INFO -"
,info,,,,,"2024-11-14 01:25:52,577 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:25:52,577 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,67.8,0.868,0.101,
,info,,,,,"2024-11-14 01:25:52,850 - root - INFO -"
1.0,train,0.001,76.68,0.648,0.153,
1.0,val,,66.2,0.876,0.153,
2.0,train,0.001,75.8,0.655,0.186,
2.0,val,,66.6,0.877,0.186,
3.0,train,0.001,75.48,0.641,0.198,
3.0,val,,66.6,0.873,0.198,
4.0,train,0.001,76.84,0.641,0.201,
4.0,val,,68.2,0.887,0.201,
5.0,train,0.001,76.08,0.637,0.201,
5.0,val,,67.0,0.892,0.201,
6.0,train,0.001,75.72,0.654,0.201,
6.0,val,,67.6,0.899,0.201,
7.0,train,0.001,75.68,0.641,0.201,
7.0,val,,67.2,0.893,0.201,
8.0,train,0.001,76.32,0.635,0.201,
8.0,val,,66.4,0.886,0.201,
9.0,train,0.001,76.92,0.653,0.201,
9.0,val,,66.4,0.895,0.201,
10.0,train,0.001,76.16,0.642,0.201,
10.0,val,,66.4,0.88,0.201,
11.0,train,0.001,76.48,0.655,0.201,
11.0,val,,66.4,0.868,0.201,
12.0,train,0.001,75.48,0.653,0.201,
12.0,val,,66.0,0.881,0.201,
13.0,train,0.001,76.16,0.644,0.201,
13.0,val,,66.4,0.886,0.201,
14.0,train,0.001,77.04,0.626,0.201,
14.0,val,,67.0,0.89,0.201,
15.0,train,0.001,77.8,0.627,0.201,
15.0,val,,67.4,0.883,0.201,
16.0,train,0.001,77.16,0.623,0.201,
16.0,val,,67.2,0.904,0.201,
17.0,train,0.001,77.76,0.617,0.201,
17.0,val,,65.4,0.905,0.201,
18.0,train,0.001,76.6,0.64,0.201,
18.0,val,,67.0,0.897,0.201,
19.0,train,0.001,76.72,0.627,0.201,
19.0,val,,67.4,0.885,0.201,
20.0,train,0.001,75.96,0.645,0.201,
20.0,val,,66.2,0.886,0.201,
,info,,,,,"2024-11-14 01:26:01,735 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:26:04,094 - root - INFO -"
,info,,,,,"2024-11-14 01:26:04,094 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:26:04,094 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,66.2,0.886,0.201,
,info,,,,,"2024-11-14 01:26:04,369 - root - INFO -"
1.0,train,0.001,78.32,0.606,0.253,
1.0,val,,66.6,0.927,0.253,
2.0,train,0.001,77.24,0.619,0.286,
2.0,val,,65.2,0.895,0.286,
3.0,train,0.001,76.64,0.602,0.298,
3.0,val,,66.0,0.903,0.298,
4.0,train,0.001,78.12,0.601,0.301,
4.0,val,,66.2,0.904,0.301,
5.0,train,0.001,77.24,0.596,0.301,
5.0,val,,65.6,0.909,0.301,
6.0,train,0.001,76.88,0.618,0.301,
6.0,val,,65.4,0.918,0.301,
7.0,train,0.001,77.68,0.603,0.301,
7.0,val,,66.6,0.911,0.301,
8.0,train,0.001,78.32,0.596,0.301,
8.0,val,,65.4,0.904,0.301,
9.0,train,0.001,78.56,0.607,0.301,
9.0,val,,65.8,0.916,0.301,
10.0,train,0.001,77.28,0.602,0.301,
10.0,val,,65.6,0.898,0.301,
11.0,train,0.001,77.44,0.611,0.301,
11.0,val,,66.6,0.88,0.301,
12.0,train,0.001,77.28,0.609,0.301,
12.0,val,,66.0,0.897,0.301,
13.0,train,0.001,77.96,0.602,0.301,
13.0,val,,67.6,0.905,0.301,
14.0,train,0.001,79.32,0.585,0.301,
14.0,val,,64.6,0.91,0.301,
15.0,train,0.001,79.12,0.584,0.301,
15.0,val,,65.8,0.907,0.301,
16.0,train,0.001,78.84,0.58,0.301,
16.0,val,,66.4,0.922,0.301,
17.0,train,0.001,79.64,0.576,0.301,
17.0,val,,65.4,0.926,0.301,
18.0,train,0.001,77.6,0.598,0.301,
18.0,val,,66.0,0.909,0.301,
19.0,train,0.001,79.0,0.584,0.301,
19.0,val,,66.8,0.903,0.301,
20.0,train,0.001,77.32,0.602,0.301,
20.0,val,,66.6,0.904,0.301,
,info,,,,,"2024-11-14 01:26:13,291 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:26:15,634 - root - INFO -"
,info,,,,,"2024-11-14 01:26:15,634 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:26:15,634 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,66.6,0.904,0.301,
,info,,,,,"2024-11-14 01:26:15,914 - root - INFO -"
1.0,train,0.001,79.52,0.563,0.353,
1.0,val,,65.4,0.961,0.353,
2.0,train,0.001,78.6,0.585,0.386,
2.0,val,,66.2,0.933,0.386,
3.0,train,0.001,78.32,0.567,0.398,
3.0,val,,66.6,0.942,0.398,
4.0,train,0.001,78.88,0.567,0.401,
4.0,val,,65.6,0.938,0.401,
5.0,train,0.001,79.48,0.563,0.401,
5.0,val,,65.8,0.929,0.401,
6.0,train,0.001,78.72,0.573,0.401,
6.0,val,,66.0,0.94,0.401,
7.0,train,0.001,78.88,0.565,0.401,
7.0,val,,66.0,0.93,0.401,
8.0,train,0.001,79.0,0.561,0.401,
8.0,val,,67.2,0.928,0.401,
9.0,train,0.001,79.72,0.565,0.401,
9.0,val,,66.0,0.94,0.401,
10.0,train,0.001,78.96,0.567,0.401,
10.0,val,,66.4,0.919,0.401,
11.0,train,0.001,79.28,0.572,0.401,
11.0,val,,67.0,0.906,0.401,
12.0,train,0.001,78.56,0.572,0.401,
12.0,val,,67.8,0.926,0.401,
13.0,train,0.001,79.28,0.561,0.401,
13.0,val,,68.2,0.928,0.401,
14.0,train,0.001,80.2,0.546,0.401,
14.0,val,,65.4,0.94,0.401,
15.0,train,0.001,80.6,0.543,0.401,
15.0,val,,65.8,0.937,0.401,
16.0,train,0.001,80.28,0.541,0.401,
16.0,val,,66.0,0.952,0.401,
17.0,train,0.001,81.4,0.54,0.401,
17.0,val,,65.0,0.959,0.401,
18.0,train,0.001,79.48,0.558,0.401,
18.0,val,,65.8,0.932,0.401,
19.0,train,0.001,80.76,0.541,0.401,
19.0,val,,66.4,0.933,0.401,
20.0,train,0.001,78.64,0.565,0.401,
20.0,val,,66.4,0.93,0.401,
,info,,,,,"2024-11-14 01:26:24,858 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:26:27,492 - root - INFO -"
,info,,,,,"2024-11-14 01:26:27,492 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:26:27,492 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,66.4,0.93,0.401,
,info,,,,,"2024-11-14 01:26:27,770 - root - INFO -"
1.0,train,0.001,80.92,0.527,0.453,
1.0,val,,62.0,1.052,0.453,
2.0,train,0.001,78.68,0.568,0.486,
2.0,val,,63.2,1.041,0.486,
3.0,train,0.001,79.52,0.541,0.498,
3.0,val,,65.6,0.944,0.498,
4.0,train,0.001,79.92,0.542,0.5,
4.0,val,,65.8,0.963,0.5,
5.0,train,0.001,79.84,0.541,0.5,
5.0,val,,66.4,0.936,0.5,
6.0,train,0.001,80.52,0.546,0.5,
6.0,val,,66.0,0.957,0.5,
7.0,train,0.001,80.2,0.536,0.5,
7.0,val,,67.8,0.945,0.5,
8.0,train,0.001,81.08,0.53,0.5,
8.0,val,,66.4,0.947,0.5,
9.0,train,0.001,80.6,0.536,0.5,
9.0,val,,65.8,0.95,0.5,
10.0,train,0.001,79.84,0.534,0.5,
10.0,val,,67.8,0.94,0.5,
11.0,train,0.001,81.04,0.539,0.5,
11.0,val,,67.4,0.925,0.5,
12.0,train,0.001,80.24,0.534,0.5,
12.0,val,,67.2,0.95,0.5,
13.0,train,0.001,80.76,0.529,0.5,
13.0,val,,67.0,0.943,0.5,
14.0,train,0.001,81.4,0.511,0.5,
14.0,val,,65.0,0.959,0.5,
15.0,train,0.001,81.64,0.506,0.5,
15.0,val,,65.4,0.963,0.5,
16.0,train,0.001,81.16,0.509,0.5,
16.0,val,,66.8,0.968,0.5,
17.0,train,0.001,82.48,0.507,0.5,
17.0,val,,65.4,0.982,0.5,
18.0,train,0.001,80.52,0.528,0.5,
18.0,val,,67.2,0.95,0.5,
19.0,train,0.001,81.96,0.507,0.5,
19.0,val,,66.6,0.958,0.5,
20.0,train,0.001,80.52,0.533,0.5,
20.0,val,,66.4,0.959,0.5,
,info,,,,,"2024-11-14 01:26:36,528 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:26:38,873 - root - INFO -"
,info,,,,,"2024-11-14 01:26:38,873 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:26:38,874 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,66.4,0.959,0.5,
,info,,,,,"2024-11-14 01:26:39,152 - root - INFO -"
1.0,train,0.001,81.84,0.494,0.553,
1.0,val,,59.8,1.239,0.553,
2.0,train,0.001,79.32,0.558,0.586,
2.0,val,,62.2,1.089,0.586,
3.0,train,0.001,79.08,0.552,0.598,
3.0,val,,61.0,1.063,0.598,
4.0,train,0.001,80.72,0.528,0.601,
4.0,val,,63.4,1.012,0.601,
5.0,train,0.001,80.92,0.52,0.601,
5.0,val,,65.2,0.993,0.601,
6.0,train,0.001,80.48,0.532,0.601,
6.0,val,,65.6,1.019,0.601,
7.0,train,0.001,81.08,0.526,0.601,
7.0,val,,66.8,1.0,0.601,
8.0,train,0.001,81.68,0.514,0.601,
8.0,val,,65.2,0.997,0.601,
9.0,train,0.001,81.8,0.514,0.601,
9.0,val,,66.0,0.991,0.601,
10.0,train,0.001,80.4,0.525,0.601,
10.0,val,,66.8,0.989,0.601,
11.0,train,0.001,81.4,0.523,0.601,
11.0,val,,67.4,0.958,0.601,
12.0,train,0.001,80.96,0.515,0.601,
12.0,val,,67.8,0.992,0.601,
13.0,train,0.001,81.64,0.513,0.601,
13.0,val,,67.6,0.98,0.601,
14.0,train,0.001,82.12,0.494,0.601,
14.0,val,,67.0,0.997,0.601,
15.0,train,0.001,82.64,0.49,0.601,
15.0,val,,65.6,0.997,0.601,
16.0,train,0.001,82.68,0.488,0.601,
16.0,val,,65.2,1.004,0.601,
17.0,train,0.001,82.28,0.488,0.601,
17.0,val,,64.8,1.014,0.601,
18.0,train,0.001,81.6,0.509,0.601,
18.0,val,,66.0,0.981,0.601,
19.0,train,0.001,82.84,0.482,0.601,
19.0,val,,65.8,0.991,0.601,
20.0,train,0.001,81.72,0.506,0.601,
20.0,val,,65.4,0.987,0.601,
,info,,,,,"2024-11-14 01:26:47,936 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:26:50,305 - root - INFO -"
,info,,,,,"2024-11-14 01:26:50,305 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:26:50,305 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,65.4,0.987,0.601,
,info,,,,,"2024-11-14 01:26:50,580 - root - INFO -"
1.0,train,0.001,82.56,0.481,0.653,
1.0,val,,53.8,1.485,0.653,
2.0,train,0.001,78.04,0.583,0.685,
2.0,val,,60.6,1.189,0.685,
3.0,train,0.001,78.12,0.596,0.698,
3.0,val,,63.4,1.03,0.698,
4.0,train,0.001,80.0,0.554,0.701,
4.0,val,,66.0,0.972,0.701,
5.0,train,0.001,80.12,0.54,0.701,
5.0,val,,65.4,0.97,0.701,
6.0,train,0.001,80.08,0.543,0.701,
6.0,val,,65.0,0.983,0.701,
7.0,train,0.001,80.96,0.534,0.701,
7.0,val,,65.6,0.971,0.701,
8.0,train,0.001,81.12,0.525,0.701,
8.0,val,,66.2,0.975,0.701,
9.0,train,0.001,80.88,0.51,0.701,
9.0,val,,66.0,0.972,0.701,
10.0,train,0.001,79.88,0.519,0.701,
10.0,val,,65.6,0.976,0.701,
11.0,train,0.001,81.28,0.526,0.701,
11.0,val,,66.4,0.958,0.701,
12.0,train,0.001,81.76,0.513,0.701,
12.0,val,,67.6,0.976,0.701,
13.0,train,0.001,80.56,0.522,0.701,
13.0,val,,66.6,0.973,0.701,
14.0,train,0.001,82.6,0.491,0.701,
14.0,val,,66.0,0.982,0.701,
15.0,train,0.001,82.12,0.491,0.701,
15.0,val,,66.0,0.995,0.701,
16.0,train,0.001,81.92,0.497,0.701,
16.0,val,,65.6,0.996,0.701,
17.0,train,0.001,82.52,0.491,0.701,
17.0,val,,63.8,1.012,0.701,
18.0,train,0.001,81.44,0.51,0.701,
18.0,val,,64.4,0.998,0.701,
19.0,train,0.001,82.44,0.491,0.701,
19.0,val,,64.8,1.002,0.701,
20.0,train,0.001,81.72,0.505,0.701,
20.0,val,,65.4,0.998,0.701,
,info,,,,,"2024-11-14 01:26:59,502 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:27:01,813 - root - INFO -"
,info,,,,,"2024-11-14 01:27:01,813 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:27:01,814 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,65.4,0.998,0.701,
,info,,,,,"2024-11-14 01:27:02,088 - root - INFO -"
1.0,train,0.001,83.04,0.48,0.753,
1.0,val,,55.2,1.249,0.753,
2.0,train,0.001,74.68,0.688,0.785,
2.0,val,,45.0,1.871,0.785,
3.0,train,0.001,72.0,0.737,0.798,
3.0,val,,55.2,1.19,0.798,
4.0,train,0.001,74.24,0.684,0.801,
4.0,val,,63.4,1.007,0.801,
5.0,train,0.001,76.08,0.639,0.801,
5.0,val,,64.4,0.988,0.801,
6.0,train,0.001,76.8,0.624,0.801,
6.0,val,,63.2,0.989,0.801,
7.0,train,0.001,77.72,0.61,0.801,
7.0,val,,63.8,0.987,0.801,
8.0,train,0.001,77.44,0.605,0.801,
8.0,val,,63.2,0.992,0.801,
9.0,train,0.001,77.2,0.597,0.801,
9.0,val,,63.8,0.977,0.801,
10.0,train,0.001,77.16,0.592,0.801,
10.0,val,,63.2,0.976,0.801,
11.0,train,0.001,78.24,0.595,0.801,
11.0,val,,65.0,0.962,0.801,
12.0,train,0.001,77.96,0.588,0.801,
12.0,val,,65.6,0.973,0.801,
13.0,train,0.001,78.84,0.581,0.801,
13.0,val,,66.4,0.974,0.801,
14.0,train,0.001,79.24,0.555,0.801,
14.0,val,,63.4,0.981,0.801,
15.0,train,0.001,79.4,0.572,0.801,
15.0,val,,66.2,0.973,0.801,
16.0,train,0.001,79.6,0.549,0.801,
16.0,val,,65.6,0.973,0.801,
17.0,train,0.001,79.4,0.545,0.801,
17.0,val,,64.0,0.994,0.801,
18.0,train,0.001,79.6,0.561,0.801,
18.0,val,,65.0,0.985,0.801,
19.0,train,0.001,80.08,0.545,0.801,
19.0,val,,65.2,0.985,0.801,
20.0,train,0.001,79.4,0.554,0.801,
20.0,val,,64.6,0.978,0.801,
,info,,,,,"2024-11-14 01:27:11,021 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:27:13,378 - root - INFO -"
,info,,,,,"2024-11-14 01:27:13,378 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:27:13,378 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,64.6,0.978,0.801,
,info,,,,,"2024-11-14 01:27:13,649 - root - INFO -"
1.0,train,0.001,79.08,0.545,0.853,
1.0,val,,40.2,1.646,0.853,
2.0,train,0.001,59.12,1.103,0.885,
2.0,val,,33.4,2.298,0.885,
3.0,train,0.001,56.12,1.113,0.898,
3.0,val,,50.2,1.505,0.898,
4.0,train,0.001,59.48,1.045,0.901,
4.0,val,,57.6,1.09,0.901,
5.0,train,0.001,61.72,0.963,0.901,
5.0,val,,59.0,1.042,0.901,
6.0,train,0.001,63.04,0.93,0.901,
6.0,val,,60.8,1.015,0.901,
7.0,train,0.001,65.84,0.901,0.901,
7.0,val,,59.8,1.014,0.901,
8.0,train,0.001,64.56,0.91,0.901,
8.0,val,,60.4,1.003,0.901,
9.0,train,0.001,64.4,0.9,0.901,
9.0,val,,61.8,0.998,0.901,
10.0,train,0.001,66.6,0.866,0.901,
10.0,val,,61.6,0.99,0.901,
11.0,train,0.001,66.0,0.877,0.901,
11.0,val,,63.4,0.977,0.901,
12.0,train,0.001,67.48,0.848,0.901,
12.0,val,,64.8,0.967,0.901,
13.0,train,0.001,67.12,0.847,0.901,
13.0,val,,64.6,0.962,0.901,
14.0,train,0.001,67.4,0.847,0.901,
14.0,val,,63.4,0.975,0.901,
15.0,train,0.001,68.28,0.833,0.901,
15.0,val,,63.8,0.971,0.901,
16.0,train,0.001,68.2,0.826,0.901,
16.0,val,,64.4,0.957,0.901,
17.0,train,0.001,68.6,0.821,0.901,
17.0,val,,64.6,0.982,0.901,
