Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
22.0,val,,65.8,0.92,0.0,
23.0,train,0.01,66.76,0.928,0.0,
23.0,val,,67.6,0.874,0.0,
24.0,train,0.01,67.0,0.901,0.0,
24.0,val,,67.6,0.831,0.0,
25.0,train,0.01,65.64,0.914,0.0,
25.0,val,,68.8,0.859,0.0,
26.0,train,0.01,67.0,0.886,0.0,
26.0,val,,68.2,0.834,0.0,
27.0,train,0.01,67.6,0.898,0.0,
27.0,val,,68.2,0.858,0.0,
28.0,train,0.01,68.12,0.852,0.0,
28.0,val,,67.2,0.835,0.0,
29.0,train,0.01,69.16,0.837,0.0,
29.0,val,,63.0,1.026,0.0,
30.0,train,0.01,68.28,0.837,0.0,
30.0,val,,70.6,0.813,0.0,
31.0,train,0.01,68.96,0.826,0.0,
31.0,val,,65.4,0.969,0.0,
32.0,train,0.01,68.72,0.849,0.0,
32.0,val,,67.6,0.843,0.0,
33.0,train,0.01,68.76,0.839,0.0,
33.0,val,,69.0,0.854,0.0,
34.0,train,0.01,70.04,0.819,0.0,
34.0,val,,63.6,0.934,0.0,
35.0,train,0.01,68.72,0.827,0.0,
35.0,val,,68.6,0.883,0.0,
36.0,train,0.01,70.84,0.769,0.0,
36.0,val,,67.2,0.896,0.0,
37.0,train,0.01,71.0,0.781,0.0,
37.0,val,,71.4,0.771,0.0,
38.0,train,0.01,72.12,0.777,0.0,
38.0,val,,71.4,0.763,0.0,
39.0,train,0.01,71.96,0.763,0.0,
39.0,val,,71.2,0.817,0.0,
40.0,train,0.01,73.0,0.761,0.0,
40.0,val,,67.0,0.917,0.0,
41.0,train,0.01,72.64,0.759,0.0,
41.0,val,,69.6,0.8,0.0,
42.0,train,0.01,74.4,0.729,0.0,
42.0,val,,68.8,0.855,0.0,
43.0,train,0.01,71.56,0.752,0.0,
43.0,val,,70.6,0.858,0.0,
44.0,train,0.01,72.88,0.743,0.0,
44.0,val,,70.4,0.828,0.0,
45.0,train,0.01,72.72,0.728,0.0,
45.0,val,,72.0,0.782,0.0,
46.0,train,0.01,74.08,0.709,0.0,
46.0,val,,71.6,0.812,0.0,
47.0,train,0.01,74.36,0.703,0.0,
47.0,val,,48.4,3.079,0.0,
48.0,train,0.01,71.28,0.77,0.0,
48.0,val,,69.8,0.783,0.0,
49.0,train,0.01,73.92,0.695,0.0,
49.0,val,,72.0,0.794,0.0,
50.0,train,0.01,73.84,0.706,0.0,
50.0,val,,71.6,0.747,0.0,
51.0,train,0.001,76.44,0.636,0.0,
51.0,val,,74.4,0.705,0.0,
52.0,train,0.001,76.76,0.627,0.0,
52.0,val,,73.2,0.7,0.0,
53.0,train,0.001,77.72,0.615,0.0,
53.0,val,,73.8,0.692,0.0,
54.0,train,0.001,78.28,0.606,0.0,
54.0,val,,74.0,0.691,0.0,
55.0,train,0.001,77.88,0.605,0.0,
55.0,val,,75.0,0.694,0.0,
56.0,train,0.001,77.6,0.61,0.0,
56.0,val,,73.4,0.697,0.0,
57.0,train,0.001,79.32,0.59,0.0,
57.0,val,,74.8,0.685,0.0,
58.0,train,0.001,79.0,0.59,0.0,
58.0,val,,74.4,0.691,0.0,
59.0,train,0.001,77.56,0.59,0.0,
59.0,val,,74.0,0.704,0.0,
60.0,train,0.001,78.28,0.591,0.0,
60.0,val,,74.4,0.696,0.0,
61.0,train,0.001,78.28,0.595,0.0,
61.0,val,,74.2,0.713,0.0,
62.0,train,0.001,78.76,0.592,0.0,
62.0,val,,75.4,0.691,0.0,
63.0,train,0.001,78.72,0.596,0.0,
63.0,val,,75.2,0.704,0.0,
64.0,train,0.001,78.92,0.578,0.0,
64.0,val,,75.2,0.691,0.0,
65.0,train,0.001,79.2,0.571,0.0,
65.0,val,,75.6,0.693,0.0,
66.0,train,0.001,78.92,0.583,0.0,
66.0,val,,74.4,0.691,0.0,
67.0,train,0.001,79.0,0.582,0.0,
67.0,val,,74.4,0.707,0.0,
68.0,train,0.001,79.36,0.559,0.0,
68.0,val,,74.8,0.693,0.0,
69.0,train,0.001,78.92,0.585,0.0,
69.0,val,,74.6,0.696,0.0,
70.0,train,0.001,78.88,0.565,0.0,
70.0,val,,74.6,0.699,0.0,
71.0,train,0.001,78.6,0.581,0.0,
71.0,val,,75.8,0.705,0.0,
72.0,train,0.001,79.2,0.566,0.0,
72.0,val,,76.0,0.686,0.0,
73.0,train,0.001,79.92,0.563,0.0,
73.0,val,,74.8,0.691,0.0,
74.0,train,0.001,79.2,0.564,0.0,
74.0,val,,74.8,0.69,0.0,
75.0,train,0.001,79.16,0.581,0.0,
75.0,val,,75.0,0.689,0.0,
76.0,train,0.001,79.84,0.556,0.0,
76.0,val,,74.6,0.704,0.0,
77.0,train,0.001,79.32,0.558,0.0,
77.0,val,,75.0,0.691,0.0,
78.0,train,0.001,79.36,0.559,0.0,
78.0,val,,75.2,0.699,0.0,
79.0,train,0.001,80.28,0.546,0.0,
79.0,val,,74.6,0.7,0.0,
80.0,train,0.001,80.08,0.55,0.0,
80.0,val,,74.6,0.695,0.0,
81.0,train,0.0001,80.6,0.541,0.0,
81.0,val,,75.4,0.678,0.0,
82.0,train,0.0001,80.28,0.55,0.0,
82.0,val,,75.0,0.704,0.0,
83.0,train,0.0001,79.24,0.557,0.0,
83.0,val,,75.4,0.687,0.0,
84.0,train,0.0001,80.52,0.542,0.0,
84.0,val,,75.8,0.685,0.0,
85.0,train,0.0001,79.8,0.537,0.0,
85.0,val,,75.8,0.695,0.0,
86.0,train,0.0001,79.6,0.548,0.0,
86.0,val,,77.0,0.687,0.0,
87.0,train,0.0001,80.24,0.541,0.0,
87.0,val,,76.2,0.701,0.0,
88.0,train,0.0001,80.4,0.548,0.0,
88.0,val,,75.6,0.686,0.0,
89.0,train,0.0001,81.48,0.532,0.0,
89.0,val,,75.8,0.693,0.0,
90.0,train,0.0001,80.2,0.547,0.0,
90.0,val,,75.2,0.696,0.0,
91.0,train,0.0001,79.84,0.561,0.0,
91.0,val,,75.2,0.691,0.0,
92.0,train,0.0001,79.72,0.562,0.0,
92.0,val,,75.6,0.692,0.0,
93.0,train,0.0001,79.56,0.541,0.0,
93.0,val,,75.2,0.7,0.0,
94.0,train,0.0001,81.32,0.526,0.0,
94.0,val,,75.2,0.705,0.0,
95.0,train,0.0001,80.8,0.539,0.0,
95.0,val,,75.4,0.696,0.0,
96.0,train,0.0001,79.72,0.527,0.0,
96.0,val,,75.6,0.686,0.0,
97.0,train,0.0001,81.32,0.534,0.0,
97.0,val,,74.8,0.687,0.0,
98.0,train,0.0001,80.88,0.529,0.0,
98.0,val,,76.2,0.684,0.0,
99.0,train,0.0001,78.68,0.561,0.0,
99.0,val,,76.2,0.697,0.0,
100.0,train,0.0001,80.48,0.548,0.0,
100.0,val,,75.4,0.702,0.0,
,info,,,,,"2024-11-14 01:17:34,671 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:17:34,671 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:17:34,671 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:17:36,974 - root - INFO -"
,info,,,,,"2024-11-14 01:17:36,974 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:17:36,974 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,75.4,0.702,0.0,
,info,,,,,"2024-11-14 01:17:37,246 - root - INFO -"
1.0,train,0.001,79.8,0.549,0.053,
1.0,val,,76.2,0.693,0.053,
2.0,train,0.001,80.2,0.543,0.086,
2.0,val,,76.2,0.71,0.086,
3.0,train,0.001,80.12,0.556,0.098,
3.0,val,,74.6,0.715,0.098,
4.0,train,0.001,80.36,0.549,0.1,
4.0,val,,76.0,0.682,0.1,
5.0,train,0.001,79.96,0.544,0.1,
5.0,val,,75.4,0.706,0.1,
6.0,train,0.001,80.4,0.546,0.1,
6.0,val,,75.0,0.709,0.1,
7.0,train,0.001,79.88,0.554,0.1,
7.0,val,,75.8,0.691,0.1,
8.0,train,0.001,80.68,0.546,0.1,
8.0,val,,75.4,0.711,0.1,
9.0,train,0.001,80.76,0.539,0.1,
9.0,val,,74.8,0.703,0.1,
10.0,train,0.001,80.28,0.532,0.1,
10.0,val,,74.2,0.715,0.1,
11.0,train,0.001,80.08,0.552,0.1,
11.0,val,,75.4,0.704,0.1,
12.0,train,0.001,80.32,0.54,0.1,
12.0,val,,76.4,0.694,0.1,
13.0,train,0.001,79.2,0.554,0.1,
13.0,val,,76.0,0.695,0.1,
14.0,train,0.001,80.44,0.542,0.1,
14.0,val,,75.0,0.705,0.1,
15.0,train,0.001,80.08,0.543,0.1,
15.0,val,,76.0,0.69,0.1,
16.0,train,0.001,79.56,0.552,0.1,
16.0,val,,75.6,0.692,0.1,
17.0,train,0.001,80.68,0.53,0.1,
17.0,val,,75.6,0.683,0.1,
18.0,train,0.001,80.64,0.525,0.1,
18.0,val,,75.2,0.713,0.1,
19.0,train,0.001,80.44,0.537,0.1,
19.0,val,,76.8,0.692,0.1,
20.0,train,0.001,80.16,0.541,0.1,
20.0,val,,76.0,0.68,0.1,
,info,,,,,"2024-11-14 01:17:46,014 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:17:48,368 - root - INFO -"
,info,,,,,"2024-11-14 01:17:48,368 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:17:48,368 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,76.0,0.68,0.1,
,info,,,,,"2024-11-14 01:17:48,646 - root - INFO -"
1.0,train,0.001,81.2,0.516,0.153,
1.0,val,,76.2,0.695,0.153,
2.0,train,0.001,81.28,0.512,0.186,
2.0,val,,75.4,0.733,0.186,
3.0,train,0.001,80.96,0.527,0.198,
3.0,val,,74.6,0.718,0.198,
4.0,train,0.001,81.4,0.52,0.2,
4.0,val,,76.0,0.685,0.2,
5.0,train,0.001,81.08,0.513,0.2,
5.0,val,,75.8,0.715,0.2,
6.0,train,0.001,81.4,0.515,0.2,
6.0,val,,75.4,0.715,0.2,
7.0,train,0.001,80.88,0.518,0.2,
7.0,val,,76.6,0.699,0.2,
8.0,train,0.001,82.08,0.516,0.2,
8.0,val,,75.2,0.718,0.2,
9.0,train,0.001,81.48,0.508,0.2,
9.0,val,,75.6,0.71,0.2,
10.0,train,0.001,81.48,0.502,0.2,
10.0,val,,74.6,0.729,0.2,
11.0,train,0.001,81.28,0.517,0.2,
11.0,val,,76.2,0.709,0.2,
12.0,train,0.001,81.2,0.508,0.2,
12.0,val,,75.4,0.702,0.2,
13.0,train,0.001,80.92,0.522,0.2,
13.0,val,,77.0,0.706,0.2,
14.0,train,0.001,81.76,0.512,0.2,
14.0,val,,74.8,0.713,0.2,
15.0,train,0.001,81.96,0.51,0.2,
15.0,val,,76.6,0.699,0.2,
16.0,train,0.001,80.88,0.52,0.2,
16.0,val,,76.0,0.701,0.2,
17.0,train,0.001,81.92,0.501,0.2,
17.0,val,,75.4,0.687,0.2,
18.0,train,0.001,82.2,0.494,0.2,
18.0,val,,75.8,0.726,0.2,
19.0,train,0.001,81.68,0.504,0.2,
19.0,val,,76.4,0.702,0.2,
20.0,train,0.001,81.28,0.511,0.2,
20.0,val,,75.8,0.686,0.2,
,info,,,,,"2024-11-14 01:17:57,487 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:17:59,775 - root - INFO -"
,info,,,,,"2024-11-14 01:17:59,775 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:17:59,775 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,75.8,0.686,0.2,
,info,,,,,"2024-11-14 01:18:00,046 - root - INFO -"
1.0,train,0.001,82.2,0.487,0.253,
1.0,val,,75.0,0.704,0.253,
2.0,train,0.001,82.48,0.481,0.285,
2.0,val,,72.8,0.769,0.285,
3.0,train,0.001,81.28,0.505,0.298,
3.0,val,,74.4,0.757,0.298,
4.0,train,0.001,81.88,0.498,0.301,
4.0,val,,76.2,0.696,0.301,
5.0,train,0.001,82.12,0.489,0.301,
5.0,val,,76.2,0.727,0.301,
6.0,train,0.001,82.08,0.488,0.301,
6.0,val,,75.4,0.728,0.301,
7.0,train,0.001,82.24,0.492,0.301,
7.0,val,,77.0,0.705,0.301,
8.0,train,0.001,82.6,0.489,0.301,
8.0,val,,76.0,0.726,0.301,
9.0,train,0.001,82.64,0.477,0.301,
9.0,val,,75.6,0.722,0.301,
10.0,train,0.001,82.48,0.476,0.301,
10.0,val,,74.6,0.745,0.301,
11.0,train,0.001,83.04,0.486,0.301,
11.0,val,,76.4,0.718,0.301,
12.0,train,0.001,82.52,0.48,0.301,
12.0,val,,75.2,0.711,0.301,
13.0,train,0.001,82.04,0.492,0.301,
13.0,val,,76.0,0.713,0.301,
14.0,train,0.001,82.32,0.487,0.301,
14.0,val,,76.4,0.722,0.301,
15.0,train,0.001,83.12,0.482,0.301,
15.0,val,,76.2,0.706,0.301,
16.0,train,0.001,82.04,0.493,0.301,
16.0,val,,75.6,0.708,0.301,
17.0,train,0.001,82.96,0.476,0.301,
17.0,val,,76.8,0.695,0.301,
18.0,train,0.001,82.92,0.468,0.301,
18.0,val,,77.0,0.735,0.301,
19.0,train,0.001,82.84,0.474,0.301,
19.0,val,,75.8,0.713,0.301,
20.0,train,0.001,82.2,0.484,0.301,
20.0,val,,75.4,0.693,0.301,
,info,,,,,"2024-11-14 01:18:08,975 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:18:11,354 - root - INFO -"
,info,,,,,"2024-11-14 01:18:11,354 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:18:11,355 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,75.4,0.693,0.301,
,info,,,,,"2024-11-14 01:18:11,635 - root - INFO -"
1.0,train,0.001,83.48,0.46,0.353,
1.0,val,,71.6,0.859,0.353,
2.0,train,0.001,82.92,0.471,0.386,
2.0,val,,74.4,0.784,0.386,
3.0,train,0.001,82.28,0.493,0.398,
3.0,val,,76.6,0.738,0.398,
4.0,train,0.001,83.16,0.477,0.401,
4.0,val,,76.8,0.701,0.401,
5.0,train,0.001,83.0,0.465,0.401,
5.0,val,,75.4,0.732,0.401,
6.0,train,0.001,83.16,0.465,0.401,
6.0,val,,75.2,0.729,0.401,
7.0,train,0.001,82.88,0.465,0.401,
7.0,val,,76.6,0.716,0.401,
8.0,train,0.001,83.76,0.468,0.401,
8.0,val,,75.6,0.739,0.401,
9.0,train,0.001,83.08,0.452,0.401,
9.0,val,,75.2,0.73,0.401,
10.0,train,0.001,83.4,0.454,0.401,
10.0,val,,75.0,0.748,0.401,
11.0,train,0.001,83.68,0.46,0.401,
11.0,val,,76.2,0.722,0.401,
12.0,train,0.001,83.0,0.456,0.401,
12.0,val,,75.2,0.715,0.401,
13.0,train,0.001,83.6,0.466,0.401,
13.0,val,,76.8,0.723,0.401,
14.0,train,0.001,83.72,0.463,0.401,
14.0,val,,75.4,0.729,0.401,
15.0,train,0.001,84.4,0.458,0.401,
15.0,val,,76.2,0.715,0.401,
16.0,train,0.001,83.04,0.466,0.401,
16.0,val,,75.6,0.714,0.401,
17.0,train,0.001,83.88,0.451,0.401,
17.0,val,,77.4,0.706,0.401,
18.0,train,0.001,84.04,0.445,0.401,
18.0,val,,76.4,0.745,0.401,
19.0,train,0.001,83.72,0.447,0.401,
19.0,val,,75.6,0.724,0.401,
20.0,train,0.001,83.08,0.46,0.401,
20.0,val,,76.2,0.708,0.401,
,info,,,,,"2024-11-14 01:18:20,626 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:18:22,919 - root - INFO -"
,info,,,,,"2024-11-14 01:18:22,919 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:18:22,919 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,76.2,0.708,0.401,
,info,,,,,"2024-11-14 01:18:23,189 - root - INFO -"
1.0,train,0.001,84.24,0.434,0.453,
1.0,val,,73.2,0.814,0.453,
2.0,train,0.001,83.52,0.444,0.486,
2.0,val,,65.4,1.072,0.486,
3.0,train,0.001,82.04,0.489,0.498,
3.0,val,,75.0,0.772,0.498,
4.0,train,0.001,83.04,0.464,0.5,
4.0,val,,75.2,0.738,0.5,
5.0,train,0.001,83.64,0.449,0.5,
5.0,val,,73.6,0.754,0.5,
6.0,train,0.001,83.8,0.446,0.5,
6.0,val,,74.2,0.751,0.5,
7.0,train,0.001,83.72,0.445,0.5,
7.0,val,,75.2,0.724,0.5,
8.0,train,0.001,85.4,0.447,0.5,
8.0,val,,73.8,0.748,0.5,
9.0,train,0.001,84.28,0.431,0.5,
9.0,val,,75.6,0.748,0.5,
10.0,train,0.001,84.24,0.436,0.5,
10.0,val,,75.4,0.759,0.5,
11.0,train,0.001,83.88,0.438,0.5,
11.0,val,,75.4,0.739,0.5,
12.0,train,0.001,84.96,0.431,0.5,
12.0,val,,75.8,0.733,0.5,
13.0,train,0.001,83.6,0.446,0.5,
13.0,val,,77.2,0.736,0.5,
14.0,train,0.001,84.16,0.443,0.5,
14.0,val,,75.6,0.743,0.5,
15.0,train,0.001,85.36,0.436,0.5,
15.0,val,,76.6,0.729,0.5,
16.0,train,0.001,83.64,0.446,0.5,
16.0,val,,75.6,0.726,0.5,
17.0,train,0.001,84.44,0.435,0.5,
17.0,val,,76.4,0.712,0.5,
18.0,train,0.001,84.6,0.429,0.5,
18.0,val,,76.4,0.751,0.5,
19.0,train,0.001,84.36,0.426,0.5,
19.0,val,,75.4,0.74,0.5,
20.0,train,0.001,83.96,0.44,0.5,
20.0,val,,75.8,0.717,0.5,
,info,,,,,"2024-11-14 01:18:32,148 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:18:34,501 - root - INFO -"
,info,,,,,"2024-11-14 01:18:34,501 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:18:34,501 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,75.8,0.717,0.5,
,info,,,,,"2024-11-14 01:18:34,775 - root - INFO -"
1.0,train,0.001,85.48,0.414,0.553,
1.0,val,,69.4,0.986,0.553,
2.0,train,0.001,84.28,0.443,0.586,
2.0,val,,71.6,0.828,0.586,
3.0,train,0.001,82.52,0.479,0.598,
3.0,val,,72.8,0.769,0.598,
4.0,train,0.001,83.24,0.461,0.6,
4.0,val,,75.6,0.713,0.6,
5.0,train,0.001,84.08,0.442,0.6,
5.0,val,,74.4,0.745,0.6,
6.0,train,0.001,84.36,0.429,0.6,
6.0,val,,74.6,0.737,0.6,
7.0,train,0.001,84.28,0.438,0.6,
7.0,val,,75.8,0.722,0.6,
8.0,train,0.001,84.56,0.442,0.6,
8.0,val,,75.0,0.742,0.6,
9.0,train,0.001,84.92,0.42,0.6,
9.0,val,,75.4,0.739,0.6,
10.0,train,0.001,84.56,0.423,0.6,
10.0,val,,75.2,0.753,0.6,
11.0,train,0.001,85.32,0.425,0.6,
11.0,val,,75.4,0.74,0.6,
12.0,train,0.001,85.24,0.419,0.6,
12.0,val,,76.4,0.734,0.6,
13.0,train,0.001,84.64,0.433,0.6,
13.0,val,,76.8,0.738,0.6,
14.0,train,0.001,85.12,0.428,0.6,
14.0,val,,75.6,0.749,0.6,
15.0,train,0.001,85.32,0.428,0.6,
15.0,val,,75.0,0.732,0.6,
16.0,train,0.001,83.52,0.435,0.6,
16.0,val,,75.2,0.727,0.6,
17.0,train,0.001,85.56,0.416,0.6,
17.0,val,,76.6,0.724,0.6,
18.0,train,0.001,85.32,0.417,0.6,
18.0,val,,77.2,0.76,0.6,
19.0,train,0.001,84.64,0.41,0.6,
19.0,val,,75.6,0.75,0.6,
20.0,train,0.001,84.24,0.422,0.6,
20.0,val,,76.0,0.726,0.6,
,info,,,,,"2024-11-14 01:18:43,560 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:18:45,899 - root - INFO -"
,info,,,,,"2024-11-14 01:18:45,899 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:18:45,899 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,76.0,0.726,0.6,
,info,,,,,"2024-11-14 01:18:46,168 - root - INFO -"
1.0,train,0.001,85.76,0.397,0.653,
1.0,val,,64.0,1.195,0.653,
2.0,train,0.001,82.68,0.463,0.685,
2.0,val,,68.8,1.054,0.685,
3.0,train,0.001,79.48,0.561,0.698,
3.0,val,,64.4,1.014,0.698,
4.0,train,0.001,80.0,0.53,0.7,
4.0,val,,74.0,0.757,0.7,
5.0,train,0.001,83.0,0.479,0.7,
5.0,val,,74.6,0.771,0.7,
6.0,train,0.001,83.6,0.465,0.7,
6.0,val,,76.0,0.777,0.7,
7.0,train,0.001,83.4,0.456,0.7,
7.0,val,,74.4,0.755,0.7,
8.0,train,0.001,84.12,0.455,0.7,
8.0,val,,74.6,0.762,0.7,
9.0,train,0.001,83.64,0.451,0.7,
9.0,val,,74.6,0.775,0.7,
10.0,train,0.001,84.48,0.435,0.7,
10.0,val,,74.8,0.778,0.7,
11.0,train,0.001,84.44,0.445,0.7,
11.0,val,,74.0,0.764,0.7,
12.0,train,0.001,83.76,0.435,0.7,
12.0,val,,74.4,0.767,0.7,
13.0,train,0.001,83.24,0.443,0.7,
13.0,val,,75.2,0.761,0.7,
14.0,train,0.001,84.32,0.438,0.7,
14.0,val,,74.0,0.779,0.7,
15.0,train,0.001,85.2,0.432,0.7,
15.0,val,,74.4,0.758,0.7,
16.0,train,0.001,83.28,0.442,0.7,
16.0,val,,75.2,0.77,0.7,
17.0,train,0.001,84.88,0.43,0.7,
17.0,val,,75.8,0.753,0.7,
18.0,train,0.001,85.4,0.428,0.7,
18.0,val,,75.0,0.789,0.7,
19.0,train,0.001,85.0,0.417,0.7,
19.0,val,,75.8,0.792,0.7,
20.0,train,0.001,84.4,0.432,0.7,
20.0,val,,75.4,0.75,0.7,
,info,,,,,"2024-11-14 01:18:55,094 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:18:57,449 - root - INFO -"
,info,,,,,"2024-11-14 01:18:57,449 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:18:57,449 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,75.4,0.75,0.7,
,info,,,,,"2024-11-14 01:18:57,728 - root - INFO -"
1.0,train,0.001,85.84,0.402,0.753,
1.0,val,,53.8,1.867,0.753,
2.0,train,0.001,78.36,0.605,0.786,
2.0,val,,60.2,1.252,0.786,
3.0,train,0.001,74.48,0.699,0.798,
3.0,val,,58.0,1.291,0.798,
4.0,train,0.001,76.6,0.648,0.8,
4.0,val,,73.4,0.794,0.8,
5.0,train,0.001,78.68,0.575,0.8,
5.0,val,,73.8,0.766,0.8,
6.0,train,0.001,80.4,0.531,0.8,
6.0,val,,75.0,0.747,0.8,
7.0,train,0.001,80.04,0.534,0.8,
7.0,val,,74.6,0.727,0.8,
8.0,train,0.001,81.48,0.522,0.8,
8.0,val,,73.4,0.737,0.8,
9.0,train,0.001,80.8,0.517,0.8,
9.0,val,,75.0,0.734,0.8,
10.0,train,0.001,81.04,0.505,0.8,
10.0,val,,72.8,0.746,0.8,
11.0,train,0.001,80.92,0.513,0.8,
11.0,val,,75.0,0.723,0.8,
12.0,train,0.001,82.32,0.493,0.8,
12.0,val,,74.2,0.731,0.8,
13.0,train,0.001,82.56,0.492,0.8,
13.0,val,,75.8,0.725,0.8,
14.0,train,0.001,82.72,0.49,0.8,
14.0,val,,74.2,0.735,0.8,
15.0,train,0.001,82.76,0.494,0.8,
15.0,val,,74.4,0.726,0.8,
16.0,train,0.001,81.56,0.496,0.8,
16.0,val,,74.2,0.733,0.8,
17.0,train,0.001,82.84,0.483,0.8,
17.0,val,,75.0,0.726,0.8,
18.0,train,0.001,82.96,0.473,0.8,
18.0,val,,75.2,0.74,0.8,
19.0,train,0.001,82.88,0.474,0.8,
19.0,val,,74.4,0.744,0.8,
20.0,train,0.001,82.56,0.48,0.8,
20.0,val,,75.8,0.724,0.8,
,info,,,,,"2024-11-14 01:19:06,535 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:19:08,832 - root - INFO -"
,info,,,,,"2024-11-14 01:19:08,832 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:19:08,832 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,75.8,0.724,0.8,
,info,,,,,"2024-11-14 01:19:09,107 - root - INFO -"
1.0,train,0.001,83.24,0.469,0.853,
1.0,val,,37.2,3.631,0.853,
2.0,train,0.001,63.6,0.966,0.885,
2.0,val,,41.4,1.736,0.885,
3.0,train,0.001,56.68,1.178,0.898,
3.0,val,,43.4,1.462,0.898,
4.0,train,0.001,60.48,1.038,0.901,
4.0,val,,50.2,1.24,0.901,
5.0,train,0.001,62.24,0.989,0.901,
5.0,val,,60.6,1.024,0.901,
6.0,train,0.001,63.52,0.936,0.901,
6.0,val,,62.4,1.001,0.901,
7.0,train,0.001,65.84,0.918,0.901,
7.0,val,,61.4,0.981,0.901,
8.0,train,0.001,65.6,0.91,0.901,
8.0,val,,63.8,0.962,0.901,
9.0,train,0.001,66.2,0.907,0.901,
9.0,val,,64.6,0.947,0.901,
10.0,train,0.001,67.08,0.888,0.901,
10.0,val,,63.8,0.938,0.901,
11.0,train,0.001,67.48,0.878,0.901,
11.0,val,,65.4,0.925,0.901,
12.0,train,0.001,67.48,0.854,0.901,
12.0,val,,66.2,0.914,0.901,
13.0,train,0.001,68.08,0.854,0.901,
13.0,val,,66.0,0.899,0.901,
14.0,train,0.001,68.32,0.834,0.901,
14.0,val,,65.6,0.895,0.901,
15.0,train,0.001,68.72,0.841,0.901,
15.0,val,,65.0,0.885,0.901,
16.0,train,0.001,68.44,0.836,0.901,
16.0,val,,65.2,0.89,0.901,
17.0,train,0.001,69.04,0.835,0.901,
17.0,val,,66.6,0.88,0.901,
