Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
6.0,train,0.001,48.36,1.279,0.101,
6.0,val,,40.4,1.414,0.101,
7.0,train,0.001,49.8,1.266,0.101,
7.0,val,,38.6,1.416,0.101,
8.0,train,0.001,48.84,1.261,0.101,
8.0,val,,37.8,1.437,0.101,
9.0,train,0.001,48.0,1.272,0.101,
9.0,val,,38.2,1.445,0.101,
10.0,train,0.001,48.12,1.28,0.101,
10.0,val,,38.8,1.432,0.101,
11.0,train,0.001,47.28,1.274,0.101,
11.0,val,,38.8,1.436,0.101,
12.0,train,0.001,47.96,1.269,0.101,
12.0,val,,39.0,1.428,0.101,
13.0,train,0.001,47.36,1.268,0.101,
13.0,val,,38.8,1.421,0.101,
14.0,train,0.001,48.2,1.256,0.101,
14.0,val,,39.0,1.424,0.101,
15.0,train,0.001,47.88,1.263,0.101,
15.0,val,,41.2,1.436,0.101,
16.0,train,0.001,48.56,1.263,0.101,
16.0,val,,39.4,1.435,0.101,
17.0,train,0.001,49.04,1.261,0.101,
17.0,val,,39.8,1.434,0.101,
18.0,train,0.001,49.12,1.258,0.101,
18.0,val,,39.0,1.43,0.101,
19.0,train,0.001,47.68,1.268,0.101,
19.0,val,,38.4,1.427,0.101,
20.0,train,0.001,48.6,1.276,0.101,
20.0,val,,39.2,1.43,0.101,
,info,,,,,"2024-11-14 01:34:34,351 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:34:36,716 - root - INFO -"
,info,,,,,"2024-11-14 01:34:36,716 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:34:36,716 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,39.2,1.43,0.101,
,info,,,,,"2024-11-14 01:34:36,998 - root - INFO -"
1.0,train,0.001,47.44,1.257,0.153,
1.0,val,,39.6,1.428,0.153,
2.0,train,0.001,49.32,1.251,0.186,
2.0,val,,39.0,1.428,0.186,
3.0,train,0.001,48.44,1.267,0.198,
3.0,val,,39.2,1.42,0.198,
4.0,train,0.001,49.44,1.247,0.201,
4.0,val,,39.0,1.43,0.201,
5.0,train,0.001,49.0,1.251,0.201,
5.0,val,,37.8,1.44,0.201,
6.0,train,0.001,49.16,1.248,0.201,
6.0,val,,39.8,1.418,0.201,
7.0,train,0.001,50.88,1.231,0.201,
7.0,val,,39.2,1.419,0.201,
8.0,train,0.001,51.16,1.23,0.201,
8.0,val,,38.8,1.443,0.201,
9.0,train,0.001,49.04,1.24,0.201,
9.0,val,,38.2,1.447,0.201,
10.0,train,0.001,49.28,1.251,0.201,
10.0,val,,39.4,1.438,0.201,
11.0,train,0.001,49.8,1.242,0.201,
11.0,val,,39.0,1.444,0.201,
12.0,train,0.001,49.48,1.236,0.201,
12.0,val,,39.2,1.435,0.201,
13.0,train,0.001,49.4,1.235,0.201,
13.0,val,,40.0,1.429,0.201,
14.0,train,0.001,50.56,1.22,0.201,
14.0,val,,38.6,1.433,0.201,
15.0,train,0.001,49.24,1.231,0.201,
15.0,val,,41.0,1.445,0.201,
16.0,train,0.001,50.04,1.231,0.201,
16.0,val,,39.8,1.442,0.201,
17.0,train,0.001,50.72,1.225,0.201,
17.0,val,,40.4,1.447,0.201,
18.0,train,0.001,49.56,1.225,0.201,
18.0,val,,40.0,1.442,0.201,
19.0,train,0.001,49.4,1.233,0.201,
19.0,val,,39.2,1.436,0.201,
20.0,train,0.001,49.28,1.245,0.201,
20.0,val,,38.6,1.442,0.201,
,info,,,,,"2024-11-14 01:34:45,920 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:34:48,292 - root - INFO -"
,info,,,,,"2024-11-14 01:34:48,292 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:34:48,292 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,38.6,1.442,0.201,
,info,,,,,"2024-11-14 01:34:48,569 - root - INFO -"
1.0,train,0.001,49.28,1.226,0.253,
1.0,val,,40.6,1.449,0.253,
2.0,train,0.001,50.44,1.223,0.285,
2.0,val,,41.2,1.432,0.285,
3.0,train,0.001,50.0,1.236,0.298,
3.0,val,,38.8,1.451,0.298,
4.0,train,0.001,51.16,1.214,0.301,
4.0,val,,39.4,1.45,0.301,
5.0,train,0.001,50.92,1.217,0.301,
5.0,val,,38.2,1.457,0.301,
6.0,train,0.001,50.8,1.217,0.301,
6.0,val,,40.2,1.434,0.301,
7.0,train,0.001,52.44,1.198,0.301,
7.0,val,,39.8,1.431,0.301,
8.0,train,0.001,52.44,1.198,0.301,
8.0,val,,39.2,1.458,0.301,
9.0,train,0.001,50.88,1.203,0.301,
9.0,val,,38.6,1.465,0.301,
10.0,train,0.001,51.0,1.22,0.301,
10.0,val,,40.2,1.456,0.301,
11.0,train,0.001,51.48,1.21,0.301,
11.0,val,,39.8,1.462,0.301,
12.0,train,0.001,50.44,1.205,0.301,
12.0,val,,39.8,1.452,0.301,
13.0,train,0.001,51.52,1.2,0.301,
13.0,val,,40.2,1.449,0.301,
14.0,train,0.001,52.48,1.185,0.301,
14.0,val,,39.2,1.45,0.301,
15.0,train,0.001,51.24,1.197,0.301,
15.0,val,,41.2,1.464,0.301,
16.0,train,0.001,52.04,1.197,0.301,
16.0,val,,40.0,1.462,0.301,
17.0,train,0.001,51.96,1.19,0.301,
17.0,val,,41.6,1.466,0.301,
18.0,train,0.001,51.12,1.191,0.301,
18.0,val,,40.2,1.462,0.301,
19.0,train,0.001,51.24,1.197,0.301,
19.0,val,,40.4,1.456,0.301,
20.0,train,0.001,51.0,1.212,0.301,
20.0,val,,39.8,1.466,0.301,
,info,,,,,"2024-11-14 01:34:57,438 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:34:59,753 - root - INFO -"
,info,,,,,"2024-11-14 01:34:59,753 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:34:59,753 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,39.8,1.466,0.301,
,info,,,,,"2024-11-14 01:35:00,032 - root - INFO -"
1.0,train,0.001,50.96,1.193,0.353,
1.0,val,,41.2,1.45,0.353,
2.0,train,0.001,51.04,1.192,0.386,
2.0,val,,42.0,1.457,0.386,
3.0,train,0.001,50.88,1.205,0.398,
3.0,val,,40.4,1.466,0.398,
4.0,train,0.001,52.6,1.184,0.401,
4.0,val,,41.0,1.465,0.401,
5.0,train,0.001,52.76,1.184,0.401,
5.0,val,,41.2,1.474,0.401,
6.0,train,0.001,52.88,1.18,0.401,
6.0,val,,41.2,1.451,0.401,
7.0,train,0.001,54.44,1.165,0.401,
7.0,val,,40.0,1.444,0.401,
8.0,train,0.001,53.68,1.162,0.401,
8.0,val,,40.0,1.474,0.401,
9.0,train,0.001,52.6,1.165,0.401,
9.0,val,,39.8,1.483,0.401,
10.0,train,0.001,52.6,1.187,0.401,
10.0,val,,41.0,1.476,0.401,
11.0,train,0.001,53.56,1.176,0.401,
11.0,val,,41.0,1.473,0.401,
12.0,train,0.001,52.36,1.17,0.401,
12.0,val,,40.6,1.465,0.401,
13.0,train,0.001,53.84,1.163,0.401,
13.0,val,,41.0,1.465,0.401,
14.0,train,0.001,54.64,1.149,0.401,
14.0,val,,41.4,1.463,0.401,
15.0,train,0.001,52.64,1.166,0.401,
15.0,val,,41.2,1.483,0.401,
16.0,train,0.001,53.56,1.161,0.401,
16.0,val,,40.2,1.48,0.401,
17.0,train,0.001,54.24,1.153,0.401,
17.0,val,,41.2,1.489,0.401,
18.0,train,0.001,52.84,1.155,0.401,
18.0,val,,41.4,1.484,0.401,
19.0,train,0.001,52.96,1.158,0.401,
19.0,val,,40.4,1.476,0.401,
20.0,train,0.001,53.08,1.176,0.401,
20.0,val,,41.6,1.485,0.401,
,info,,,,,"2024-11-14 01:35:09,068 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:35:11,432 - root - INFO -"
,info,,,,,"2024-11-14 01:35:11,432 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:35:11,433 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,41.6,1.485,0.401,
,info,,,,,"2024-11-14 01:35:11,703 - root - INFO -"
1.0,train,0.001,53.24,1.159,0.453,
1.0,val,,39.0,1.491,0.453,
2.0,train,0.001,52.72,1.167,0.486,
2.0,val,,41.4,1.483,0.486,
3.0,train,0.001,52.08,1.177,0.498,
3.0,val,,39.6,1.486,0.498,
4.0,train,0.001,54.24,1.149,0.501,
4.0,val,,40.2,1.479,0.501,
5.0,train,0.001,54.6,1.151,0.501,
5.0,val,,40.4,1.487,0.501,
6.0,train,0.001,53.84,1.153,0.501,
6.0,val,,40.4,1.468,0.501,
7.0,train,0.001,55.84,1.131,0.501,
7.0,val,,41.8,1.464,0.501,
8.0,train,0.001,55.76,1.126,0.501,
8.0,val,,40.6,1.498,0.501,
9.0,train,0.001,54.8,1.13,0.501,
9.0,val,,40.4,1.506,0.501,
10.0,train,0.001,54.4,1.154,0.501,
10.0,val,,40.6,1.498,0.501,
11.0,train,0.001,54.96,1.144,0.501,
11.0,val,,41.6,1.493,0.501,
12.0,train,0.001,53.72,1.136,0.501,
12.0,val,,41.4,1.49,0.501,
13.0,train,0.001,55.28,1.13,0.501,
13.0,val,,41.4,1.487,0.501,
14.0,train,0.001,56.16,1.115,0.501,
14.0,val,,41.2,1.484,0.501,
15.0,train,0.001,54.28,1.129,0.501,
15.0,val,,40.8,1.506,0.501,
16.0,train,0.001,55.4,1.124,0.501,
16.0,val,,41.2,1.503,0.501,
17.0,train,0.001,55.4,1.118,0.501,
17.0,val,,41.4,1.513,0.501,
18.0,train,0.001,54.44,1.119,0.501,
18.0,val,,40.2,1.509,0.501,
19.0,train,0.001,54.56,1.118,0.501,
19.0,val,,40.8,1.499,0.501,
20.0,train,0.001,54.36,1.138,0.501,
20.0,val,,40.8,1.515,0.501,
,info,,,,,"2024-11-14 01:35:20,632 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:35:22,988 - root - INFO -"
,info,,,,,"2024-11-14 01:35:22,988 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:35:22,988 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,40.8,1.515,0.501,
,info,,,,,"2024-11-14 01:35:23,263 - root - INFO -"
1.0,train,0.001,55.12,1.124,0.553,
1.0,val,,38.8,1.549,0.553,
2.0,train,0.001,54.08,1.139,0.586,
2.0,val,,40.0,1.508,0.586,
3.0,train,0.001,52.88,1.151,0.598,
3.0,val,,40.2,1.507,0.598,
4.0,train,0.001,55.32,1.119,0.601,
4.0,val,,40.4,1.491,0.601,
5.0,train,0.001,56.56,1.12,0.601,
5.0,val,,40.4,1.519,0.601,
6.0,train,0.001,55.44,1.126,0.601,
6.0,val,,40.4,1.493,0.601,
7.0,train,0.001,56.64,1.102,0.601,
7.0,val,,40.8,1.487,0.601,
8.0,train,0.001,56.92,1.091,0.601,
8.0,val,,41.6,1.526,0.601,
9.0,train,0.001,55.64,1.104,0.601,
9.0,val,,40.4,1.524,0.601,
10.0,train,0.001,56.08,1.124,0.601,
10.0,val,,41.2,1.521,0.601,
11.0,train,0.001,56.52,1.114,0.601,
11.0,val,,39.8,1.518,0.601,
12.0,train,0.001,55.32,1.105,0.601,
12.0,val,,42.8,1.511,0.601,
13.0,train,0.001,57.48,1.096,0.601,
13.0,val,,40.4,1.51,0.601,
14.0,train,0.001,57.36,1.083,0.601,
14.0,val,,40.4,1.507,0.601,
15.0,train,0.001,55.48,1.097,0.601,
15.0,val,,41.6,1.533,0.601,
16.0,train,0.001,57.08,1.089,0.601,
16.0,val,,40.8,1.533,0.601,
17.0,train,0.001,57.24,1.081,0.601,
17.0,val,,41.0,1.543,0.601,
18.0,train,0.001,55.52,1.087,0.601,
18.0,val,,40.6,1.537,0.601,
19.0,train,0.001,56.12,1.078,0.601,
19.0,val,,41.0,1.53,0.601,
20.0,train,0.001,55.64,1.103,0.601,
20.0,val,,39.8,1.546,0.601,
,info,,,,,"2024-11-14 01:35:32,027 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:35:34,383 - root - INFO -"
,info,,,,,"2024-11-14 01:35:34,383 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:35:34,383 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,39.8,1.546,0.601,
,info,,,,,"2024-11-14 01:35:34,664 - root - INFO -"
1.0,train,0.001,57.28,1.087,0.653,
1.0,val,,40.2,1.525,0.653,
2.0,train,0.001,54.36,1.134,0.686,
2.0,val,,38.8,1.578,0.686,
3.0,train,0.001,53.56,1.144,0.698,
3.0,val,,40.2,1.593,0.698,
4.0,train,0.001,54.28,1.129,0.701,
4.0,val,,41.4,1.471,0.701,
5.0,train,0.001,56.92,1.106,0.701,
5.0,val,,41.4,1.503,0.701,
6.0,train,0.001,55.92,1.11,0.701,
6.0,val,,42.8,1.48,0.701,
7.0,train,0.001,57.44,1.088,0.701,
7.0,val,,43.6,1.467,0.701,
8.0,train,0.001,58.32,1.075,0.701,
8.0,val,,44.0,1.508,0.701,
9.0,train,0.001,57.16,1.081,0.701,
9.0,val,,41.4,1.512,0.701,
10.0,train,0.001,56.0,1.111,0.701,
10.0,val,,40.8,1.511,0.701,
11.0,train,0.001,56.92,1.096,0.701,
11.0,val,,42.0,1.515,0.701,
12.0,train,0.001,56.24,1.089,0.701,
12.0,val,,43.2,1.505,0.701,
13.0,train,0.001,58.76,1.074,0.701,
13.0,val,,42.0,1.497,0.701,
14.0,train,0.001,58.08,1.064,0.701,
14.0,val,,42.2,1.509,0.701,
15.0,train,0.001,57.28,1.077,0.701,
15.0,val,,41.8,1.531,0.701,
16.0,train,0.001,57.92,1.067,0.701,
16.0,val,,41.0,1.519,0.701,
17.0,train,0.001,57.6,1.067,0.701,
17.0,val,,43.0,1.519,0.701,
18.0,train,0.001,57.16,1.067,0.701,
18.0,val,,41.4,1.528,0.701,
19.0,train,0.001,59.0,1.049,0.701,
19.0,val,,41.8,1.516,0.701,
20.0,train,0.001,57.32,1.079,0.701,
20.0,val,,41.4,1.536,0.701,
,info,,,,,"2024-11-14 01:35:43,592 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:35:45,890 - root - INFO -"
,info,,,,,"2024-11-14 01:35:45,890 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:35:45,890 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,41.4,1.536,0.701,
,info,,,,,"2024-11-14 01:35:46,170 - root - INFO -"
1.0,train,0.001,57.84,1.067,0.753,
1.0,val,,36.4,1.551,0.753,
2.0,train,0.001,51.52,1.168,0.785,
2.0,val,,37.2,1.605,0.785,
3.0,train,0.001,50.2,1.216,0.798,
3.0,val,,40.2,1.538,0.798,
4.0,train,0.001,52.6,1.168,0.801,
4.0,val,,43.8,1.477,0.801,
5.0,train,0.001,53.84,1.15,0.801,
5.0,val,,43.0,1.483,0.801,
6.0,train,0.001,54.56,1.137,0.801,
6.0,val,,43.0,1.465,0.801,
7.0,train,0.001,56.32,1.118,0.801,
7.0,val,,44.6,1.455,0.801,
8.0,train,0.001,56.68,1.107,0.801,
8.0,val,,42.4,1.491,0.801,
9.0,train,0.001,55.32,1.115,0.801,
9.0,val,,43.4,1.493,0.801,
10.0,train,0.001,55.44,1.131,0.801,
10.0,val,,41.4,1.494,0.801,
11.0,train,0.001,56.56,1.12,0.801,
11.0,val,,43.2,1.486,0.801,
12.0,train,0.001,55.44,1.116,0.801,
12.0,val,,43.4,1.482,0.801,
13.0,train,0.001,56.96,1.098,0.801,
13.0,val,,41.6,1.492,0.801,
14.0,train,0.001,57.0,1.095,0.801,
14.0,val,,42.2,1.49,0.801,
15.0,train,0.001,56.24,1.098,0.801,
15.0,val,,41.8,1.499,0.801,
16.0,train,0.001,57.56,1.083,0.801,
16.0,val,,42.2,1.506,0.801,
17.0,train,0.001,56.4,1.092,0.801,
17.0,val,,42.8,1.502,0.801,
18.0,train,0.001,56.0,1.084,0.801,
18.0,val,,42.6,1.5,0.801,
19.0,train,0.001,57.48,1.064,0.801,
19.0,val,,42.6,1.499,0.801,
20.0,train,0.001,57.28,1.097,0.801,
20.0,val,,42.8,1.509,0.801,
,info,,,,,"2024-11-14 01:35:55,240 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:35:57,612 - root - INFO -"
,info,,,,,"2024-11-14 01:35:57,612 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:35:57,612 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,42.8,1.509,0.801,
,info,,,,,"2024-11-14 01:35:57,893 - root - INFO -"
1.0,train,0.001,57.16,1.084,0.853,
1.0,val,,31.2,1.775,0.853,
2.0,train,0.001,44.52,1.31,0.885,
2.0,val,,34.8,1.624,0.885,
3.0,train,0.001,42.56,1.36,0.898,
3.0,val,,30.8,1.636,0.898,
4.0,train,0.001,42.72,1.358,0.901,
4.0,val,,39.4,1.449,0.901,
5.0,train,0.001,47.4,1.301,0.901,
5.0,val,,39.2,1.448,0.901,
6.0,train,0.001,47.16,1.287,0.901,
6.0,val,,39.4,1.426,0.901,
7.0,train,0.001,48.68,1.271,0.901,
7.0,val,,39.8,1.418,0.901,
8.0,train,0.001,48.96,1.253,0.901,
8.0,val,,39.0,1.432,0.901,
9.0,train,0.001,48.6,1.264,0.901,
9.0,val,,39.0,1.439,0.901,
10.0,train,0.001,48.2,1.265,0.901,
10.0,val,,38.6,1.439,0.901,
11.0,train,0.001,48.92,1.251,0.901,
11.0,val,,39.0,1.434,0.901,
12.0,train,0.001,49.08,1.246,0.901,
12.0,val,,42.0,1.418,0.901,
13.0,train,0.001,49.48,1.232,0.901,
13.0,val,,40.2,1.423,0.901,
14.0,train,0.001,49.96,1.23,0.901,
14.0,val,,40.2,1.435,0.901,
15.0,train,0.001,49.44,1.233,0.901,
15.0,val,,40.2,1.44,0.901,
16.0,train,0.001,50.44,1.228,0.901,
16.0,val,,41.6,1.423,0.901,
17.0,train,0.001,50.92,1.226,0.901,
17.0,val,,40.8,1.431,0.901,
