Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
24.0,val,,67.6,0.843,0.0,
25.0,train,0.01,65.6,0.886,0.0,
25.0,val,,65.6,0.933,0.0,
26.0,train,0.01,66.04,0.88,0.0,
26.0,val,,65.8,0.876,0.0,
27.0,train,0.01,66.68,0.866,0.0,
27.0,val,,68.4,0.853,0.0,
28.0,train,0.01,67.36,0.854,0.0,
28.0,val,,64.0,0.882,0.0,
29.0,train,0.01,70.12,0.798,0.0,
29.0,val,,67.2,0.853,0.0,
30.0,train,0.01,69.48,0.804,0.0,
30.0,val,,67.8,0.862,0.0,
31.0,train,0.01,69.76,0.812,0.0,
31.0,val,,65.6,0.866,0.0,
32.0,train,0.01,68.28,0.824,0.0,
32.0,val,,68.0,0.829,0.0,
33.0,train,0.01,68.96,0.787,0.0,
33.0,val,,70.2,0.79,0.0,
34.0,train,0.01,69.68,0.777,0.0,
34.0,val,,65.8,0.877,0.0,
35.0,train,0.01,72.36,0.759,0.0,
35.0,val,,69.8,0.813,0.0,
36.0,train,0.01,70.92,0.774,0.0,
36.0,val,,68.4,0.806,0.0,
37.0,train,0.01,71.04,0.751,0.0,
37.0,val,,67.8,0.811,0.0,
38.0,train,0.01,71.88,0.732,0.0,
38.0,val,,70.6,0.792,0.0,
39.0,train,0.01,71.84,0.737,0.0,
39.0,val,,67.8,0.805,0.0,
40.0,train,0.01,71.72,0.744,0.0,
40.0,val,,68.4,0.815,0.0,
41.0,train,0.01,72.96,0.712,0.0,
41.0,val,,70.2,0.806,0.0,
42.0,train,0.01,72.56,0.721,0.0,
42.0,val,,69.8,0.817,0.0,
43.0,train,0.01,73.2,0.722,0.0,
43.0,val,,67.0,0.847,0.0,
44.0,train,0.01,73.56,0.698,0.0,
44.0,val,,71.2,0.795,0.0,
45.0,train,0.01,73.2,0.714,0.0,
45.0,val,,69.6,0.785,0.0,
46.0,train,0.01,74.64,0.672,0.0,
46.0,val,,69.6,0.769,0.0,
47.0,train,0.01,74.56,0.67,0.0,
47.0,val,,71.8,0.762,0.0,
48.0,train,0.01,73.88,0.67,0.0,
48.0,val,,69.2,0.824,0.0,
49.0,train,0.01,73.4,0.673,0.0,
49.0,val,,68.8,0.791,0.0,
50.0,train,0.01,75.52,0.658,0.0,
50.0,val,,69.4,0.816,0.0,
51.0,train,0.001,77.44,0.592,0.0,
51.0,val,,70.4,0.772,0.0,
52.0,train,0.001,78.6,0.583,0.0,
52.0,val,,71.4,0.757,0.0,
53.0,train,0.001,78.68,0.577,0.0,
53.0,val,,71.2,0.759,0.0,
54.0,train,0.001,78.92,0.568,0.0,
54.0,val,,72.0,0.76,0.0,
55.0,train,0.001,79.52,0.564,0.0,
55.0,val,,71.8,0.75,0.0,
56.0,train,0.001,79.04,0.569,0.0,
56.0,val,,70.6,0.768,0.0,
57.0,train,0.001,79.2,0.553,0.0,
57.0,val,,72.6,0.75,0.0,
58.0,train,0.001,79.16,0.575,0.0,
58.0,val,,71.4,0.758,0.0,
59.0,train,0.001,79.2,0.561,0.0,
59.0,val,,73.6,0.743,0.0,
60.0,train,0.001,78.8,0.561,0.0,
60.0,val,,72.2,0.746,0.0,
61.0,train,0.001,79.8,0.535,0.0,
61.0,val,,73.0,0.739,0.0,
62.0,train,0.001,79.84,0.557,0.0,
62.0,val,,73.0,0.761,0.0,
63.0,train,0.001,79.28,0.543,0.0,
63.0,val,,71.8,0.745,0.0,
64.0,train,0.001,79.92,0.553,0.0,
64.0,val,,72.8,0.745,0.0,
65.0,train,0.001,79.48,0.542,0.0,
65.0,val,,72.4,0.764,0.0,
66.0,train,0.001,79.96,0.531,0.0,
66.0,val,,74.2,0.745,0.0,
67.0,train,0.001,79.56,0.545,0.0,
67.0,val,,74.2,0.745,0.0,
68.0,train,0.001,79.96,0.548,0.0,
68.0,val,,72.2,0.764,0.0,
69.0,train,0.001,80.8,0.532,0.0,
69.0,val,,72.4,0.75,0.0,
70.0,train,0.001,79.52,0.543,0.0,
70.0,val,,73.0,0.747,0.0,
71.0,train,0.001,80.32,0.548,0.0,
71.0,val,,73.0,0.743,0.0,
72.0,train,0.001,79.4,0.533,0.0,
72.0,val,,73.0,0.752,0.0,
73.0,train,0.001,79.84,0.541,0.0,
73.0,val,,73.0,0.751,0.0,
74.0,train,0.001,81.36,0.517,0.0,
74.0,val,,73.8,0.747,0.0,
75.0,train,0.001,79.96,0.548,0.0,
75.0,val,,74.0,0.75,0.0,
76.0,train,0.001,80.04,0.523,0.0,
76.0,val,,73.2,0.755,0.0,
77.0,train,0.001,81.32,0.515,0.0,
77.0,val,,72.6,0.76,0.0,
78.0,train,0.001,82.2,0.503,0.0,
78.0,val,,73.4,0.751,0.0,
79.0,train,0.001,80.28,0.522,0.0,
79.0,val,,72.4,0.76,0.0,
80.0,train,0.001,80.56,0.52,0.0,
80.0,val,,72.0,0.768,0.0,
81.0,train,0.0001,80.84,0.526,0.0,
81.0,val,,73.4,0.752,0.0,
82.0,train,0.0001,80.2,0.512,0.0,
82.0,val,,73.2,0.748,0.0,
83.0,train,0.0001,79.72,0.537,0.0,
83.0,val,,72.8,0.749,0.0,
84.0,train,0.0001,80.68,0.514,0.0,
84.0,val,,73.2,0.75,0.0,
85.0,train,0.0001,80.72,0.513,0.0,
85.0,val,,73.2,0.743,0.0,
86.0,train,0.0001,81.84,0.499,0.0,
86.0,val,,72.8,0.757,0.0,
87.0,train,0.0001,80.76,0.519,0.0,
87.0,val,,73.4,0.752,0.0,
88.0,train,0.0001,81.04,0.506,0.0,
88.0,val,,73.2,0.75,0.0,
89.0,train,0.0001,81.2,0.505,0.0,
89.0,val,,73.4,0.756,0.0,
90.0,train,0.0001,81.36,0.498,0.0,
90.0,val,,72.8,0.755,0.0,
91.0,train,0.0001,81.12,0.509,0.0,
91.0,val,,72.6,0.751,0.0,
92.0,train,0.0001,81.32,0.5,0.0,
92.0,val,,73.2,0.755,0.0,
93.0,train,0.0001,81.04,0.51,0.0,
93.0,val,,73.6,0.746,0.0,
94.0,train,0.0001,80.08,0.518,0.0,
94.0,val,,73.8,0.758,0.0,
95.0,train,0.0001,81.28,0.504,0.0,
95.0,val,,73.6,0.755,0.0,
96.0,train,0.0001,81.32,0.498,0.0,
96.0,val,,73.6,0.759,0.0,
97.0,train,0.0001,81.64,0.496,0.0,
97.0,val,,73.0,0.749,0.0,
98.0,train,0.0001,81.36,0.509,0.0,
98.0,val,,72.2,0.768,0.0,
99.0,train,0.0001,80.92,0.499,0.0,
99.0,val,,72.4,0.75,0.0,
100.0,train,0.0001,80.52,0.512,0.0,
100.0,val,,73.0,0.751,0.0,
,info,,,,,"2024-11-14 01:28:21,031 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:28:23,405 - root - INFO -"
,info,,,,,"2024-11-14 01:28:23,405 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:28:23,405 - root - INFO - Sparsity range: 0.0 -> 0.1"
,info,,,,,"2024-11-14 01:28:23,405 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:28:23,406 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:28:23,406 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,73.0,0.751,0.0,
,info,,,,,"2024-11-14 01:28:23,681 - root - INFO -"
1.0,train,0.001,81.04,0.512,0.053,
1.0,val,,72.2,0.767,0.053,
2.0,train,0.001,81.36,0.51,0.085,
2.0,val,,72.8,0.769,0.085,
3.0,train,0.001,82.2,0.49,0.098,
3.0,val,,72.8,0.761,0.098,
4.0,train,0.001,80.64,0.514,0.1,
4.0,val,,73.2,0.755,0.1,
5.0,train,0.001,80.96,0.517,0.1,
5.0,val,,74.6,0.755,0.1,
6.0,train,0.001,82.08,0.507,0.1,
6.0,val,,72.4,0.751,0.1,
7.0,train,0.001,81.84,0.498,0.1,
7.0,val,,72.6,0.763,0.1,
8.0,train,0.001,81.4,0.499,0.1,
8.0,val,,72.8,0.765,0.1,
9.0,train,0.001,80.4,0.496,0.1,
9.0,val,,72.8,0.762,0.1,
10.0,train,0.001,80.8,0.51,0.1,
10.0,val,,73.4,0.752,0.1,
11.0,train,0.001,80.32,0.502,0.1,
11.0,val,,73.0,0.771,0.1,
12.0,train,0.001,80.56,0.511,0.1,
12.0,val,,73.2,0.766,0.1,
13.0,train,0.001,80.92,0.495,0.1,
13.0,val,,72.2,0.769,0.1,
14.0,train,0.001,81.56,0.499,0.1,
14.0,val,,73.6,0.763,0.1,
15.0,train,0.001,81.8,0.481,0.1,
15.0,val,,73.6,0.764,0.1,
16.0,train,0.001,81.88,0.489,0.1,
16.0,val,,72.0,0.779,0.1,
17.0,train,0.001,81.76,0.491,0.1,
17.0,val,,72.6,0.776,0.1,
18.0,train,0.001,80.72,0.503,0.1,
18.0,val,,73.2,0.762,0.1,
19.0,train,0.001,82.08,0.49,0.1,
19.0,val,,70.8,0.805,0.1,
20.0,train,0.001,81.96,0.499,0.1,
20.0,val,,73.4,0.768,0.1,
,info,,,,,"2024-11-14 01:28:32,511 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO -"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO - Sparsity range: 0.1 -> 0.2"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:28:34,822 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,73.4,0.768,0.1,
,info,,,,,"2024-11-14 01:28:35,098 - root - INFO -"
1.0,train,0.001,82.44,0.475,0.153,
1.0,val,,73.8,0.766,0.153,
2.0,train,0.001,82.76,0.471,0.186,
2.0,val,,73.4,0.773,0.186,
3.0,train,0.001,83.52,0.453,0.198,
3.0,val,,74.0,0.766,0.198,
4.0,train,0.001,82.16,0.472,0.201,
4.0,val,,73.2,0.76,0.201,
5.0,train,0.001,82.6,0.48,0.201,
5.0,val,,73.4,0.761,0.201,
6.0,train,0.001,83.0,0.47,0.201,
6.0,val,,73.2,0.762,0.201,
7.0,train,0.001,83.12,0.461,0.201,
7.0,val,,73.2,0.776,0.201,
8.0,train,0.001,82.76,0.466,0.201,
8.0,val,,74.2,0.778,0.201,
9.0,train,0.001,82.52,0.458,0.201,
9.0,val,,74.0,0.77,0.201,
10.0,train,0.001,82.68,0.473,0.201,
10.0,val,,73.4,0.759,0.201,
11.0,train,0.001,82.4,0.463,0.201,
11.0,val,,73.2,0.784,0.201,
12.0,train,0.001,82.16,0.469,0.201,
12.0,val,,73.6,0.781,0.201,
13.0,train,0.001,82.84,0.458,0.201,
13.0,val,,73.0,0.782,0.201,
14.0,train,0.001,83.16,0.461,0.201,
14.0,val,,73.8,0.779,0.201,
15.0,train,0.001,83.4,0.442,0.201,
15.0,val,,73.2,0.775,0.201,
16.0,train,0.001,83.08,0.45,0.201,
16.0,val,,72.8,0.796,0.201,
17.0,train,0.001,83.56,0.452,0.201,
17.0,val,,73.0,0.789,0.201,
18.0,train,0.001,82.16,0.461,0.201,
18.0,val,,73.2,0.774,0.201,
19.0,train,0.001,83.4,0.451,0.201,
19.0,val,,71.6,0.818,0.201,
20.0,train,0.001,83.16,0.463,0.201,
20.0,val,,73.8,0.78,0.201,
,info,,,,,"2024-11-14 01:28:46,325 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO -"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO - Sparsity range: 0.2 -> 0.3"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:28:48,664 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,73.8,0.78,0.201,
,info,,,,,"2024-11-14 01:28:48,933 - root - INFO -"
1.0,train,0.001,83.72,0.442,0.253,
1.0,val,,72.8,0.792,0.253,
2.0,train,0.001,83.92,0.445,0.286,
2.0,val,,73.2,0.812,0.286,
3.0,train,0.001,84.76,0.424,0.298,
3.0,val,,73.4,0.81,0.298,
4.0,train,0.001,83.48,0.442,0.301,
4.0,val,,73.8,0.787,0.301,
5.0,train,0.001,83.6,0.446,0.301,
5.0,val,,74.4,0.782,0.301,
6.0,train,0.001,83.92,0.436,0.301,
6.0,val,,74.2,0.784,0.301,
7.0,train,0.001,84.24,0.428,0.301,
7.0,val,,74.2,0.8,0.301,
8.0,train,0.001,84.12,0.435,0.301,
8.0,val,,74.8,0.807,0.301,
9.0,train,0.001,83.36,0.425,0.301,
9.0,val,,74.6,0.795,0.301,
10.0,train,0.001,83.92,0.44,0.301,
10.0,val,,74.6,0.778,0.301,
11.0,train,0.001,83.52,0.432,0.301,
11.0,val,,73.8,0.807,0.301,
12.0,train,0.001,84.16,0.434,0.301,
12.0,val,,74.8,0.801,0.301,
13.0,train,0.001,84.08,0.425,0.301,
13.0,val,,73.8,0.806,0.301,
14.0,train,0.001,84.6,0.426,0.301,
14.0,val,,74.6,0.802,0.301,
15.0,train,0.001,84.96,0.409,0.301,
15.0,val,,73.6,0.795,0.301,
16.0,train,0.001,84.24,0.415,0.301,
16.0,val,,72.6,0.822,0.301,
17.0,train,0.001,84.52,0.417,0.301,
17.0,val,,74.4,0.806,0.301,
18.0,train,0.001,83.88,0.427,0.301,
18.0,val,,74.2,0.797,0.301,
19.0,train,0.001,84.48,0.418,0.301,
19.0,val,,71.8,0.844,0.301,
20.0,train,0.001,84.36,0.435,0.301,
20.0,val,,75.0,0.8,0.301,
,info,,,,,"2024-11-14 01:29:17,908 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO -"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO - Sparsity range: 0.3 -> 0.4"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:29:20,236 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,75.0,0.8,0.301,
,info,,,,,"2024-11-14 01:29:20,502 - root - INFO -"
1.0,train,0.001,85.2,0.412,0.353,
1.0,val,,72.2,0.816,0.353,
2.0,train,0.001,84.28,0.421,0.386,
2.0,val,,73.2,0.816,0.386,
3.0,train,0.001,85.52,0.399,0.398,
3.0,val,,74.8,0.824,0.398,
4.0,train,0.001,84.6,0.41,0.401,
4.0,val,,73.6,0.802,0.401,
5.0,train,0.001,84.52,0.419,0.401,
5.0,val,,74.6,0.792,0.401,
6.0,train,0.001,85.2,0.406,0.401,
6.0,val,,74.2,0.801,0.401,
7.0,train,0.001,85.48,0.4,0.401,
7.0,val,,75.6,0.812,0.401,
8.0,train,0.001,85.24,0.409,0.401,
8.0,val,,74.6,0.823,0.401,
9.0,train,0.001,85.24,0.394,0.401,
9.0,val,,75.6,0.805,0.401,
10.0,train,0.001,85.48,0.409,0.401,
10.0,val,,74.6,0.795,0.401,
11.0,train,0.001,85.08,0.405,0.401,
11.0,val,,73.6,0.828,0.401,
12.0,train,0.001,85.12,0.403,0.401,
12.0,val,,74.8,0.819,0.401,
13.0,train,0.001,85.52,0.391,0.401,
13.0,val,,74.2,0.824,0.401,
14.0,train,0.001,85.68,0.395,0.401,
14.0,val,,73.8,0.826,0.401,
15.0,train,0.001,86.0,0.376,0.401,
15.0,val,,74.2,0.81,0.401,
16.0,train,0.001,85.56,0.387,0.401,
16.0,val,,73.6,0.847,0.401,
17.0,train,0.001,85.76,0.385,0.401,
17.0,val,,73.8,0.826,0.401,
18.0,train,0.001,85.48,0.392,0.401,
18.0,val,,74.4,0.814,0.401,
19.0,train,0.001,85.76,0.385,0.401,
19.0,val,,72.8,0.86,0.401,
20.0,train,0.001,85.12,0.405,0.401,
20.0,val,,74.6,0.821,0.401,
,info,,,,,"2024-11-14 01:29:29,382 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO -"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO - Sparsity range: 0.4 -> 0.5"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:29:31,750 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,74.6,0.821,0.401,
,info,,,,,"2024-11-14 01:29:32,023 - root - INFO -"
1.0,train,0.001,86.12,0.381,0.453,
1.0,val,,73.6,0.845,0.453,
2.0,train,0.001,85.48,0.405,0.486,
2.0,val,,71.4,0.873,0.486,
3.0,train,0.001,85.88,0.38,0.498,
3.0,val,,74.6,0.843,0.498,
4.0,train,0.001,85.96,0.388,0.501,
4.0,val,,74.0,0.805,0.501,
5.0,train,0.001,85.52,0.4,0.501,
5.0,val,,74.2,0.804,0.501,
6.0,train,0.001,86.36,0.38,0.501,
6.0,val,,73.8,0.813,0.501,
7.0,train,0.001,86.72,0.374,0.501,
7.0,val,,74.2,0.823,0.501,
8.0,train,0.001,86.04,0.388,0.501,
8.0,val,,73.8,0.832,0.501,
9.0,train,0.001,85.68,0.369,0.501,
9.0,val,,75.8,0.826,0.501,
10.0,train,0.001,86.52,0.385,0.501,
10.0,val,,75.2,0.811,0.501,
11.0,train,0.001,86.36,0.377,0.501,
11.0,val,,73.8,0.844,0.501,
12.0,train,0.001,86.32,0.379,0.501,
12.0,val,,74.2,0.833,0.501,
13.0,train,0.001,85.96,0.366,0.501,
13.0,val,,74.4,0.836,0.501,
14.0,train,0.001,86.48,0.37,0.501,
14.0,val,,72.8,0.845,0.501,
15.0,train,0.001,86.72,0.35,0.501,
15.0,val,,73.0,0.82,0.501,
16.0,train,0.001,86.52,0.36,0.501,
16.0,val,,73.4,0.854,0.501,
17.0,train,0.001,86.88,0.358,0.501,
17.0,val,,73.8,0.833,0.501,
18.0,train,0.001,86.16,0.366,0.501,
18.0,val,,75.6,0.827,0.501,
19.0,train,0.001,86.64,0.356,0.501,
19.0,val,,73.4,0.871,0.501,
20.0,train,0.001,86.12,0.385,0.501,
20.0,val,,74.6,0.834,0.501,
,info,,,,,"2024-11-14 01:29:40,839 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO -"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO - Sparsity range: 0.5 -> 0.6"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:29:43,178 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,74.6,0.834,0.501,
,info,,,,,"2024-11-14 01:29:43,446 - root - INFO -"
1.0,train,0.001,87.0,0.356,0.553,
1.0,val,,74.8,0.882,0.553,
2.0,train,0.001,85.96,0.391,0.586,
2.0,val,,73.0,0.885,0.586,
3.0,train,0.001,86.08,0.399,0.598,
3.0,val,,70.2,0.911,0.598,
4.0,train,0.001,85.8,0.386,0.601,
4.0,val,,72.2,0.838,0.601,
5.0,train,0.001,86.64,0.391,0.601,
5.0,val,,73.6,0.82,0.601,
6.0,train,0.001,86.52,0.375,0.601,
6.0,val,,73.8,0.83,0.601,
7.0,train,0.001,87.0,0.366,0.601,
7.0,val,,73.6,0.838,0.601,
8.0,train,0.001,86.88,0.374,0.601,
8.0,val,,73.6,0.849,0.601,
9.0,train,0.001,86.84,0.357,0.601,
9.0,val,,74.8,0.838,0.601,
10.0,train,0.001,86.48,0.375,0.601,
10.0,val,,73.6,0.823,0.601,
11.0,train,0.001,85.92,0.374,0.601,
11.0,val,,73.0,0.852,0.601,
12.0,train,0.001,86.28,0.363,0.601,
12.0,val,,73.4,0.84,0.601,
13.0,train,0.001,86.96,0.353,0.601,
13.0,val,,73.4,0.858,0.601,
14.0,train,0.001,87.44,0.357,0.601,
14.0,val,,73.0,0.873,0.601,
15.0,train,0.001,87.96,0.336,0.601,
15.0,val,,73.8,0.842,0.601,
16.0,train,0.001,87.32,0.35,0.601,
16.0,val,,73.6,0.877,0.601,
17.0,train,0.001,87.28,0.343,0.601,
17.0,val,,72.8,0.855,0.601,
18.0,train,0.001,86.64,0.356,0.601,
18.0,val,,74.0,0.841,0.601,
19.0,train,0.001,87.56,0.341,0.601,
19.0,val,,72.8,0.886,0.601,
20.0,train,0.001,87.12,0.372,0.601,
20.0,val,,73.6,0.857,0.601,
,info,,,,,"2024-11-14 01:29:52,263 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO -"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO - Sparsity range: 0.6 -> 0.7"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:29:54,613 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,73.6,0.857,0.601,
,info,,,,,"2024-11-14 01:29:54,893 - root - INFO -"
1.0,train,0.001,87.64,0.346,0.653,
1.0,val,,67.2,1.193,0.653,
2.0,train,0.001,83.92,0.444,0.686,
2.0,val,,62.8,1.215,0.686,
3.0,train,0.001,83.08,0.455,0.698,
3.0,val,,72.4,0.907,0.698,
4.0,train,0.001,83.72,0.431,0.701,
4.0,val,,71.8,0.862,0.701,
5.0,train,0.001,84.52,0.42,0.701,
5.0,val,,73.6,0.819,0.701,
6.0,train,0.001,85.92,0.393,0.701,
6.0,val,,73.6,0.815,0.701,
7.0,train,0.001,86.12,0.385,0.701,
7.0,val,,73.4,0.832,0.701,
8.0,train,0.001,86.2,0.377,0.701,
8.0,val,,72.6,0.841,0.701,
9.0,train,0.001,87.16,0.368,0.701,
9.0,val,,73.0,0.842,0.701,
10.0,train,0.001,86.16,0.392,0.701,
10.0,val,,72.6,0.818,0.701,
11.0,train,0.001,85.12,0.388,0.701,
11.0,val,,72.4,0.84,0.701,
12.0,train,0.001,85.84,0.386,0.701,
12.0,val,,73.6,0.835,0.701,
13.0,train,0.001,85.56,0.37,0.701,
13.0,val,,74.4,0.835,0.701,
14.0,train,0.001,86.0,0.371,0.701,
14.0,val,,72.4,0.854,0.701,
15.0,train,0.001,87.04,0.354,0.701,
15.0,val,,74.6,0.834,0.701,
16.0,train,0.001,87.08,0.353,0.701,
16.0,val,,72.8,0.878,0.701,
17.0,train,0.001,87.32,0.356,0.701,
17.0,val,,72.4,0.859,0.701,
18.0,train,0.001,86.56,0.371,0.701,
18.0,val,,73.4,0.835,0.701,
19.0,train,0.001,87.92,0.34,0.701,
19.0,val,,73.8,0.876,0.701,
20.0,train,0.001,86.76,0.379,0.701,
20.0,val,,74.2,0.852,0.701,
,info,,,,,"2024-11-14 01:30:10,710 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO -"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO - Sparsity range: 0.7 -> 0.8"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 01:30:13,013 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,74.2,0.852,0.701,
,info,,,,,"2024-11-14 01:30:13,286 - root - INFO -"
1.0,train,0.001,87.32,0.345,0.753,
1.0,val,,66.0,1.035,0.753,
2.0,train,0.001,82.88,0.467,0.786,
2.0,val,,69.0,1.005,0.786,
3.0,train,0.001,81.72,0.507,0.798,
3.0,val,,67.8,0.999,0.798,
4.0,train,0.001,79.84,0.535,0.801,
4.0,val,,72.6,0.822,0.801,
5.0,train,0.001,81.8,0.48,0.801,
5.0,val,,73.4,0.792,0.801,
6.0,train,0.001,83.44,0.451,0.801,
6.0,val,,73.8,0.79,0.801,
7.0,train,0.001,82.52,0.459,0.801,
7.0,val,,74.2,0.807,0.801,
8.0,train,0.001,83.0,0.455,0.801,
8.0,val,,74.4,0.812,0.801,
9.0,train,0.001,83.96,0.422,0.801,
9.0,val,,73.6,0.799,0.801,
10.0,train,0.001,82.56,0.453,0.801,
10.0,val,,73.0,0.786,0.801,
11.0,train,0.001,83.68,0.443,0.801,
11.0,val,,73.6,0.803,0.801,
12.0,train,0.001,83.0,0.437,0.801,
12.0,val,,74.0,0.792,0.801,
13.0,train,0.001,84.12,0.422,0.801,
13.0,val,,73.8,0.811,0.801,
14.0,train,0.001,84.04,0.427,0.801,
14.0,val,,73.0,0.834,0.801,
15.0,train,0.001,85.44,0.402,0.801,
15.0,val,,75.0,0.809,0.801,
16.0,train,0.001,85.2,0.413,0.801,
