Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
1.0,val,,56.8,1.111,0.153,
2.0,train,0.001,61.2,0.917,0.186,
2.0,val,,55.2,1.124,0.186,
3.0,train,0.001,60.76,0.92,0.198,
3.0,val,,54.6,1.117,0.198,
4.0,train,0.001,61.76,0.899,0.201,
4.0,val,,56.4,1.113,0.201,
5.0,train,0.001,62.0,0.899,0.201,
5.0,val,,55.2,1.116,0.201,
6.0,train,0.001,62.0,0.903,0.201,
6.0,val,,54.8,1.109,0.201,
7.0,train,0.001,61.72,0.907,0.201,
7.0,val,,55.2,1.114,0.201,
8.0,train,0.001,63.04,0.893,0.201,
8.0,val,,56.4,1.116,0.201,
9.0,train,0.001,62.68,0.889,0.201,
9.0,val,,56.0,1.117,0.201,
10.0,train,0.001,63.16,0.887,0.201,
10.0,val,,55.6,1.107,0.201,
11.0,train,0.001,63.04,0.888,0.201,
11.0,val,,55.0,1.119,0.201,
12.0,train,0.001,62.8,0.906,0.201,
12.0,val,,55.4,1.119,0.201,
13.0,train,0.001,61.88,0.911,0.201,
13.0,val,,55.6,1.118,0.201,
14.0,train,0.001,63.36,0.887,0.201,
14.0,val,,55.6,1.1,0.201,
15.0,train,0.001,63.12,0.882,0.201,
15.0,val,,57.0,1.106,0.201,
16.0,train,0.001,64.0,0.88,0.201,
16.0,val,,55.4,1.131,0.201,
17.0,train,0.001,63.12,0.897,0.201,
17.0,val,,54.8,1.124,0.201,
18.0,train,0.001,62.16,0.895,0.201,
18.0,val,,56.8,1.122,0.201,
19.0,train,0.001,62.8,0.876,0.201,
19.0,val,,55.4,1.128,0.201,
20.0,train,0.001,63.28,0.9,0.201,
20.0,val,,55.2,1.113,0.201,
,info,,,,,"2024-11-14 00:57:12,282 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO -"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO - Sparsity range: 0.2 -> 0.3"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:57:14,555 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,55.2,1.113,0.201,
,info,,,,,"2024-11-14 00:57:14,811 - root - INFO -"
1.0,train,0.001,63.52,0.884,0.253,
1.0,val,,55.8,1.123,0.253,
2.0,train,0.001,62.48,0.894,0.286,
2.0,val,,55.6,1.129,0.286,
3.0,train,0.001,62.44,0.895,0.298,
3.0,val,,54.4,1.124,0.298,
4.0,train,0.001,63.12,0.878,0.301,
4.0,val,,56.0,1.122,0.301,
5.0,train,0.001,63.4,0.875,0.301,
5.0,val,,55.0,1.124,0.301,
6.0,train,0.001,64.16,0.874,0.301,
6.0,val,,55.2,1.114,0.301,
7.0,train,0.001,63.76,0.879,0.301,
7.0,val,,54.2,1.118,0.301,
8.0,train,0.001,64.44,0.866,0.301,
8.0,val,,55.4,1.121,0.301,
9.0,train,0.001,64.0,0.864,0.301,
9.0,val,,55.0,1.121,0.301,
10.0,train,0.001,65.2,0.859,0.301,
10.0,val,,55.6,1.112,0.301,
11.0,train,0.001,64.72,0.861,0.301,
11.0,val,,54.8,1.125,0.301,
12.0,train,0.001,64.16,0.88,0.301,
12.0,val,,55.0,1.123,0.301,
13.0,train,0.001,63.0,0.886,0.301,
13.0,val,,55.8,1.121,0.301,
14.0,train,0.001,64.68,0.86,0.301,
14.0,val,,55.2,1.105,0.301,
15.0,train,0.001,64.4,0.856,0.301,
15.0,val,,55.8,1.11,0.301,
16.0,train,0.001,65.28,0.853,0.301,
16.0,val,,54.8,1.139,0.301,
17.0,train,0.001,64.16,0.872,0.301,
17.0,val,,55.0,1.129,0.301,
18.0,train,0.001,63.84,0.868,0.301,
18.0,val,,56.0,1.129,0.301,
19.0,train,0.001,64.48,0.848,0.301,
19.0,val,,55.2,1.136,0.301,
20.0,train,0.001,64.6,0.873,0.301,
20.0,val,,55.6,1.118,0.301,
,info,,,,,"2024-11-14 00:57:23,119 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:57:25,473 - root - INFO -"
,info,,,,,"2024-11-14 00:57:25,474 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:57:25,474 - root - INFO - Sparsity range: 0.3 -> 0.4"
,info,,,,,"2024-11-14 00:57:25,474 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:57:25,474 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:57:25,474 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,55.6,1.118,0.301,
,info,,,,,"2024-11-14 00:57:25,734 - root - INFO -"
1.0,train,0.001,64.56,0.857,0.353,
1.0,val,,57.6,1.116,0.353,
2.0,train,0.001,63.88,0.87,0.385,
2.0,val,,55.2,1.152,0.385,
3.0,train,0.001,63.0,0.874,0.398,
3.0,val,,55.6,1.132,0.398,
4.0,train,0.001,64.04,0.854,0.401,
4.0,val,,57.2,1.127,0.401,
5.0,train,0.001,64.68,0.85,0.401,
5.0,val,,55.8,1.119,0.401,
6.0,train,0.001,65.6,0.846,0.401,
6.0,val,,55.0,1.116,0.401,
7.0,train,0.001,64.8,0.853,0.401,
7.0,val,,55.0,1.119,0.401,
8.0,train,0.001,64.68,0.839,0.401,
8.0,val,,55.4,1.124,0.401,
9.0,train,0.001,66.08,0.834,0.401,
9.0,val,,55.4,1.126,0.401,
10.0,train,0.001,66.04,0.832,0.401,
10.0,val,,56.0,1.114,0.401,
11.0,train,0.001,65.92,0.834,0.401,
11.0,val,,54.2,1.135,0.401,
12.0,train,0.001,65.32,0.853,0.401,
12.0,val,,55.0,1.129,0.401,
13.0,train,0.001,64.36,0.859,0.401,
13.0,val,,55.2,1.13,0.401,
14.0,train,0.001,66.04,0.833,0.401,
14.0,val,,55.6,1.112,0.401,
15.0,train,0.001,65.6,0.828,0.401,
15.0,val,,54.8,1.119,0.401,
16.0,train,0.001,66.84,0.822,0.401,
16.0,val,,54.2,1.151,0.401,
17.0,train,0.001,65.48,0.844,0.401,
17.0,val,,54.4,1.136,0.401,
18.0,train,0.001,65.8,0.841,0.401,
18.0,val,,56.0,1.138,0.401,
19.0,train,0.001,66.44,0.819,0.401,
19.0,val,,54.8,1.147,0.401,
20.0,train,0.001,65.68,0.846,0.401,
20.0,val,,55.2,1.131,0.401,
,info,,,,,"2024-11-14 00:57:34,043 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO -"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO - Sparsity range: 0.4 -> 0.5"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:57:36,302 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,55.2,1.131,0.401,
,info,,,,,"2024-11-14 00:57:36,566 - root - INFO -"
1.0,train,0.001,65.64,0.829,0.453,
1.0,val,,55.4,1.145,0.453,
2.0,train,0.001,64.96,0.85,0.486,
2.0,val,,55.4,1.117,0.486,
3.0,train,0.001,64.28,0.846,0.498,
3.0,val,,55.0,1.163,0.498,
4.0,train,0.001,64.32,0.836,0.501,
4.0,val,,55.8,1.14,0.501,
5.0,train,0.001,65.72,0.827,0.501,
5.0,val,,57.6,1.132,0.501,
6.0,train,0.001,66.16,0.819,0.501,
6.0,val,,54.6,1.129,0.501,
7.0,train,0.001,66.72,0.825,0.501,
7.0,val,,55.2,1.133,0.501,
8.0,train,0.001,66.16,0.813,0.501,
8.0,val,,55.8,1.14,0.501,
9.0,train,0.001,67.6,0.809,0.501,
9.0,val,,55.0,1.14,0.501,
10.0,train,0.001,67.68,0.807,0.501,
10.0,val,,56.0,1.133,0.501,
11.0,train,0.001,67.32,0.803,0.501,
11.0,val,,55.2,1.151,0.501,
12.0,train,0.001,66.76,0.828,0.501,
12.0,val,,54.2,1.146,0.501,
13.0,train,0.001,65.08,0.838,0.501,
13.0,val,,55.0,1.145,0.501,
14.0,train,0.001,67.36,0.807,0.501,
14.0,val,,55.4,1.13,0.501,
15.0,train,0.001,67.4,0.8,0.501,
15.0,val,,54.4,1.134,0.501,
16.0,train,0.001,67.96,0.797,0.501,
16.0,val,,54.6,1.172,0.501,
17.0,train,0.001,66.56,0.819,0.501,
17.0,val,,54.4,1.157,0.501,
18.0,train,0.001,67.12,0.815,0.501,
18.0,val,,55.4,1.159,0.501,
19.0,train,0.001,68.0,0.791,0.501,
19.0,val,,54.2,1.166,0.501,
20.0,train,0.001,66.8,0.817,0.501,
20.0,val,,55.2,1.153,0.501,
,info,,,,,"2024-11-14 00:57:45,067 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO -"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO - Sparsity range: 0.5 -> 0.6"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:57:47,324 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,55.2,1.153,0.501,
,info,,,,,"2024-11-14 00:57:47,590 - root - INFO -"
1.0,train,0.001,66.88,0.8,0.553,
1.0,val,,52.6,1.212,0.553,
2.0,train,0.001,64.84,0.836,0.586,
2.0,val,,53.6,1.218,0.586,
3.0,train,0.001,64.72,0.846,0.598,
3.0,val,,53.6,1.146,0.598,
4.0,train,0.001,65.2,0.828,0.601,
4.0,val,,55.0,1.155,0.601,
5.0,train,0.001,66.76,0.813,0.601,
5.0,val,,54.2,1.147,0.601,
6.0,train,0.001,67.88,0.799,0.601,
6.0,val,,53.4,1.153,0.601,
7.0,train,0.001,67.76,0.798,0.601,
7.0,val,,55.0,1.163,0.601,
8.0,train,0.001,66.8,0.79,0.601,
8.0,val,,54.2,1.167,0.601,
9.0,train,0.001,68.04,0.788,0.601,
9.0,val,,53.8,1.167,0.601,
10.0,train,0.001,68.32,0.787,0.601,
10.0,val,,54.2,1.158,0.601,
11.0,train,0.001,68.0,0.783,0.601,
11.0,val,,54.4,1.172,0.601,
12.0,train,0.001,67.32,0.806,0.601,
12.0,val,,54.4,1.168,0.601,
13.0,train,0.001,66.08,0.815,0.601,
13.0,val,,54.8,1.17,0.601,
14.0,train,0.001,68.04,0.787,0.601,
14.0,val,,55.6,1.154,0.601,
15.0,train,0.001,68.16,0.776,0.601,
15.0,val,,53.8,1.159,0.601,
16.0,train,0.001,68.68,0.773,0.601,
16.0,val,,54.2,1.193,0.601,
17.0,train,0.001,67.08,0.795,0.601,
17.0,val,,53.8,1.181,0.601,
18.0,train,0.001,68.44,0.795,0.601,
18.0,val,,54.0,1.193,0.601,
19.0,train,0.001,68.44,0.771,0.601,
19.0,val,,54.8,1.192,0.601,
20.0,train,0.001,67.96,0.792,0.601,
20.0,val,,54.4,1.178,0.601,
,info,,,,,"2024-11-14 00:57:55,827 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO -"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO - Sparsity range: 0.6 -> 0.7"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:57:58,053 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,54.4,1.178,0.601,
,info,,,,,"2024-11-14 00:57:58,313 - root - INFO -"
1.0,train,0.001,68.92,0.776,0.653,
1.0,val,,52.0,1.273,0.653,
2.0,train,0.001,64.24,0.843,0.685,
2.0,val,,51.8,1.241,0.685,
3.0,train,0.001,65.2,0.842,0.698,
3.0,val,,53.4,1.172,0.698,
4.0,train,0.001,65.24,0.821,0.701,
4.0,val,,54.4,1.175,0.701,
5.0,train,0.001,67.64,0.797,0.701,
5.0,val,,54.4,1.157,0.701,
6.0,train,0.001,68.4,0.788,0.701,
6.0,val,,53.2,1.162,0.701,
7.0,train,0.001,68.0,0.793,0.701,
7.0,val,,53.8,1.175,0.701,
8.0,train,0.001,67.56,0.78,0.701,
8.0,val,,54.2,1.183,0.701,
9.0,train,0.001,69.48,0.771,0.701,
9.0,val,,53.2,1.183,0.701,
10.0,train,0.001,68.92,0.772,0.701,
10.0,val,,54.2,1.179,0.701,
11.0,train,0.001,69.24,0.766,0.701,
11.0,val,,53.0,1.191,0.701,
12.0,train,0.001,69.12,0.789,0.701,
12.0,val,,53.2,1.181,0.701,
13.0,train,0.001,67.76,0.795,0.701,
13.0,val,,53.2,1.187,0.701,
14.0,train,0.001,69.64,0.767,0.701,
14.0,val,,55.0,1.173,0.701,
15.0,train,0.001,69.0,0.759,0.701,
15.0,val,,54.0,1.175,0.701,
16.0,train,0.001,70.52,0.754,0.701,
16.0,val,,53.8,1.212,0.701,
17.0,train,0.001,68.44,0.773,0.701,
17.0,val,,53.2,1.196,0.701,
18.0,train,0.001,69.24,0.772,0.701,
18.0,val,,53.2,1.213,0.701,
19.0,train,0.001,70.0,0.75,0.701,
19.0,val,,52.6,1.212,0.701,
20.0,train,0.001,68.8,0.774,0.701,
20.0,val,,53.4,1.204,0.701,
,info,,,,,"2024-11-14 00:58:06,735 - root - INFO - ----------------"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO -"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO - Sparsity range: 0.7 -> 0.8"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO - we reach the upperbound and still do not get the accuracy over our target on curr task"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO - remain_num_tasks: 4"
,info,,,,,"2024-11-14 00:58:08,934 - root - INFO - ratio_allow_for_curr_task: 0.2000"
0.0,val,,53.4,1.204,0.701,
,info,,,,,"2024-11-14 00:58:09,193 - root - INFO -"
1.0,train,0.001,69.28,0.759,0.753,
1.0,val,,50.8,1.289,0.753,
2.0,train,0.001,63.48,0.88,0.785,
2.0,val,,50.2,1.316,0.785,
3.0,train,0.001,61.08,0.929,0.798,
3.0,val,,48.4,1.333,0.798,
4.0,train,0.001,62.6,0.887,0.801,
4.0,val,,53.2,1.167,0.801,
5.0,train,0.001,65.84,0.843,0.801,
5.0,val,,53.4,1.153,0.801,
6.0,train,0.001,65.84,0.828,0.801,
6.0,val,,53.2,1.152,0.801,
7.0,train,0.001,65.68,0.827,0.801,
7.0,val,,54.8,1.154,0.801,
8.0,train,0.001,67.08,0.797,0.801,
8.0,val,,53.8,1.164,0.801,
9.0,train,0.001,67.56,0.8,0.801,
9.0,val,,54.4,1.164,0.801,
10.0,train,0.001,67.88,0.791,0.801,
10.0,val,,54.4,1.163,0.801,
11.0,train,0.001,69.32,0.782,0.801,
11.0,val,,54.2,1.174,0.801,
12.0,train,0.001,67.68,0.794,0.801,
12.0,val,,54.2,1.173,0.801,
13.0,train,0.001,66.4,0.809,0.801,
13.0,val,,53.2,1.18,0.801,
14.0,train,0.001,68.2,0.787,0.801,
14.0,val,,56.0,1.159,0.801,
15.0,train,0.001,67.64,0.788,0.801,
15.0,val,,55.6,1.166,0.801,
16.0,train,0.001,68.16,0.777,0.801,
