Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
6.0,train,0.001,84.32,0.411,0.2,
6.0,val,,82.6,0.49,0.2,
7.0,train,0.001,85.6,0.38,0.2,
7.0,val,,82.2,0.495,0.2,
8.0,train,0.001,84.84,0.4,0.2,
8.0,val,,82.8,0.5,0.2,
9.0,train,0.001,83.92,0.405,0.2,
9.0,val,,82.8,0.504,0.2,
10.0,train,0.001,85.32,0.381,0.2,
10.0,val,,82.2,0.512,0.2,
11.0,train,0.001,84.72,0.404,0.2,
11.0,val,,82.2,0.499,0.2,
12.0,train,0.001,84.32,0.399,0.2,
12.0,val,,82.0,0.501,0.2,
13.0,train,0.001,84.6,0.392,0.2,
13.0,val,,81.8,0.5,0.2,
14.0,train,0.001,84.04,0.405,0.2,
14.0,val,,80.8,0.521,0.2,
15.0,train,0.001,85.32,0.395,0.2,
15.0,val,,83.4,0.504,0.2,
16.0,train,0.001,85.24,0.381,0.2,
16.0,val,,82.8,0.491,0.2,
17.0,train,0.001,85.4,0.391,0.2,
17.0,val,,79.2,0.515,0.2,
18.0,train,0.001,86.16,0.374,0.2,
18.0,val,,82.4,0.493,0.2,
19.0,train,0.001,85.96,0.378,0.2,
19.0,val,,82.0,0.503,0.2,
20.0,train,0.001,85.16,0.382,0.2,
20.0,val,,81.8,0.51,0.2,
,info,,,,,"2024-11-14 01:48:16,068 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:48:18,418 - root - INFO -"
,info,,,,,"2024-11-14 01:48:18,418 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:48:18,418 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,81.8,0.51,0.2,
,info,,,,,"2024-11-14 01:48:18,697 - root - INFO -"
1.0,train,0.001,84.96,0.384,0.253,
1.0,val,,80.8,0.5,0.253,
2.0,train,0.001,85.96,0.38,0.286,
2.0,val,,81.0,0.531,0.286,
3.0,train,0.001,85.72,0.389,0.298,
3.0,val,,82.2,0.504,0.298,
4.0,train,0.001,85.56,0.388,0.301,
4.0,val,,82.2,0.513,0.301,
5.0,train,0.001,86.52,0.366,0.301,
5.0,val,,82.4,0.5,0.301,
6.0,train,0.001,84.72,0.387,0.301,
6.0,val,,82.4,0.489,0.301,
7.0,train,0.001,86.16,0.356,0.301,
7.0,val,,82.6,0.492,0.301,
8.0,train,0.001,85.84,0.373,0.301,
8.0,val,,82.0,0.498,0.301,
9.0,train,0.001,85.64,0.377,0.301,
9.0,val,,81.6,0.506,0.301,
10.0,train,0.001,86.56,0.358,0.301,
10.0,val,,82.6,0.511,0.301,
11.0,train,0.001,85.72,0.378,0.301,
11.0,val,,81.8,0.499,0.301,
12.0,train,0.001,85.76,0.373,0.301,
12.0,val,,82.4,0.502,0.301,
13.0,train,0.001,85.68,0.365,0.301,
13.0,val,,82.6,0.504,0.301,
14.0,train,0.001,85.36,0.379,0.301,
14.0,val,,81.4,0.525,0.301,
15.0,train,0.001,86.32,0.37,0.301,
15.0,val,,83.6,0.507,0.301,
16.0,train,0.001,85.8,0.356,0.301,
16.0,val,,83.2,0.498,0.301,
17.0,train,0.001,86.04,0.369,0.301,
17.0,val,,80.6,0.515,0.301,
18.0,train,0.001,87.48,0.347,0.301,
18.0,val,,82.4,0.497,0.301,
19.0,train,0.001,86.68,0.355,0.301,
19.0,val,,81.2,0.509,0.301,
20.0,train,0.001,86.72,0.357,0.301,
20.0,val,,82.4,0.515,0.301,
,info,,,,,"2024-11-14 01:48:27,440 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:48:29,790 - root - INFO -"
,info,,,,,"2024-11-14 01:48:29,790 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:48:29,790 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,82.4,0.515,0.301,
,info,,,,,"2024-11-14 01:48:30,095 - root - INFO -"
1.0,train,0.001,86.2,0.358,0.353,
1.0,val,,80.6,0.532,0.353,
2.0,train,0.001,86.56,0.37,0.386,
2.0,val,,80.4,0.582,0.386,
3.0,train,0.001,86.48,0.372,0.398,
3.0,val,,82.4,0.548,0.398,
4.0,train,0.001,85.92,0.371,0.401,
4.0,val,,82.2,0.527,0.401,
5.0,train,0.001,87.84,0.342,0.401,
5.0,val,,82.2,0.512,0.401,
6.0,train,0.001,85.84,0.366,0.401,
6.0,val,,82.4,0.506,0.401,
7.0,train,0.001,87.08,0.339,0.401,
7.0,val,,83.0,0.51,0.401,
8.0,train,0.001,86.96,0.351,0.401,
8.0,val,,81.4,0.514,0.401,
9.0,train,0.001,86.36,0.357,0.401,
9.0,val,,82.2,0.523,0.401,
10.0,train,0.001,87.36,0.337,0.401,
10.0,val,,81.2,0.534,0.401,
11.0,train,0.001,86.56,0.353,0.401,
11.0,val,,81.8,0.519,0.401,
12.0,train,0.001,86.44,0.352,0.401,
12.0,val,,82.2,0.517,0.401,
13.0,train,0.001,86.96,0.342,0.401,
13.0,val,,81.8,0.528,0.401,
14.0,train,0.001,86.4,0.355,0.401,
14.0,val,,81.6,0.546,0.401,
15.0,train,0.001,86.84,0.347,0.401,
15.0,val,,83.8,0.526,0.401,
16.0,train,0.001,86.88,0.333,0.401,
16.0,val,,82.8,0.516,0.401,
17.0,train,0.001,86.88,0.349,0.401,
17.0,val,,81.0,0.529,0.401,
18.0,train,0.001,87.96,0.327,0.401,
18.0,val,,83.2,0.513,0.401,
19.0,train,0.001,87.2,0.333,0.401,
19.0,val,,81.8,0.53,0.401,
20.0,train,0.001,87.64,0.335,0.401,
20.0,val,,81.6,0.531,0.401,
,info,,,,,"2024-11-14 01:48:38,832 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:48:41,181 - root - INFO -"
,info,,,,,"2024-11-14 01:48:41,181 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:48:41,181 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,81.6,0.531,0.401,
,info,,,,,"2024-11-14 01:48:41,458 - root - INFO -"
1.0,train,0.001,87.12,0.334,0.453,
1.0,val,,78.0,0.656,0.453,
2.0,train,0.001,86.68,0.362,0.486,
2.0,val,,82.2,0.538,0.486,
3.0,train,0.001,87.0,0.354,0.498,
3.0,val,,80.0,0.589,0.498,
4.0,train,0.001,86.6,0.362,0.501,
4.0,val,,82.6,0.529,0.501,
5.0,train,0.001,87.96,0.329,0.501,
5.0,val,,83.0,0.524,0.501,
6.0,train,0.001,85.96,0.353,0.501,
6.0,val,,82.8,0.513,0.501,
7.0,train,0.001,87.64,0.319,0.501,
7.0,val,,82.8,0.515,0.501,
8.0,train,0.001,87.84,0.331,0.501,
8.0,val,,82.8,0.518,0.501,
9.0,train,0.001,87.2,0.336,0.501,
9.0,val,,82.8,0.528,0.501,
10.0,train,0.001,88.04,0.322,0.501,
10.0,val,,81.6,0.534,0.501,
11.0,train,0.001,86.72,0.339,0.501,
11.0,val,,81.8,0.522,0.501,
12.0,train,0.001,87.6,0.336,0.501,
12.0,val,,81.8,0.517,0.501,
13.0,train,0.001,87.64,0.324,0.501,
13.0,val,,82.6,0.528,0.501,
14.0,train,0.001,87.2,0.336,0.501,
14.0,val,,82.2,0.548,0.501,
15.0,train,0.001,87.88,0.327,0.501,
15.0,val,,83.6,0.521,0.501,
16.0,train,0.001,87.36,0.319,0.501,
16.0,val,,83.6,0.52,0.501,
17.0,train,0.001,87.4,0.331,0.501,
17.0,val,,80.4,0.537,0.501,
18.0,train,0.001,88.72,0.307,0.501,
18.0,val,,83.2,0.515,0.501,
19.0,train,0.001,88.16,0.316,0.501,
19.0,val,,82.6,0.535,0.501,
20.0,train,0.001,87.72,0.318,0.501,
20.0,val,,82.2,0.529,0.501,
,info,,,,,"2024-11-14 01:48:50,370 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:48:52,725 - root - INFO -"
,info,,,,,"2024-11-14 01:48:52,725 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:48:52,725 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,82.2,0.529,0.501,
,info,,,,,"2024-11-14 01:48:52,996 - root - INFO -"
1.0,train,0.001,87.92,0.315,0.553,
1.0,val,,79.8,0.594,0.553,
2.0,train,0.001,87.04,0.354,0.586,
2.0,val,,81.6,0.572,0.586,
3.0,train,0.001,87.08,0.362,0.598,
3.0,val,,78.8,0.675,0.598,
4.0,train,0.001,86.0,0.376,0.6,
4.0,val,,80.2,0.558,0.6,
5.0,train,0.001,88.4,0.325,0.6,
5.0,val,,81.6,0.542,0.6,
6.0,train,0.001,86.76,0.347,0.6,
6.0,val,,81.8,0.534,0.6,
7.0,train,0.001,87.88,0.314,0.6,
7.0,val,,82.0,0.537,0.6,
8.0,train,0.001,87.6,0.325,0.6,
8.0,val,,81.6,0.538,0.6,
9.0,train,0.001,87.72,0.323,0.6,
9.0,val,,80.8,0.549,0.6,
10.0,train,0.001,88.64,0.317,0.6,
10.0,val,,80.8,0.557,0.6,
11.0,train,0.001,86.64,0.329,0.6,
11.0,val,,81.8,0.535,0.6,
12.0,train,0.001,87.64,0.325,0.6,
12.0,val,,81.2,0.537,0.6,
13.0,train,0.001,88.64,0.314,0.6,
13.0,val,,82.2,0.554,0.6,
14.0,train,0.001,88.08,0.324,0.6,
14.0,val,,80.6,0.571,0.6,
15.0,train,0.001,88.04,0.316,0.6,
15.0,val,,83.0,0.539,0.6,
16.0,train,0.001,88.16,0.308,0.6,
16.0,val,,81.8,0.545,0.6,
17.0,train,0.001,88.08,0.323,0.6,
17.0,val,,80.8,0.554,0.6,
18.0,train,0.001,89.16,0.296,0.6,
18.0,val,,82.4,0.534,0.6,
19.0,train,0.001,88.2,0.31,0.6,
19.0,val,,80.4,0.567,0.6,
20.0,train,0.001,88.64,0.307,0.6,
20.0,val,,81.6,0.553,0.6,
,info,,,,,"2024-11-14 01:49:01,863 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:49:04,281 - root - INFO -"
,info,,,,,"2024-11-14 01:49:04,281 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:49:04,281 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,81.6,0.553,0.6,
,info,,,,,"2024-11-14 01:49:04,558 - root - INFO -"
1.0,train,0.001,88.6,0.303,0.653,
1.0,val,,75.6,0.751,0.653,
2.0,train,0.001,86.48,0.362,0.686,
2.0,val,,74.4,0.841,0.686,
3.0,train,0.001,84.96,0.405,0.698,
3.0,val,,80.2,0.601,0.698,
4.0,train,0.001,85.4,0.401,0.701,
4.0,val,,81.4,0.567,0.701,
5.0,train,0.001,86.72,0.349,0.701,
5.0,val,,82.0,0.538,0.701,
6.0,train,0.001,86.08,0.355,0.701,
6.0,val,,81.8,0.546,0.701,
7.0,train,0.001,87.76,0.327,0.701,
7.0,val,,81.6,0.538,0.701,
8.0,train,0.001,87.24,0.337,0.701,
8.0,val,,81.4,0.544,0.701,
9.0,train,0.001,87.2,0.339,0.701,
9.0,val,,81.6,0.547,0.701,
10.0,train,0.001,87.88,0.32,0.701,
10.0,val,,80.4,0.557,0.701,
11.0,train,0.001,87.32,0.33,0.701,
11.0,val,,81.0,0.548,0.701,
12.0,train,0.001,87.6,0.33,0.701,
12.0,val,,80.8,0.554,0.701,
13.0,train,0.001,87.68,0.319,0.701,
13.0,val,,81.0,0.561,0.701,
14.0,train,0.001,87.64,0.326,0.701,
14.0,val,,80.8,0.573,0.701,
15.0,train,0.001,87.76,0.324,0.701,
15.0,val,,80.8,0.551,0.701,
16.0,train,0.001,87.8,0.314,0.701,
16.0,val,,80.8,0.552,0.701,
17.0,train,0.001,87.64,0.328,0.701,
17.0,val,,81.4,0.569,0.701,
18.0,train,0.001,89.0,0.303,0.701,
18.0,val,,81.2,0.553,0.701,
19.0,train,0.001,88.24,0.319,0.701,
19.0,val,,80.4,0.573,0.701,
20.0,train,0.001,87.2,0.322,0.701,
20.0,val,,80.8,0.557,0.701,
,info,,,,,"2024-11-14 01:49:13,302 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:49:15,696 - root - INFO -"
,info,,,,,"2024-11-14 01:49:15,696 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:49:15,696 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,80.8,0.557,0.701,
,info,,,,,"2024-11-14 01:49:15,973 - root - INFO -"
1.0,train,0.001,88.6,0.309,0.753,
1.0,val,,70.2,0.968,0.753,
2.0,train,0.001,80.84,0.508,0.786,
2.0,val,,57.2,1.529,0.786,
3.0,train,0.001,74.76,0.693,0.798,
3.0,val,,68.2,1.159,0.798,
4.0,train,0.001,78.04,0.575,0.801,
4.0,val,,77.0,0.619,0.801,
5.0,train,0.001,82.48,0.47,0.801,
5.0,val,,79.8,0.563,0.801,
6.0,train,0.001,82.0,0.478,0.801,
6.0,val,,80.4,0.548,0.801,
7.0,train,0.001,83.36,0.436,0.801,
7.0,val,,81.6,0.542,0.801,
8.0,train,0.001,84.04,0.42,0.801,
8.0,val,,81.4,0.539,0.801,
9.0,train,0.001,83.96,0.421,0.801,
9.0,val,,81.2,0.542,0.801,
10.0,train,0.001,84.12,0.422,0.801,
10.0,val,,81.2,0.545,0.801,
11.0,train,0.001,85.44,0.409,0.801,
11.0,val,,81.8,0.535,0.801,
12.0,train,0.001,85.12,0.41,0.801,
12.0,val,,81.6,0.54,0.801,
13.0,train,0.001,85.04,0.39,0.801,
13.0,val,,81.8,0.537,0.801,
14.0,train,0.001,85.28,0.391,0.801,
14.0,val,,81.4,0.557,0.801,
15.0,train,0.001,85.0,0.4,0.801,
15.0,val,,83.0,0.53,0.801,
16.0,train,0.001,85.84,0.378,0.801,
16.0,val,,82.2,0.535,0.801,
17.0,train,0.001,85.2,0.386,0.801,
17.0,val,,82.0,0.543,0.801,
18.0,train,0.001,86.48,0.365,0.801,
18.0,val,,81.8,0.537,0.801,
19.0,train,0.001,85.88,0.372,0.801,
19.0,val,,81.8,0.547,0.801,
20.0,train,0.001,84.96,0.38,0.801,
20.0,val,,82.0,0.546,0.801,
,info,,,,,"2024-11-14 01:49:24,652 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:49:26,965 - root - INFO -"
,info,,,,,"2024-11-14 01:49:26,965 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:49:26,965 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,82.0,0.546,0.801,
,info,,,,,"2024-11-14 01:49:27,245 - root - INFO -"
1.0,train,0.001,85.36,0.374,0.853,
1.0,val,,56.6,1.397,0.853,
2.0,train,0.001,76.08,0.658,0.885,
2.0,val,,43.6,2.402,0.885,
3.0,train,0.001,65.76,0.925,0.898,
3.0,val,,53.8,1.439,0.898,
4.0,train,0.001,60.2,1.032,0.901,
4.0,val,,63.4,0.897,0.901,
5.0,train,0.001,65.84,0.834,0.901,
5.0,val,,69.2,0.798,0.901,
6.0,train,0.001,71.04,0.759,0.901,
6.0,val,,73.6,0.743,0.901,
7.0,train,0.001,74.08,0.696,0.901,
7.0,val,,74.8,0.708,0.901,
8.0,train,0.001,74.04,0.667,0.901,
8.0,val,,75.2,0.69,0.901,
9.0,train,0.001,75.04,0.651,0.901,
9.0,val,,76.2,0.675,0.901,
10.0,train,0.001,77.04,0.628,0.901,
10.0,val,,77.0,0.678,0.901,
11.0,train,0.001,76.28,0.614,0.901,
11.0,val,,77.4,0.662,0.901,
12.0,train,0.001,75.92,0.621,0.901,
12.0,val,,76.4,0.657,0.901,
13.0,train,0.001,76.56,0.603,0.901,
13.0,val,,77.6,0.652,0.901,
14.0,train,0.001,77.88,0.591,0.901,
14.0,val,,77.4,0.65,0.901,
15.0,train,0.001,77.44,0.595,0.901,
15.0,val,,77.0,0.643,0.901,
16.0,train,0.001,77.72,0.578,0.901,
16.0,val,,77.6,0.637,0.901,
17.0,train,0.001,77.84,0.575,0.901,
17.0,val,,76.2,0.645,0.901,
