Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
56.0,train,0.001,71.84,0.735,0.0,
56.0,val,,69.0,0.837,0.0,
57.0,train,0.001,72.52,0.721,0.0,
57.0,val,,68.0,0.839,0.0,
58.0,train,0.001,73.44,0.718,0.0,
58.0,val,,69.0,0.837,0.0,
59.0,train,0.001,71.96,0.728,0.0,
59.0,val,,69.0,0.835,0.0,
60.0,train,0.001,72.44,0.715,0.0,
60.0,val,,69.4,0.833,0.0,
61.0,train,0.001,71.48,0.734,0.0,
61.0,val,,69.0,0.835,0.0,
62.0,train,0.001,74.52,0.702,0.0,
62.0,val,,68.6,0.835,0.0,
63.0,train,0.001,71.92,0.72,0.0,
63.0,val,,68.8,0.836,0.0,
64.0,train,0.001,72.6,0.727,0.0,
64.0,val,,69.6,0.836,0.0,
65.0,train,0.001,73.28,0.698,0.0,
65.0,val,,69.4,0.839,0.0,
66.0,train,0.001,72.56,0.705,0.0,
66.0,val,,69.4,0.828,0.0,
67.0,train,0.001,74.0,0.705,0.0,
67.0,val,,69.4,0.837,0.0,
68.0,train,0.001,74.0,0.707,0.0,
68.0,val,,69.0,0.833,0.0,
69.0,train,0.001,72.24,0.717,0.0,
69.0,val,,70.0,0.834,0.0,
70.0,train,0.001,74.24,0.702,0.0,
70.0,val,,69.6,0.832,0.0,
71.0,train,0.001,73.4,0.701,0.0,
71.0,val,,69.2,0.841,0.0,
72.0,train,0.001,73.52,0.713,0.0,
72.0,val,,69.2,0.84,0.0,
73.0,train,0.001,73.4,0.689,0.0,
73.0,val,,68.6,0.838,0.0,
74.0,train,0.001,73.8,0.696,0.0,
74.0,val,,69.4,0.847,0.0,
75.0,train,0.001,73.8,0.691,0.0,
75.0,val,,69.0,0.839,0.0,
76.0,train,0.001,74.12,0.694,0.0,
76.0,val,,69.2,0.847,0.0,
77.0,train,0.001,74.52,0.69,0.0,
77.0,val,,69.0,0.834,0.0,
78.0,train,0.001,72.4,0.692,0.0,
78.0,val,,68.2,0.839,0.0,
79.0,train,0.001,74.4,0.696,0.0,
79.0,val,,69.0,0.835,0.0,
80.0,train,0.001,73.64,0.693,0.0,
80.0,val,,69.0,0.842,0.0,
81.0,train,0.0001,74.12,0.687,0.0,
81.0,val,,68.8,0.838,0.0,
82.0,train,0.0001,73.36,0.686,0.0,
82.0,val,,69.2,0.839,0.0,
83.0,train,0.0001,74.52,0.683,0.0,
83.0,val,,69.2,0.834,0.0,
84.0,train,0.0001,73.88,0.672,0.0,
84.0,val,,70.0,0.834,0.0,
85.0,train,0.0001,73.44,0.674,0.0,
85.0,val,,68.6,0.842,0.0,
86.0,train,0.0001,73.64,0.678,0.0,
86.0,val,,69.2,0.839,0.0,
87.0,train,0.0001,74.36,0.673,0.0,
87.0,val,,68.4,0.833,0.0,
88.0,train,0.0001,74.08,0.657,0.0,
88.0,val,,69.8,0.833,0.0,
89.0,train,0.0001,73.6,0.679,0.0,
89.0,val,,70.0,0.831,0.0,
90.0,train,0.0001,73.84,0.672,0.0,
90.0,val,,68.4,0.829,0.0,
91.0,train,0.0001,72.72,0.69,0.0,
91.0,val,,69.4,0.839,0.0,
92.0,train,0.0001,74.16,0.674,0.0,
92.0,val,,68.8,0.833,0.0,
93.0,train,0.0001,74.16,0.679,0.0,
93.0,val,,69.8,0.828,0.0,
94.0,train,0.0001,74.6,0.658,0.0,
94.0,val,,68.4,0.829,0.0,
95.0,train,0.0001,74.28,0.657,0.0,
95.0,val,,68.6,0.834,0.0,
96.0,train,0.0001,74.08,0.669,0.0,
96.0,val,,69.2,0.834,0.0,
97.0,train,0.0001,75.8,0.647,0.0,
97.0,val,,69.0,0.844,0.0,
98.0,train,0.0001,73.32,0.692,0.0,
98.0,val,,68.8,0.835,0.0,
99.0,train,0.0001,75.88,0.655,0.0,
99.0,val,,69.4,0.836,0.0,
100.0,train,0.0001,75.24,0.655,0.0,
100.0,val,,69.6,0.836,0.0,
,info,,,,,"2024-11-14 01:31:31,784 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:31:31,785 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:31:31,785 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:31:34,101 - root - INFO -"
,info,,,,,"2024-11-14 01:31:34,102 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:31:34,102 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,69.6,0.836,0.0,
,info,,,,,"2024-11-14 01:31:34,377 - root - INFO -"
1.0,train,0.001,74.56,0.668,0.053,
1.0,val,,70.8,0.836,0.053,
2.0,train,0.001,74.48,0.676,0.085,
2.0,val,,68.8,0.833,0.085,
3.0,train,0.001,74.16,0.687,0.098,
3.0,val,,70.0,0.852,0.098,
4.0,train,0.001,73.6,0.675,0.101,
4.0,val,,69.2,0.841,0.101,
5.0,train,0.001,74.48,0.693,0.101,
5.0,val,,69.4,0.835,0.101,
6.0,train,0.001,73.76,0.683,0.101,
6.0,val,,69.0,0.85,0.101,
7.0,train,0.001,74.4,0.684,0.101,
7.0,val,,68.6,0.845,0.101,
8.0,train,0.001,75.64,0.646,0.101,
8.0,val,,68.2,0.844,0.101,
9.0,train,0.001,74.4,0.685,0.101,
9.0,val,,69.2,0.841,0.101,
10.0,train,0.001,73.56,0.685,0.101,
10.0,val,,69.8,0.836,0.101,
11.0,train,0.001,74.96,0.662,0.101,
11.0,val,,69.4,0.844,0.101,
12.0,train,0.001,73.52,0.679,0.101,
12.0,val,,69.2,0.825,0.101,
13.0,train,0.001,73.88,0.676,0.101,
13.0,val,,68.8,0.831,0.101,
14.0,train,0.001,73.48,0.681,0.101,
14.0,val,,68.8,0.838,0.101,
15.0,train,0.001,74.68,0.662,0.101,
15.0,val,,69.0,0.828,0.101,
16.0,train,0.001,75.28,0.647,0.101,
16.0,val,,68.6,0.837,0.101,
17.0,train,0.001,74.88,0.66,0.101,
17.0,val,,70.0,0.829,0.101,
18.0,train,0.001,75.0,0.649,0.101,
18.0,val,,69.2,0.832,0.101,
19.0,train,0.001,74.72,0.66,0.101,
19.0,val,,67.8,0.859,0.101,
20.0,train,0.001,75.88,0.653,0.101,
20.0,val,,68.4,0.838,0.101,
,info,,,,,"2024-11-14 01:31:49,541 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:31:51,820 - root - INFO -"
,info,,,,,"2024-11-14 01:31:51,820 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:31:51,820 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,68.4,0.838,0.101,
,info,,,,,"2024-11-14 01:31:52,092 - root - INFO -"
1.0,train,0.001,76.48,0.63,0.153,
1.0,val,,68.4,0.839,0.153,
2.0,train,0.001,76.12,0.635,0.186,
2.0,val,,69.2,0.837,0.186,
3.0,train,0.001,75.32,0.649,0.198,
3.0,val,,69.4,0.855,0.198,
4.0,train,0.001,75.52,0.639,0.201,
4.0,val,,69.2,0.845,0.201,
5.0,train,0.001,75.68,0.653,0.201,
5.0,val,,68.4,0.842,0.201,
6.0,train,0.001,75.12,0.642,0.201,
6.0,val,,68.4,0.859,0.201,
7.0,train,0.001,75.96,0.643,0.201,
7.0,val,,68.2,0.853,0.201,
8.0,train,0.001,77.24,0.604,0.201,
8.0,val,,68.4,0.854,0.201,
9.0,train,0.001,76.0,0.644,0.201,
9.0,val,,69.8,0.849,0.201,
10.0,train,0.001,74.52,0.644,0.201,
10.0,val,,69.4,0.842,0.201,
11.0,train,0.001,76.2,0.62,0.201,
11.0,val,,69.8,0.857,0.201,
12.0,train,0.001,75.72,0.638,0.201,
12.0,val,,68.8,0.831,0.201,
13.0,train,0.001,75.52,0.637,0.201,
13.0,val,,68.0,0.839,0.201,
14.0,train,0.001,74.56,0.641,0.201,
14.0,val,,68.8,0.852,0.201,
15.0,train,0.001,76.28,0.618,0.201,
15.0,val,,69.0,0.841,0.201,
16.0,train,0.001,76.88,0.603,0.201,
16.0,val,,68.8,0.854,0.201,
17.0,train,0.001,76.68,0.621,0.201,
17.0,val,,69.2,0.848,0.201,
18.0,train,0.001,76.52,0.61,0.201,
18.0,val,,68.6,0.852,0.201,
19.0,train,0.001,76.4,0.619,0.201,
19.0,val,,68.2,0.881,0.201,
20.0,train,0.001,77.04,0.615,0.201,
20.0,val,,67.8,0.855,0.201,
,info,,,,,"2024-11-14 01:32:00,925 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:32:03,255 - root - INFO -"
,info,,,,,"2024-11-14 01:32:03,255 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:32:03,255 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,67.8,0.855,0.201,
,info,,,,,"2024-11-14 01:32:03,530 - root - INFO -"
1.0,train,0.001,77.92,0.592,0.253,
1.0,val,,67.8,0.86,0.253,
2.0,train,0.001,77.68,0.602,0.285,
2.0,val,,68.6,0.863,0.285,
3.0,train,0.001,76.32,0.62,0.298,
3.0,val,,68.2,0.878,0.298,
4.0,train,0.001,77.12,0.601,0.301,
4.0,val,,68.6,0.864,0.301,
5.0,train,0.001,76.84,0.617,0.301,
5.0,val,,68.4,0.861,0.301,
6.0,train,0.001,76.96,0.604,0.301,
6.0,val,,68.8,0.884,0.301,
7.0,train,0.001,77.76,0.605,0.301,
7.0,val,,68.2,0.87,0.301,
8.0,train,0.001,78.64,0.566,0.301,
8.0,val,,68.6,0.872,0.301,
9.0,train,0.001,77.44,0.61,0.301,
9.0,val,,70.2,0.862,0.301,
10.0,train,0.001,76.08,0.607,0.301,
10.0,val,,69.6,0.854,0.301,
11.0,train,0.001,77.44,0.583,0.301,
11.0,val,,69.6,0.876,0.301,
12.0,train,0.001,77.48,0.601,0.301,
12.0,val,,69.6,0.846,0.301,
13.0,train,0.001,77.04,0.599,0.301,
13.0,val,,69.2,0.859,0.301,
14.0,train,0.001,76.88,0.607,0.301,
14.0,val,,68.8,0.872,0.301,
15.0,train,0.001,77.28,0.579,0.301,
15.0,val,,70.6,0.864,0.301,
16.0,train,0.001,78.8,0.563,0.301,
16.0,val,,68.6,0.874,0.301,
17.0,train,0.001,78.88,0.586,0.301,
17.0,val,,70.4,0.868,0.301,
18.0,train,0.001,77.84,0.576,0.301,
18.0,val,,69.0,0.872,0.301,
19.0,train,0.001,78.36,0.579,0.301,
19.0,val,,67.4,0.899,0.301,
20.0,train,0.001,78.28,0.58,0.301,
20.0,val,,67.8,0.876,0.301,
,info,,,,,"2024-11-14 01:32:12,417 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:32:14,770 - root - INFO -"
,info,,,,,"2024-11-14 01:32:14,770 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:32:14,770 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,67.8,0.876,0.301,
,info,,,,,"2024-11-14 01:32:15,061 - root - INFO -"
1.0,train,0.001,80.04,0.557,0.353,
1.0,val,,69.2,0.923,0.353,
2.0,train,0.001,78.48,0.578,0.386,
2.0,val,,68.8,0.897,0.386,
3.0,train,0.001,77.56,0.584,0.398,
3.0,val,,68.8,0.881,0.398,
4.0,train,0.001,78.88,0.568,0.401,
4.0,val,,70.8,0.855,0.401,
5.0,train,0.001,77.56,0.586,0.401,
5.0,val,,69.2,0.869,0.401,
6.0,train,0.001,78.16,0.571,0.401,
6.0,val,,69.6,0.891,0.401,
7.0,train,0.001,79.08,0.57,0.401,
7.0,val,,68.8,0.882,0.401,
8.0,train,0.001,79.96,0.53,0.401,
8.0,val,,68.6,0.88,0.401,
9.0,train,0.001,78.44,0.574,0.401,
9.0,val,,70.4,0.871,0.401,
10.0,train,0.001,77.84,0.571,0.401,
10.0,val,,71.4,0.862,0.401,
11.0,train,0.001,79.4,0.548,0.401,
11.0,val,,70.6,0.89,0.401,
12.0,train,0.001,79.04,0.564,0.401,
12.0,val,,71.6,0.859,0.401,
13.0,train,0.001,78.48,0.565,0.401,
13.0,val,,70.2,0.872,0.401,
14.0,train,0.001,78.4,0.572,0.401,
14.0,val,,69.8,0.889,0.401,
15.0,train,0.001,78.92,0.542,0.401,
15.0,val,,70.8,0.881,0.401,
16.0,train,0.001,80.0,0.523,0.401,
16.0,val,,68.8,0.891,0.401,
17.0,train,0.001,80.2,0.549,0.401,
17.0,val,,71.0,0.887,0.401,
18.0,train,0.001,79.92,0.543,0.401,
18.0,val,,70.0,0.891,0.401,
19.0,train,0.001,79.44,0.539,0.401,
19.0,val,,69.2,0.913,0.401,
20.0,train,0.001,79.68,0.549,0.401,
20.0,val,,68.6,0.891,0.401,
,info,,,,,"2024-11-14 01:32:23,913 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:32:26,239 - root - INFO -"
,info,,,,,"2024-11-14 01:32:26,239 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:32:26,239 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,68.6,0.891,0.401,
,info,,,,,"2024-11-14 01:32:26,519 - root - INFO -"
1.0,train,0.001,81.72,0.524,0.453,
1.0,val,,69.4,0.921,0.453,
2.0,train,0.001,80.0,0.551,0.486,
2.0,val,,68.6,0.949,0.486,
3.0,train,0.001,78.48,0.573,0.498,
3.0,val,,69.6,0.915,0.498,
4.0,train,0.001,80.24,0.541,0.501,
4.0,val,,68.8,0.887,0.501,
5.0,train,0.001,79.4,0.557,0.501,
5.0,val,,69.6,0.894,0.501,
6.0,train,0.001,79.28,0.538,0.501,
6.0,val,,68.4,0.909,0.501,
7.0,train,0.001,79.92,0.548,0.501,
7.0,val,,69.2,0.898,0.501,
8.0,train,0.001,80.96,0.503,0.501,
8.0,val,,69.4,0.898,0.501,
9.0,train,0.001,80.0,0.546,0.501,
9.0,val,,70.0,0.898,0.501,
10.0,train,0.001,78.84,0.544,0.501,
10.0,val,,70.8,0.879,0.501,
11.0,train,0.001,80.24,0.52,0.501,
11.0,val,,69.8,0.914,0.501,
12.0,train,0.001,80.36,0.541,0.501,
12.0,val,,69.4,0.883,0.501,
13.0,train,0.001,79.64,0.539,0.501,
13.0,val,,70.2,0.886,0.501,
14.0,train,0.001,79.72,0.543,0.501,
14.0,val,,69.0,0.905,0.501,
15.0,train,0.001,80.48,0.509,0.501,
15.0,val,,71.0,0.901,0.501,
16.0,train,0.001,81.6,0.492,0.501,
16.0,val,,69.6,0.915,0.501,
17.0,train,0.001,81.08,0.521,0.501,
17.0,val,,70.2,0.904,0.501,
18.0,train,0.001,80.44,0.513,0.501,
18.0,val,,70.4,0.912,0.501,
19.0,train,0.001,81.2,0.505,0.501,
19.0,val,,68.6,0.93,0.501,
20.0,train,0.001,79.72,0.524,0.501,
20.0,val,,69.0,0.919,0.501,
,info,,,,,"2024-11-14 01:32:35,455 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:32:37,757 - root - INFO -"
,info,,,,,"2024-11-14 01:32:37,757 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:32:37,757 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,69.0,0.919,0.501,
,info,,,,,"2024-11-14 01:32:38,031 - root - INFO -"
1.0,train,0.001,82.0,0.497,0.553,
1.0,val,,65.8,1.065,0.553,
2.0,train,0.001,79.2,0.562,0.586,
2.0,val,,66.2,1.057,0.586,
3.0,train,0.001,78.52,0.569,0.598,
3.0,val,,67.4,0.965,0.598,
4.0,train,0.001,79.28,0.546,0.6,
4.0,val,,68.6,0.916,0.6,
5.0,train,0.001,79.44,0.547,0.6,
5.0,val,,68.8,0.909,0.6,
6.0,train,0.001,81.32,0.519,0.6,
6.0,val,,68.8,0.928,0.6,
7.0,train,0.001,80.72,0.528,0.6,
7.0,val,,69.8,0.925,0.6,
8.0,train,0.001,81.92,0.486,0.6,
8.0,val,,69.8,0.919,0.6,
9.0,train,0.001,81.04,0.526,0.6,
9.0,val,,70.0,0.902,0.6,
10.0,train,0.001,80.56,0.518,0.6,
10.0,val,,70.0,0.898,0.6,
11.0,train,0.001,81.6,0.502,0.6,
11.0,val,,69.4,0.931,0.6,
12.0,train,0.001,81.08,0.52,0.6,
12.0,val,,69.4,0.904,0.6,
13.0,train,0.001,80.8,0.514,0.6,
13.0,val,,69.6,0.906,0.6,
14.0,train,0.001,80.56,0.525,0.6,
14.0,val,,69.6,0.919,0.6,
15.0,train,0.001,82.2,0.483,0.6,
15.0,val,,69.8,0.917,0.6,
16.0,train,0.001,82.6,0.471,0.6,
16.0,val,,68.8,0.93,0.6,
17.0,train,0.001,82.0,0.499,0.6,
17.0,val,,70.6,0.925,0.6,
18.0,train,0.001,81.52,0.494,0.6,
18.0,val,,71.0,0.93,0.6,
19.0,train,0.001,82.36,0.482,0.6,
19.0,val,,69.4,0.957,0.6,
20.0,train,0.001,80.76,0.505,0.6,
20.0,val,,69.4,0.932,0.6,
,info,,,,,"2024-11-14 01:32:46,985 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:32:49,344 - root - INFO -"
,info,,,,,"2024-11-14 01:32:49,345 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:32:49,345 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,69.4,0.932,0.6,
,info,,,,,"2024-11-14 01:32:49,622 - root - INFO -"
1.0,train,0.001,82.92,0.477,0.653,
1.0,val,,61.4,1.301,0.653,
2.0,train,0.001,76.2,0.623,0.686,
2.0,val,,62.6,1.073,0.686,
3.0,train,0.001,75.96,0.602,0.698,
3.0,val,,66.4,0.984,0.698,
4.0,train,0.001,78.12,0.573,0.701,
4.0,val,,68.4,0.924,0.701,
5.0,train,0.001,78.76,0.568,0.701,
5.0,val,,68.8,0.909,0.701,
6.0,train,0.001,80.96,0.535,0.701,
6.0,val,,68.8,0.918,0.701,
7.0,train,0.001,79.72,0.544,0.701,
7.0,val,,69.6,0.921,0.701,
8.0,train,0.001,82.12,0.499,0.701,
8.0,val,,69.2,0.904,0.701,
9.0,train,0.001,80.36,0.538,0.701,
9.0,val,,69.4,0.9,0.701,
10.0,train,0.001,80.0,0.528,0.701,
10.0,val,,70.8,0.887,0.701,
11.0,train,0.001,80.84,0.515,0.701,
11.0,val,,71.6,0.914,0.701,
12.0,train,0.001,80.12,0.529,0.701,
12.0,val,,70.6,0.893,0.701,
13.0,train,0.001,80.12,0.519,0.701,
13.0,val,,70.0,0.899,0.701,
14.0,train,0.001,80.44,0.525,0.701,
14.0,val,,70.2,0.909,0.701,
15.0,train,0.001,82.44,0.486,0.701,
15.0,val,,70.4,0.905,0.701,
16.0,train,0.001,82.6,0.471,0.701,
16.0,val,,70.2,0.924,0.701,
17.0,train,0.001,81.36,0.502,0.701,
17.0,val,,70.6,0.92,0.701,
18.0,train,0.001,80.8,0.496,0.701,
18.0,val,,71.8,0.917,0.701,
19.0,train,0.001,81.44,0.494,0.701,
19.0,val,,69.6,0.939,0.701,
20.0,train,0.001,80.76,0.506,0.701,
20.0,val,,68.0,0.934,0.701,
,info,,,,,"2024-11-14 01:32:58,566 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:33:00,871 - root - INFO -"
,info,,,,,"2024-11-14 01:33:00,872 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:33:00,872 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,68.0,0.934,0.701,
,info,,,,,"2024-11-14 01:33:01,147 - root - INFO -"
1.0,train,0.001,82.4,0.475,0.753,
1.0,val,,51.0,1.433,0.753,
2.0,train,0.001,73.52,0.69,0.785,
2.0,val,,62.4,1.256,0.785,
3.0,train,0.001,74.28,0.687,0.798,
3.0,val,,56.8,1.269,0.798,
4.0,train,0.001,74.08,0.656,0.801,
4.0,val,,65.8,0.938,0.801,
5.0,train,0.001,75.12,0.637,0.801,
5.0,val,,67.2,0.887,0.801,
6.0,train,0.001,77.56,0.595,0.801,
6.0,val,,68.6,0.891,0.801,
7.0,train,0.001,77.76,0.592,0.801,
7.0,val,,67.6,0.89,0.801,
8.0,train,0.001,79.92,0.558,0.801,
8.0,val,,69.0,0.877,0.801,
9.0,train,0.001,78.4,0.589,0.801,
9.0,val,,68.4,0.877,0.801,
10.0,train,0.001,77.88,0.585,0.801,
10.0,val,,68.4,0.869,0.801,
11.0,train,0.001,78.6,0.564,0.801,
11.0,val,,68.0,0.896,0.801,
12.0,train,0.001,78.72,0.567,0.801,
12.0,val,,69.4,0.879,0.801,
13.0,train,0.001,77.96,0.583,0.801,
13.0,val,,68.0,0.878,0.801,
14.0,train,0.001,78.68,0.575,0.801,
14.0,val,,68.6,0.888,0.801,
15.0,train,0.001,79.16,0.549,0.801,
15.0,val,,68.4,0.878,0.801,
16.0,train,0.001,80.16,0.521,0.801,
16.0,val,,67.0,0.898,0.801,
17.0,train,0.001,80.2,0.549,0.801,
17.0,val,,69.0,0.881,0.801,
18.0,train,0.001,78.64,0.548,0.801,
18.0,val,,70.0,0.893,0.801,
19.0,train,0.001,79.8,0.543,0.801,
19.0,val,,68.2,0.906,0.801,
20.0,train,0.001,77.92,0.565,0.801,
20.0,val,,68.2,0.895,0.801,
,info,,,,,"2024-11-14 01:33:09,911 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:33:12,273 - root - INFO -"
,info,,,,,"2024-11-14 01:33:12,273 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:33:12,273 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,68.2,0.895,0.801,
,info,,,,,"2024-11-14 01:33:12,548 - root - INFO -"
1.0,train,0.001,81.16,0.515,0.853,
1.0,val,,46.0,1.491,0.853,
2.0,train,0.001,64.6,0.903,0.885,
2.0,val,,47.8,1.711,0.885,
3.0,train,0.001,56.24,1.135,0.898,
3.0,val,,47.4,1.475,0.898,
4.0,train,0.001,57.76,1.076,0.901,
4.0,val,,59.6,1.024,0.901,
5.0,train,0.001,63.68,0.948,0.901,
5.0,val,,63.8,0.939,0.901,
6.0,train,0.001,65.44,0.899,0.901,
6.0,val,,63.6,0.91,0.901,
7.0,train,0.001,66.88,0.867,0.901,
7.0,val,,66.2,0.894,0.901,
8.0,train,0.001,68.72,0.826,0.901,
8.0,val,,67.6,0.893,0.901,
9.0,train,0.001,67.44,0.847,0.901,
9.0,val,,68.4,0.878,0.901,
10.0,train,0.001,67.52,0.826,0.901,
10.0,val,,68.0,0.866,0.901,
11.0,train,0.001,68.84,0.828,0.901,
11.0,val,,67.4,0.858,0.901,
12.0,train,0.001,68.32,0.825,0.901,
12.0,val,,67.6,0.862,0.901,
13.0,train,0.001,66.84,0.834,0.901,
13.0,val,,68.0,0.86,0.901,
14.0,train,0.001,67.6,0.814,0.901,
14.0,val,,68.8,0.857,0.901,
15.0,train,0.001,69.56,0.79,0.901,
15.0,val,,68.6,0.86,0.901,
16.0,train,0.001,69.32,0.781,0.901,
16.0,val,,66.4,0.856,0.901,
17.0,train,0.001,70.56,0.783,0.901,
17.0,val,,69.0,0.842,0.901,
