Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
88.0,train,0.0001,80.84,0.506,0.0,
88.0,val,,78.6,0.597,0.0,
89.0,train,0.0001,80.48,0.514,0.0,
89.0,val,,78.2,0.593,0.0,
90.0,train,0.0001,80.64,0.508,0.0,
90.0,val,,78.6,0.602,0.0,
91.0,train,0.0001,80.52,0.514,0.0,
91.0,val,,77.0,0.601,0.0,
92.0,train,0.0001,81.4,0.507,0.0,
92.0,val,,77.8,0.603,0.0,
93.0,train,0.0001,80.44,0.506,0.0,
93.0,val,,78.0,0.606,0.0,
94.0,train,0.0001,80.72,0.507,0.0,
94.0,val,,78.2,0.606,0.0,
95.0,train,0.0001,81.0,0.502,0.0,
95.0,val,,77.4,0.6,0.0,
96.0,train,0.0001,80.24,0.506,0.0,
96.0,val,,79.0,0.602,0.0,
97.0,train,0.0001,81.6,0.495,0.0,
97.0,val,,77.6,0.608,0.0,
98.0,train,0.0001,80.52,0.507,0.0,
98.0,val,,79.0,0.603,0.0,
99.0,train,0.0001,81.32,0.505,0.0,
99.0,val,,78.8,0.607,0.0,
100.0,train,0.0001,81.88,0.509,0.0,
100.0,val,,78.6,0.603,0.0,
,info,,,,,"2024-11-14 01:06:54,133 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:06:54,133 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:06:54,133 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:06:56,447 - root - INFO -"
,info,,,,,"2024-11-14 01:06:56,447 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:06:56,447 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,78.6,0.603,0.0,
,info,,,,,"2024-11-14 01:06:56,707 - root - INFO -"
1.0,train,0.001,79.84,0.511,0.053,
1.0,val,,77.2,0.598,0.053,
2.0,train,0.001,80.92,0.508,0.086,
2.0,val,,78.2,0.597,0.086,
3.0,train,0.001,80.36,0.497,0.098,
3.0,val,,77.8,0.614,0.098,
4.0,train,0.001,80.2,0.512,0.101,
4.0,val,,77.4,0.625,0.101,
5.0,train,0.001,80.12,0.515,0.101,
5.0,val,,78.2,0.603,0.101,
6.0,train,0.001,80.64,0.51,0.101,
6.0,val,,77.8,0.615,0.101,
7.0,train,0.001,81.76,0.5,0.101,
7.0,val,,78.6,0.606,0.101,
8.0,train,0.001,81.64,0.494,0.101,
8.0,val,,78.8,0.602,0.101,
9.0,train,0.001,81.44,0.5,0.101,
9.0,val,,77.8,0.618,0.101,
10.0,train,0.001,80.76,0.504,0.101,
10.0,val,,77.4,0.608,0.101,
11.0,train,0.001,79.64,0.521,0.101,
11.0,val,,78.4,0.609,0.101,
12.0,train,0.001,80.28,0.509,0.101,
12.0,val,,79.2,0.602,0.101,
13.0,train,0.001,80.76,0.512,0.101,
13.0,val,,78.2,0.611,0.101,
14.0,train,0.001,80.4,0.504,0.101,
14.0,val,,78.8,0.61,0.101,
15.0,train,0.001,81.56,0.488,0.101,
15.0,val,,79.0,0.605,0.101,
16.0,train,0.001,81.4,0.488,0.101,
16.0,val,,78.0,0.609,0.101,
17.0,train,0.001,80.8,0.511,0.101,
17.0,val,,78.6,0.613,0.101,
18.0,train,0.001,81.24,0.501,0.101,
18.0,val,,78.4,0.599,0.101,
19.0,train,0.001,80.12,0.502,0.101,
19.0,val,,79.4,0.601,0.101,
20.0,train,0.001,80.88,0.495,0.101,
20.0,val,,78.6,0.617,0.101,
,info,,,,,"2024-11-14 01:07:05,234 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:07:07,562 - root - INFO -"
,info,,,,,"2024-11-14 01:07:07,562 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:07:07,562 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,78.6,0.617,0.101,
,info,,,,,"2024-11-14 01:07:07,824 - root - INFO -"
1.0,train,0.001,81.24,0.481,0.153,
1.0,val,,77.6,0.605,0.153,
2.0,train,0.001,81.76,0.477,0.185,
2.0,val,,77.8,0.598,0.185,
3.0,train,0.001,81.56,0.467,0.198,
3.0,val,,78.4,0.612,0.198,
4.0,train,0.001,81.36,0.486,0.201,
4.0,val,,78.8,0.63,0.201,
5.0,train,0.001,81.52,0.488,0.201,
5.0,val,,78.4,0.604,0.201,
6.0,train,0.001,81.6,0.479,0.201,
6.0,val,,78.8,0.617,0.201,
7.0,train,0.001,82.92,0.471,0.201,
7.0,val,,79.4,0.609,0.201,
8.0,train,0.001,82.8,0.464,0.201,
8.0,val,,79.6,0.605,0.201,
9.0,train,0.001,81.84,0.47,0.201,
9.0,val,,78.2,0.624,0.201,
10.0,train,0.001,81.76,0.476,0.201,
10.0,val,,78.6,0.615,0.201,
11.0,train,0.001,80.8,0.493,0.201,
11.0,val,,78.6,0.613,0.201,
12.0,train,0.001,81.28,0.477,0.201,
12.0,val,,79.0,0.604,0.201,
13.0,train,0.001,81.96,0.482,0.201,
13.0,val,,78.6,0.614,0.201,
14.0,train,0.001,81.72,0.477,0.201,
14.0,val,,78.2,0.61,0.201,
15.0,train,0.001,83.24,0.457,0.201,
15.0,val,,79.2,0.606,0.201,
16.0,train,0.001,81.92,0.462,0.201,
16.0,val,,78.4,0.612,0.201,
17.0,train,0.001,81.8,0.481,0.201,
17.0,val,,79.4,0.618,0.201,
18.0,train,0.001,81.88,0.471,0.201,
18.0,val,,78.0,0.598,0.201,
19.0,train,0.001,81.24,0.475,0.201,
19.0,val,,79.0,0.603,0.201,
20.0,train,0.001,81.64,0.468,0.201,
20.0,val,,79.0,0.619,0.201,
,info,,,,,"2024-11-14 01:07:16,448 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:07:18,732 - root - INFO -"
,info,,,,,"2024-11-14 01:07:18,732 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:07:18,732 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,79.0,0.619,0.201,
,info,,,,,"2024-11-14 01:07:18,992 - root - INFO -"
1.0,train,0.001,82.32,0.453,0.253,
1.0,val,,78.6,0.598,0.253,
2.0,train,0.001,82.96,0.453,0.286,
2.0,val,,79.4,0.597,0.286,
3.0,train,0.001,82.6,0.445,0.298,
3.0,val,,78.2,0.614,0.298,
4.0,train,0.001,82.28,0.461,0.301,
4.0,val,,78.6,0.623,0.301,
5.0,train,0.001,82.44,0.463,0.301,
5.0,val,,78.6,0.6,0.301,
6.0,train,0.001,82.92,0.455,0.301,
6.0,val,,78.2,0.615,0.301,
7.0,train,0.001,83.92,0.446,0.301,
7.0,val,,79.0,0.606,0.301,
8.0,train,0.001,84.28,0.436,0.301,
8.0,val,,79.4,0.607,0.301,
9.0,train,0.001,83.2,0.447,0.301,
9.0,val,,78.4,0.626,0.301,
10.0,train,0.001,82.48,0.453,0.301,
10.0,val,,79.2,0.613,0.301,
11.0,train,0.001,82.04,0.468,0.301,
11.0,val,,79.4,0.611,0.301,
12.0,train,0.001,82.64,0.451,0.301,
12.0,val,,78.4,0.604,0.301,
13.0,train,0.001,83.28,0.455,0.301,
13.0,val,,78.8,0.614,0.301,
14.0,train,0.001,82.72,0.452,0.301,
14.0,val,,78.6,0.607,0.301,
15.0,train,0.001,83.92,0.429,0.301,
15.0,val,,80.0,0.604,0.301,
16.0,train,0.001,82.96,0.439,0.301,
16.0,val,,79.2,0.611,0.301,
17.0,train,0.001,82.24,0.453,0.301,
17.0,val,,78.8,0.619,0.301,
18.0,train,0.001,82.88,0.443,0.301,
18.0,val,,78.8,0.599,0.301,
19.0,train,0.001,82.4,0.447,0.301,
19.0,val,,79.2,0.607,0.301,
20.0,train,0.001,82.76,0.443,0.301,
20.0,val,,78.6,0.619,0.301,
,info,,,,,"2024-11-14 01:07:27,571 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:07:29,835 - root - INFO -"
,info,,,,,"2024-11-14 01:07:29,835 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:07:29,835 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,78.6,0.619,0.301,
,info,,,,,"2024-11-14 01:07:30,103 - root - INFO -"
1.0,train,0.001,83.24,0.43,0.353,
1.0,val,,74.8,0.649,0.353,
2.0,train,0.001,83.36,0.437,0.385,
2.0,val,,79.6,0.614,0.385,
3.0,train,0.001,83.88,0.421,0.398,
3.0,val,,78.0,0.632,0.398,
4.0,train,0.001,83.12,0.441,0.401,
4.0,val,,78.6,0.625,0.401,
5.0,train,0.001,83.4,0.444,0.401,
5.0,val,,78.6,0.602,0.401,
6.0,train,0.001,84.0,0.43,0.401,
6.0,val,,79.0,0.614,0.401,
7.0,train,0.001,84.88,0.424,0.401,
7.0,val,,78.8,0.612,0.401,
8.0,train,0.001,84.32,0.414,0.401,
8.0,val,,79.0,0.61,0.401,
9.0,train,0.001,83.8,0.425,0.401,
9.0,val,,78.2,0.63,0.401,
10.0,train,0.001,83.28,0.426,0.401,
10.0,val,,78.0,0.614,0.401,
11.0,train,0.001,82.52,0.446,0.401,
11.0,val,,79.2,0.613,0.401,
12.0,train,0.001,83.48,0.428,0.401,
12.0,val,,78.6,0.607,0.401,
13.0,train,0.001,84.16,0.431,0.401,
13.0,val,,78.2,0.614,0.401,
14.0,train,0.001,83.68,0.429,0.401,
14.0,val,,78.6,0.606,0.401,
15.0,train,0.001,84.8,0.404,0.401,
15.0,val,,78.4,0.603,0.401,
16.0,train,0.001,84.12,0.415,0.401,
16.0,val,,78.0,0.614,0.401,
17.0,train,0.001,83.32,0.428,0.401,
17.0,val,,79.8,0.622,0.401,
18.0,train,0.001,84.44,0.415,0.401,
18.0,val,,78.2,0.594,0.401,
19.0,train,0.001,83.64,0.424,0.401,
19.0,val,,78.6,0.604,0.401,
20.0,train,0.001,83.8,0.417,0.401,
20.0,val,,78.2,0.62,0.401,
,info,,,,,"2024-11-14 01:07:39,072 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:07:41,470 - root - INFO -"
,info,,,,,"2024-11-14 01:07:41,470 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:07:41,470 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,78.2,0.62,0.401,
,info,,,,,"2024-11-14 01:07:41,739 - root - INFO -"
1.0,train,0.001,84.2,0.406,0.453,
1.0,val,,77.8,0.638,0.453,
2.0,train,0.001,83.32,0.424,0.486,
2.0,val,,78.8,0.636,0.486,
3.0,train,0.001,83.12,0.425,0.498,
3.0,val,,77.0,0.636,0.498,
4.0,train,0.001,83.92,0.424,0.501,
4.0,val,,78.4,0.639,0.501,
5.0,train,0.001,83.92,0.429,0.501,
5.0,val,,79.2,0.604,0.501,
6.0,train,0.001,84.72,0.412,0.501,
6.0,val,,78.6,0.622,0.501,
7.0,train,0.001,84.72,0.41,0.501,
7.0,val,,78.8,0.613,0.501,
8.0,train,0.001,85.12,0.395,0.501,
8.0,val,,77.4,0.618,0.501,
9.0,train,0.001,84.88,0.406,0.501,
9.0,val,,77.4,0.639,0.501,
10.0,train,0.001,84.04,0.411,0.501,
10.0,val,,78.4,0.618,0.501,
11.0,train,0.001,83.68,0.425,0.501,
11.0,val,,78.8,0.615,0.501,
12.0,train,0.001,84.28,0.405,0.501,
12.0,val,,78.0,0.613,0.501,
13.0,train,0.001,84.84,0.41,0.501,
13.0,val,,78.4,0.618,0.501,
14.0,train,0.001,84.24,0.413,0.501,
14.0,val,,78.4,0.606,0.501,
15.0,train,0.001,86.12,0.382,0.501,
15.0,val,,78.2,0.61,0.501,
16.0,train,0.001,85.12,0.397,0.501,
16.0,val,,78.4,0.624,0.501,
17.0,train,0.001,84.04,0.408,0.501,
17.0,val,,78.0,0.633,0.501,
18.0,train,0.001,85.12,0.394,0.501,
18.0,val,,78.0,0.603,0.501,
19.0,train,0.001,84.4,0.405,0.501,
19.0,val,,78.6,0.615,0.501,
20.0,train,0.001,84.36,0.4,0.501,
20.0,val,,78.0,0.634,0.501,
,info,,,,,"2024-11-14 01:07:50,631 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:07:52,894 - root - INFO -"
,info,,,,,"2024-11-14 01:07:52,894 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:07:52,894 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,78.0,0.634,0.501,
,info,,,,,"2024-11-14 01:07:53,159 - root - INFO -"
1.0,train,0.001,85.32,0.388,0.553,
1.0,val,,77.4,0.624,0.553,
2.0,train,0.001,84.0,0.411,0.585,
2.0,val,,76.0,0.612,0.585,
3.0,train,0.001,83.64,0.408,0.598,
3.0,val,,77.0,0.643,0.598,
4.0,train,0.001,84.32,0.424,0.601,
4.0,val,,77.2,0.617,0.601,
5.0,train,0.001,84.24,0.422,0.601,
5.0,val,,78.8,0.6,0.601,
6.0,train,0.001,85.08,0.402,0.601,
6.0,val,,78.8,0.61,0.601,
7.0,train,0.001,85.64,0.397,0.601,
7.0,val,,78.6,0.602,0.601,
8.0,train,0.001,85.36,0.38,0.601,
8.0,val,,78.0,0.606,0.601,
9.0,train,0.001,85.32,0.388,0.601,
9.0,val,,77.6,0.627,0.601,
10.0,train,0.001,85.16,0.397,0.601,
10.0,val,,78.4,0.607,0.601,
11.0,train,0.001,84.52,0.408,0.601,
11.0,val,,77.8,0.604,0.601,
12.0,train,0.001,84.8,0.389,0.601,
12.0,val,,78.2,0.6,0.601,
13.0,train,0.001,85.76,0.392,0.601,
13.0,val,,78.4,0.608,0.601,
14.0,train,0.001,85.2,0.393,0.601,
14.0,val,,79.0,0.601,0.601,
15.0,train,0.001,86.76,0.369,0.601,
15.0,val,,78.2,0.6,0.601,
16.0,train,0.001,85.56,0.385,0.601,
16.0,val,,77.8,0.61,0.601,
17.0,train,0.001,85.2,0.391,0.601,
17.0,val,,78.8,0.618,0.601,
18.0,train,0.001,86.12,0.374,0.601,
18.0,val,,78.2,0.59,0.601,
19.0,train,0.001,84.96,0.391,0.601,
19.0,val,,78.8,0.599,0.601,
20.0,train,0.001,85.32,0.385,0.601,
20.0,val,,78.4,0.617,0.601,
,info,,,,,"2024-11-14 01:08:01,850 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:08:04,232 - root - INFO -"
,info,,,,,"2024-11-14 01:08:04,232 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:08:04,232 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,78.4,0.617,0.601,
,info,,,,,"2024-11-14 01:08:04,506 - root - INFO -"
1.0,train,0.001,86.24,0.374,0.653,
1.0,val,,69.2,0.803,0.653,
2.0,train,0.001,83.44,0.447,0.686,
2.0,val,,68.2,1.039,0.686,
3.0,train,0.001,80.64,0.513,0.698,
3.0,val,,66.6,1.03,0.698,
4.0,train,0.001,79.32,0.533,0.701,
4.0,val,,75.4,0.699,0.701,
5.0,train,0.001,82.48,0.47,0.701,
5.0,val,,76.8,0.598,0.701,
6.0,train,0.001,83.44,0.44,0.701,
6.0,val,,78.0,0.62,0.701,
7.0,train,0.001,84.92,0.414,0.701,
7.0,val,,77.6,0.618,0.701,
8.0,train,0.001,84.4,0.406,0.701,
8.0,val,,78.2,0.615,0.701,
9.0,train,0.001,84.24,0.407,0.701,
9.0,val,,78.0,0.647,0.701,
10.0,train,0.001,84.8,0.414,0.701,
10.0,val,,77.6,0.631,0.701,
11.0,train,0.001,84.12,0.419,0.701,
11.0,val,,79.0,0.635,0.701,
12.0,train,0.001,84.68,0.404,0.701,
12.0,val,,78.4,0.618,0.701,
13.0,train,0.001,84.24,0.411,0.701,
13.0,val,,78.0,0.635,0.701,
14.0,train,0.001,84.48,0.397,0.701,
14.0,val,,78.0,0.624,0.701,
15.0,train,0.001,86.24,0.384,0.701,
15.0,val,,78.2,0.62,0.701,
16.0,train,0.001,85.04,0.386,0.701,
16.0,val,,77.8,0.632,0.701,
17.0,train,0.001,85.0,0.402,0.701,
17.0,val,,78.2,0.649,0.701,
18.0,train,0.001,85.72,0.377,0.701,
18.0,val,,78.0,0.626,0.701,
19.0,train,0.001,84.6,0.396,0.701,
19.0,val,,79.0,0.622,0.701,
20.0,train,0.001,85.08,0.388,0.701,
20.0,val,,77.8,0.641,0.701,
,info,,,,,"2024-11-14 01:08:13,177 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:08:15,552 - root - INFO -"
,info,,,,,"2024-11-14 01:08:15,552 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:08:15,552 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,77.8,0.641,0.701,
,info,,,,,"2024-11-14 01:08:15,820 - root - INFO -"
1.0,train,0.001,86.08,0.382,0.753,
1.0,val,,59.4,1.195,0.753,
2.0,train,0.001,80.28,0.534,0.785,
2.0,val,,60.2,1.606,0.785,
3.0,train,0.001,77.96,0.588,0.798,
3.0,val,,69.4,0.822,0.798,
4.0,train,0.001,78.84,0.54,0.801,
4.0,val,,75.4,0.681,0.801,
5.0,train,0.001,81.12,0.505,0.801,
5.0,val,,77.4,0.614,0.801,
6.0,train,0.001,80.76,0.497,0.801,
6.0,val,,77.2,0.615,0.801,
7.0,train,0.001,81.16,0.487,0.801,
7.0,val,,79.0,0.604,0.801,
8.0,train,0.001,81.72,0.474,0.801,
8.0,val,,77.6,0.613,0.801,
9.0,train,0.001,81.64,0.473,0.801,
9.0,val,,77.0,0.609,0.801,
10.0,train,0.001,82.0,0.469,0.801,
10.0,val,,78.0,0.609,0.801,
11.0,train,0.001,82.2,0.473,0.801,
11.0,val,,78.0,0.611,0.801,
12.0,train,0.001,82.12,0.462,0.801,
12.0,val,,79.2,0.604,0.801,
13.0,train,0.001,82.96,0.458,0.801,
13.0,val,,78.0,0.614,0.801,
14.0,train,0.001,82.32,0.445,0.801,
14.0,val,,77.8,0.62,0.801,
15.0,train,0.001,83.4,0.433,0.801,
15.0,val,,77.6,0.613,0.801,
16.0,train,0.001,84.24,0.433,0.801,
16.0,val,,78.8,0.633,0.801,
17.0,train,0.001,82.48,0.454,0.801,
17.0,val,,77.8,0.636,0.801,
18.0,train,0.001,83.6,0.426,0.801,
18.0,val,,78.4,0.618,0.801,
19.0,train,0.001,83.28,0.438,0.801,
19.0,val,,78.6,0.617,0.801,
20.0,train,0.001,83.24,0.441,0.801,
20.0,val,,77.4,0.633,0.801,
,info,,,,,"2024-11-14 01:08:24,736 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:08:27,056 - root - INFO -"
,info,,,,,"2024-11-14 01:08:27,056 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:08:27,056 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,77.4,0.633,0.801,
,info,,,,,"2024-11-14 01:08:27,331 - root - INFO -"
1.0,train,0.001,84.48,0.416,0.853,
1.0,val,,51.0,1.393,0.853,
2.0,train,0.001,72.52,0.742,0.886,
2.0,val,,53.6,1.63,0.886,
3.0,train,0.001,67.88,0.86,0.898,
3.0,val,,65.0,0.893,0.898,
4.0,train,0.001,70.04,0.804,0.901,
4.0,val,,70.0,0.831,0.901,
5.0,train,0.001,72.16,0.742,0.901,
5.0,val,,72.0,0.753,0.901,
6.0,train,0.001,73.16,0.699,0.901,
6.0,val,,73.0,0.743,0.901,
7.0,train,0.001,74.24,0.675,0.901,
7.0,val,,74.0,0.721,0.901,
8.0,train,0.001,74.72,0.668,0.901,
8.0,val,,73.2,0.714,0.901,
9.0,train,0.001,74.8,0.666,0.901,
9.0,val,,73.2,0.704,0.901,
10.0,train,0.001,74.6,0.644,0.901,
10.0,val,,74.0,0.693,0.901,
11.0,train,0.001,75.48,0.644,0.901,
11.0,val,,74.2,0.679,0.901,
12.0,train,0.001,75.68,0.631,0.901,
12.0,val,,74.4,0.672,0.901,
13.0,train,0.001,75.92,0.634,0.901,
13.0,val,,74.6,0.685,0.901,
14.0,train,0.001,76.64,0.61,0.901,
14.0,val,,75.2,0.667,0.901,
15.0,train,0.001,77.08,0.588,0.901,
15.0,val,,75.6,0.662,0.901,
16.0,train,0.001,77.4,0.582,0.901,
16.0,val,,74.6,0.665,0.901,
17.0,train,0.001,77.44,0.592,0.901,
17.0,val,,75.4,0.665,0.901,
