Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
33.0,train,0.01,76.24,0.636,0.0,
33.0,val,,74.8,0.676,0.0,
34.0,train,0.01,75.84,0.624,0.0,
34.0,val,,71.2,0.758,0.0,
35.0,train,0.01,76.0,0.645,0.0,
35.0,val,,75.6,0.65,0.0,
36.0,train,0.01,76.32,0.62,0.0,
36.0,val,,78.4,0.611,0.0,
37.0,train,0.01,78.28,0.601,0.0,
37.0,val,,75.0,0.676,0.0,
38.0,train,0.01,77.2,0.61,0.0,
38.0,val,,78.0,0.642,0.0,
39.0,train,0.01,77.88,0.602,0.0,
39.0,val,,73.2,0.706,0.0,
40.0,train,0.01,77.8,0.592,0.0,
40.0,val,,77.4,0.637,0.0,
41.0,train,0.01,78.52,0.596,0.0,
41.0,val,,76.6,0.691,0.0,
42.0,train,0.01,77.76,0.6,0.0,
42.0,val,,75.8,0.65,0.0,
43.0,train,0.01,78.24,0.581,0.0,
43.0,val,,73.2,0.715,0.0,
44.0,train,0.01,77.08,0.602,0.0,
44.0,val,,77.4,0.688,0.0,
45.0,train,0.01,78.96,0.593,0.0,
45.0,val,,74.4,0.702,0.0,
46.0,train,0.01,79.24,0.553,0.0,
46.0,val,,77.2,0.692,0.0,
47.0,train,0.01,79.0,0.572,0.0,
47.0,val,,78.0,0.627,0.0,
48.0,train,0.01,79.84,0.56,0.0,
48.0,val,,77.8,0.648,0.0,
49.0,train,0.01,78.32,0.575,0.0,
49.0,val,,77.8,0.632,0.0,
50.0,train,0.01,78.48,0.568,0.0,
50.0,val,,78.2,0.63,0.0,
51.0,train,0.001,81.04,0.516,0.0,
51.0,val,,78.0,0.586,0.0,
52.0,train,0.001,81.08,0.508,0.0,
52.0,val,,78.8,0.573,0.0,
53.0,train,0.001,82.2,0.492,0.0,
53.0,val,,79.4,0.579,0.0,
54.0,train,0.001,81.72,0.474,0.0,
54.0,val,,79.8,0.577,0.0,
55.0,train,0.001,82.64,0.477,0.0,
55.0,val,,79.8,0.588,0.0,
56.0,train,0.001,82.92,0.476,0.0,
56.0,val,,81.2,0.554,0.0,
57.0,train,0.001,82.96,0.471,0.0,
57.0,val,,80.8,0.559,0.0,
58.0,train,0.001,82.84,0.475,0.0,
58.0,val,,80.0,0.569,0.0,
59.0,train,0.001,82.84,0.466,0.0,
59.0,val,,80.4,0.564,0.0,
60.0,train,0.001,82.44,0.484,0.0,
60.0,val,,80.0,0.562,0.0,
61.0,train,0.001,82.36,0.478,0.0,
61.0,val,,80.4,0.577,0.0,
62.0,train,0.001,82.08,0.472,0.0,
62.0,val,,81.0,0.56,0.0,
63.0,train,0.001,83.32,0.458,0.0,
63.0,val,,80.0,0.58,0.0,
64.0,train,0.001,84.32,0.442,0.0,
64.0,val,,80.8,0.563,0.0,
65.0,train,0.001,83.84,0.451,0.0,
65.0,val,,81.6,0.556,0.0,
66.0,train,0.001,83.48,0.451,0.0,
66.0,val,,81.6,0.557,0.0,
67.0,train,0.001,83.0,0.463,0.0,
67.0,val,,80.6,0.562,0.0,
68.0,train,0.001,83.08,0.465,0.0,
68.0,val,,80.2,0.562,0.0,
69.0,train,0.001,82.08,0.465,0.0,
69.0,val,,80.6,0.572,0.0,
70.0,train,0.001,82.88,0.458,0.0,
70.0,val,,79.6,0.589,0.0,
71.0,train,0.001,82.96,0.45,0.0,
71.0,val,,80.2,0.563,0.0,
72.0,train,0.001,82.68,0.459,0.0,
72.0,val,,80.6,0.563,0.0,
73.0,train,0.001,83.56,0.459,0.0,
73.0,val,,81.6,0.555,0.0,
74.0,train,0.001,84.08,0.439,0.0,
74.0,val,,79.8,0.566,0.0,
75.0,train,0.001,83.8,0.446,0.0,
75.0,val,,81.2,0.56,0.0,
76.0,train,0.001,83.4,0.458,0.0,
76.0,val,,80.0,0.569,0.0,
77.0,train,0.001,84.16,0.426,0.0,
77.0,val,,82.6,0.545,0.0,
78.0,train,0.001,83.56,0.444,0.0,
78.0,val,,80.8,0.55,0.0,
79.0,train,0.001,84.0,0.451,0.0,
79.0,val,,80.8,0.568,0.0,
80.0,train,0.001,83.16,0.457,0.0,
80.0,val,,80.0,0.568,0.0,
81.0,train,0.0001,84.64,0.439,0.0,
81.0,val,,80.8,0.557,0.0,
82.0,train,0.0001,84.8,0.443,0.0,
82.0,val,,81.4,0.556,0.0,
83.0,train,0.0001,83.6,0.441,0.0,
83.0,val,,81.2,0.553,0.0,
84.0,train,0.0001,84.48,0.43,0.0,
84.0,val,,80.8,0.562,0.0,
85.0,train,0.0001,84.0,0.426,0.0,
85.0,val,,81.4,0.552,0.0,
86.0,train,0.0001,83.88,0.448,0.0,
86.0,val,,80.4,0.547,0.0,
87.0,train,0.0001,83.76,0.432,0.0,
87.0,val,,81.4,0.554,0.0,
88.0,train,0.0001,84.64,0.414,0.0,
88.0,val,,81.4,0.55,0.0,
89.0,train,0.0001,84.24,0.44,0.0,
89.0,val,,81.0,0.549,0.0,
90.0,train,0.0001,84.0,0.422,0.0,
90.0,val,,81.0,0.545,0.0,
91.0,train,0.0001,84.16,0.432,0.0,
91.0,val,,82.2,0.545,0.0,
92.0,train,0.0001,84.4,0.431,0.0,
92.0,val,,81.4,0.547,0.0,
93.0,train,0.0001,85.24,0.424,0.0,
93.0,val,,80.8,0.55,0.0,
94.0,train,0.0001,84.36,0.421,0.0,
94.0,val,,81.8,0.545,0.0,
95.0,train,0.0001,84.64,0.425,0.0,
95.0,val,,82.0,0.547,0.0,
96.0,train,0.0001,83.88,0.437,0.0,
96.0,val,,80.0,0.564,0.0,
97.0,train,0.0001,84.84,0.422,0.0,
97.0,val,,80.8,0.562,0.0,
98.0,train,0.0001,85.08,0.433,0.0,
98.0,val,,82.0,0.547,0.0,
99.0,train,0.0001,84.12,0.431,0.0,
99.0,val,,80.8,0.556,0.0,
100.0,train,0.0001,84.16,0.424,0.0,
100.0,val,,81.2,0.55,0.0,
,info,,,,,"2024-11-14 01:22:56,996 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:22:56,997 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:22:56,997 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:22:59,341 - root - INFO -"
,info,,,,,"2024-11-14 01:22:59,341 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:22:59,342 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,81.2,0.55,0.0,
,info,,,,,"2024-11-14 01:22:59,618 - root - INFO -"
1.0,train,0.001,84.72,0.435,0.053,
1.0,val,,81.0,0.573,0.053,
2.0,train,0.001,83.6,0.447,0.086,
2.0,val,,81.6,0.543,0.086,
3.0,train,0.001,83.76,0.447,0.098,
3.0,val,,81.4,0.554,0.098,
4.0,train,0.001,83.8,0.435,0.101,
4.0,val,,80.6,0.543,0.101,
5.0,train,0.001,83.72,0.445,0.101,
5.0,val,,81.0,0.553,0.101,
6.0,train,0.001,84.52,0.428,0.101,
6.0,val,,81.6,0.553,0.101,
7.0,train,0.001,84.04,0.438,0.101,
7.0,val,,79.6,0.566,0.101,
8.0,train,0.001,84.04,0.434,0.101,
8.0,val,,81.6,0.543,0.101,
9.0,train,0.001,84.52,0.411,0.101,
9.0,val,,80.2,0.553,0.101,
10.0,train,0.001,84.08,0.426,0.101,
10.0,val,,81.4,0.548,0.101,
11.0,train,0.001,83.28,0.444,0.101,
11.0,val,,81.8,0.554,0.101,
12.0,train,0.001,84.28,0.44,0.101,
12.0,val,,81.4,0.545,0.101,
13.0,train,0.001,83.72,0.44,0.101,
13.0,val,,82.0,0.537,0.101,
14.0,train,0.001,84.32,0.434,0.101,
14.0,val,,82.0,0.542,0.101,
15.0,train,0.001,85.72,0.406,0.101,
15.0,val,,80.4,0.565,0.101,
16.0,train,0.001,83.96,0.428,0.101,
16.0,val,,82.2,0.543,0.101,
17.0,train,0.001,84.28,0.424,0.101,
17.0,val,,82.2,0.552,0.101,
18.0,train,0.001,85.32,0.42,0.101,
18.0,val,,81.4,0.549,0.101,
19.0,train,0.001,84.6,0.41,0.101,
19.0,val,,81.8,0.563,0.101,
20.0,train,0.001,84.04,0.432,0.101,
20.0,val,,80.8,0.566,0.101,
,info,,,,,"2024-11-14 01:23:08,580 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:23:10,886 - root - INFO -"
,info,,,,,"2024-11-14 01:23:10,887 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:23:10,887 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,80.8,0.566,0.101,
,info,,,,,"2024-11-14 01:23:11,163 - root - INFO -"
1.0,train,0.001,85.4,0.41,0.153,
1.0,val,,80.0,0.576,0.153,
2.0,train,0.001,84.12,0.425,0.186,
2.0,val,,81.4,0.54,0.186,
3.0,train,0.001,84.92,0.423,0.198,
3.0,val,,81.4,0.543,0.198,
4.0,train,0.001,84.36,0.412,0.201,
4.0,val,,81.0,0.534,0.201,
5.0,train,0.001,84.56,0.421,0.201,
5.0,val,,81.8,0.543,0.201,
6.0,train,0.001,85.44,0.403,0.201,
6.0,val,,81.6,0.542,0.201,
7.0,train,0.001,85.24,0.41,0.201,
7.0,val,,81.4,0.557,0.201,
8.0,train,0.001,85.04,0.411,0.201,
8.0,val,,81.6,0.54,0.201,
9.0,train,0.001,84.96,0.389,0.201,
9.0,val,,81.6,0.542,0.201,
10.0,train,0.001,84.84,0.403,0.201,
10.0,val,,81.4,0.541,0.201,
11.0,train,0.001,84.16,0.422,0.201,
11.0,val,,81.4,0.55,0.201,
12.0,train,0.001,85.28,0.417,0.201,
12.0,val,,81.4,0.54,0.201,
13.0,train,0.001,84.08,0.419,0.201,
13.0,val,,82.2,0.533,0.201,
14.0,train,0.001,85.2,0.413,0.201,
14.0,val,,82.0,0.538,0.201,
15.0,train,0.001,86.32,0.382,0.201,
15.0,val,,80.6,0.558,0.201,
16.0,train,0.001,84.72,0.405,0.201,
16.0,val,,81.8,0.54,0.201,
17.0,train,0.001,85.52,0.4,0.201,
17.0,val,,82.0,0.55,0.201,
18.0,train,0.001,86.32,0.4,0.201,
18.0,val,,81.8,0.547,0.201,
19.0,train,0.001,85.76,0.387,0.201,
19.0,val,,82.0,0.557,0.201,
20.0,train,0.001,84.84,0.413,0.201,
20.0,val,,81.4,0.563,0.201,
,info,,,,,"2024-11-14 01:23:20,133 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:23:22,510 - root - INFO -"
,info,,,,,"2024-11-14 01:23:22,510 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:23:22,510 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,81.4,0.563,0.201,
,info,,,,,"2024-11-14 01:23:22,788 - root - INFO -"
1.0,train,0.001,86.24,0.39,0.253,
1.0,val,,81.0,0.56,0.253,
2.0,train,0.001,84.76,0.403,0.286,
2.0,val,,81.2,0.542,0.286,
3.0,train,0.001,85.64,0.408,0.298,
3.0,val,,81.4,0.552,0.298,
4.0,train,0.001,85.08,0.392,0.301,
4.0,val,,81.2,0.535,0.301,
5.0,train,0.001,85.2,0.401,0.301,
5.0,val,,81.6,0.543,0.301,
6.0,train,0.001,86.16,0.381,0.301,
6.0,val,,82.0,0.545,0.301,
7.0,train,0.001,86.24,0.389,0.301,
7.0,val,,81.0,0.556,0.301,
8.0,train,0.001,85.64,0.391,0.301,
8.0,val,,82.4,0.541,0.301,
9.0,train,0.001,85.72,0.372,0.301,
9.0,val,,82.2,0.544,0.301,
10.0,train,0.001,85.56,0.385,0.301,
10.0,val,,82.4,0.543,0.301,
11.0,train,0.001,84.88,0.403,0.301,
11.0,val,,81.8,0.553,0.301,
12.0,train,0.001,85.44,0.399,0.301,
12.0,val,,81.8,0.546,0.301,
13.0,train,0.001,85.04,0.402,0.301,
13.0,val,,82.2,0.534,0.301,
14.0,train,0.001,85.84,0.395,0.301,
14.0,val,,81.4,0.541,0.301,
15.0,train,0.001,86.88,0.362,0.301,
15.0,val,,80.4,0.562,0.301,
16.0,train,0.001,85.24,0.385,0.301,
16.0,val,,81.6,0.542,0.301,
17.0,train,0.001,85.72,0.381,0.301,
17.0,val,,82.2,0.557,0.301,
18.0,train,0.001,86.88,0.38,0.301,
18.0,val,,81.8,0.55,0.301,
19.0,train,0.001,86.32,0.366,0.301,
19.0,val,,82.8,0.559,0.301,
20.0,train,0.001,85.6,0.394,0.301,
20.0,val,,81.4,0.566,0.301,
,info,,,,,"2024-11-14 01:23:31,710 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:23:34,027 - root - INFO -"
,info,,,,,"2024-11-14 01:23:34,027 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:23:34,027 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,81.4,0.566,0.301,
,info,,,,,"2024-11-14 01:23:34,309 - root - INFO -"
1.0,train,0.001,86.84,0.37,0.353,
1.0,val,,80.8,0.575,0.353,
2.0,train,0.001,85.72,0.386,0.386,
2.0,val,,82.2,0.547,0.386,
3.0,train,0.001,86.12,0.392,0.398,
3.0,val,,82.6,0.553,0.398,
4.0,train,0.001,85.48,0.377,0.401,
4.0,val,,81.8,0.528,0.401,
5.0,train,0.001,85.88,0.382,0.401,
5.0,val,,81.6,0.539,0.401,
6.0,train,0.001,87.0,0.365,0.401,
6.0,val,,81.4,0.542,0.401,
7.0,train,0.001,86.84,0.37,0.401,
7.0,val,,81.4,0.555,0.401,
8.0,train,0.001,85.72,0.376,0.401,
8.0,val,,82.4,0.542,0.401,
9.0,train,0.001,85.96,0.358,0.401,
9.0,val,,82.2,0.543,0.401,
10.0,train,0.001,86.24,0.37,0.401,
10.0,val,,82.6,0.547,0.401,
11.0,train,0.001,85.52,0.386,0.401,
11.0,val,,81.2,0.558,0.401,
12.0,train,0.001,86.4,0.381,0.401,
12.0,val,,81.8,0.55,0.401,
13.0,train,0.001,85.2,0.385,0.401,
13.0,val,,81.6,0.54,0.401,
14.0,train,0.001,86.0,0.376,0.401,
14.0,val,,82.8,0.545,0.401,
15.0,train,0.001,87.64,0.346,0.401,
15.0,val,,81.6,0.566,0.401,
16.0,train,0.001,85.84,0.364,0.401,
16.0,val,,81.2,0.548,0.401,
17.0,train,0.001,85.96,0.362,0.401,
17.0,val,,82.4,0.559,0.401,
18.0,train,0.001,87.44,0.362,0.401,
18.0,val,,81.8,0.554,0.401,
19.0,train,0.001,87.16,0.348,0.401,
19.0,val,,82.0,0.563,0.401,
20.0,train,0.001,85.68,0.378,0.401,
20.0,val,,81.8,0.569,0.401,
,info,,,,,"2024-11-14 01:23:43,240 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:23:45,599 - root - INFO -"
,info,,,,,"2024-11-14 01:23:45,599 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:23:45,599 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,81.8,0.569,0.401,
,info,,,,,"2024-11-14 01:23:45,878 - root - INFO -"
1.0,train,0.001,87.88,0.352,0.453,
1.0,val,,79.8,0.633,0.453,
2.0,train,0.001,85.68,0.38,0.486,
2.0,val,,80.0,0.618,0.486,
3.0,train,0.001,86.48,0.385,0.498,
3.0,val,,80.4,0.587,0.498,
4.0,train,0.001,86.28,0.366,0.501,
4.0,val,,81.6,0.551,0.501,
5.0,train,0.001,86.32,0.37,0.501,
5.0,val,,82.0,0.556,0.501,
6.0,train,0.001,87.64,0.348,0.501,
6.0,val,,82.6,0.559,0.501,
7.0,train,0.001,87.8,0.353,0.501,
7.0,val,,81.4,0.574,0.501,
8.0,train,0.001,86.72,0.359,0.501,
8.0,val,,80.4,0.555,0.501,
9.0,train,0.001,86.6,0.344,0.501,
9.0,val,,81.6,0.557,0.501,
10.0,train,0.001,86.92,0.356,0.501,
10.0,val,,82.8,0.564,0.501,
11.0,train,0.001,86.2,0.372,0.501,
11.0,val,,82.0,0.571,0.501,
12.0,train,0.001,86.52,0.368,0.501,
12.0,val,,82.0,0.565,0.501,
13.0,train,0.001,85.8,0.371,0.501,
13.0,val,,82.4,0.558,0.501,
14.0,train,0.001,86.72,0.361,0.501,
14.0,val,,82.6,0.561,0.501,
15.0,train,0.001,88.36,0.327,0.501,
15.0,val,,81.0,0.588,0.501,
16.0,train,0.001,87.04,0.35,0.501,
16.0,val,,81.4,0.561,0.501,
17.0,train,0.001,86.72,0.347,0.501,
17.0,val,,81.0,0.573,0.501,
18.0,train,0.001,88.04,0.349,0.501,
18.0,val,,82.2,0.565,0.501,
19.0,train,0.001,87.96,0.334,0.501,
19.0,val,,81.2,0.576,0.501,
20.0,train,0.001,86.56,0.364,0.501,
20.0,val,,81.4,0.576,0.501,
,info,,,,,"2024-11-14 01:23:54,820 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:23:57,162 - root - INFO -"
,info,,,,,"2024-11-14 01:23:57,162 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:23:57,162 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,81.4,0.576,0.501,
,info,,,,,"2024-11-14 01:23:57,439 - root - INFO -"
1.0,train,0.001,88.12,0.335,0.553,
1.0,val,,78.2,0.699,0.553,
2.0,train,0.001,86.0,0.374,0.585,
2.0,val,,78.0,0.669,0.585,
3.0,train,0.001,85.68,0.402,0.598,
3.0,val,,81.8,0.583,0.598,
4.0,train,0.001,86.04,0.372,0.6,
4.0,val,,81.6,0.545,0.6,
5.0,train,0.001,86.4,0.363,0.6,
5.0,val,,82.6,0.553,0.6,
6.0,train,0.001,87.72,0.345,0.6,
6.0,val,,82.6,0.561,0.6,
7.0,train,0.001,87.88,0.348,0.6,
7.0,val,,81.2,0.568,0.6,
8.0,train,0.001,86.68,0.354,0.6,
8.0,val,,81.0,0.559,0.6,
9.0,train,0.001,87.04,0.338,0.6,
9.0,val,,81.6,0.56,0.6,
10.0,train,0.001,87.6,0.347,0.6,
10.0,val,,82.8,0.56,0.6,
11.0,train,0.001,86.32,0.363,0.6,
11.0,val,,82.0,0.568,0.6,
12.0,train,0.001,86.96,0.359,0.6,
12.0,val,,82.4,0.565,0.6,
13.0,train,0.001,86.68,0.362,0.6,
13.0,val,,82.6,0.557,0.6,
14.0,train,0.001,86.48,0.351,0.6,
14.0,val,,82.2,0.559,0.6,
15.0,train,0.001,88.72,0.317,0.6,
15.0,val,,81.6,0.581,0.6,
16.0,train,0.001,87.24,0.34,0.6,
16.0,val,,82.0,0.556,0.6,
17.0,train,0.001,87.56,0.335,0.6,
17.0,val,,82.2,0.566,0.6,
18.0,train,0.001,88.44,0.339,0.6,
18.0,val,,82.2,0.562,0.6,
19.0,train,0.001,88.4,0.328,0.6,
19.0,val,,81.0,0.568,0.6,
20.0,train,0.001,86.92,0.355,0.6,
20.0,val,,81.8,0.578,0.6,
,info,,,,,"2024-11-14 01:24:06,339 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:24:08,677 - root - INFO -"
,info,,,,,"2024-11-14 01:24:08,677 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:24:08,678 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,81.8,0.578,0.6,
,info,,,,,"2024-11-14 01:24:08,954 - root - INFO -"
1.0,train,0.001,88.12,0.328,0.653,
1.0,val,,77.4,0.714,0.653,
2.0,train,0.001,85.6,0.385,0.685,
2.0,val,,77.8,0.732,0.685,
3.0,train,0.001,85.28,0.402,0.698,
3.0,val,,76.6,0.664,0.698,
4.0,train,0.001,84.2,0.401,0.701,
4.0,val,,82.0,0.538,0.701,
5.0,train,0.001,85.56,0.374,0.701,
5.0,val,,83.2,0.536,0.701,
6.0,train,0.001,87.2,0.354,0.701,
6.0,val,,81.8,0.542,0.701,
7.0,train,0.001,87.28,0.354,0.701,
7.0,val,,82.0,0.542,0.701,
8.0,train,0.001,86.16,0.358,0.701,
8.0,val,,81.4,0.535,0.701,
9.0,train,0.001,87.04,0.342,0.701,
9.0,val,,82.2,0.541,0.701,
10.0,train,0.001,87.4,0.35,0.701,
10.0,val,,81.8,0.542,0.701,
11.0,train,0.001,85.96,0.361,0.701,
11.0,val,,82.2,0.541,0.701,
12.0,train,0.001,86.4,0.369,0.701,
12.0,val,,82.8,0.539,0.701,
13.0,train,0.001,86.36,0.361,0.701,
13.0,val,,82.2,0.535,0.701,
14.0,train,0.001,87.28,0.349,0.701,
14.0,val,,82.8,0.538,0.701,
15.0,train,0.001,88.68,0.317,0.701,
15.0,val,,80.8,0.562,0.701,
16.0,train,0.001,87.72,0.335,0.701,
16.0,val,,81.8,0.541,0.701,
17.0,train,0.001,87.72,0.336,0.701,
17.0,val,,81.4,0.552,0.701,
18.0,train,0.001,88.24,0.339,0.701,
18.0,val,,81.4,0.545,0.701,
19.0,train,0.001,87.56,0.326,0.701,
19.0,val,,81.6,0.548,0.701,
20.0,train,0.001,87.28,0.351,0.701,
20.0,val,,81.8,0.558,0.701,
,info,,,,,"2024-11-14 01:24:17,849 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:24:20,197 - root - INFO -"
,info,,,,,"2024-11-14 01:24:20,197 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:24:20,197 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,81.8,0.558,0.701,
,info,,,,,"2024-11-14 01:24:20,475 - root - INFO -"
1.0,train,0.001,88.08,0.33,0.753,
1.0,val,,72.6,0.918,0.753,
2.0,train,0.001,83.12,0.46,0.786,
2.0,val,,65.4,1.109,0.786,
3.0,train,0.001,80.08,0.545,0.798,
3.0,val,,67.2,1.116,0.798,
4.0,train,0.001,78.36,0.59,0.801,
4.0,val,,80.0,0.558,0.801,
5.0,train,0.001,79.96,0.545,0.801,
5.0,val,,81.0,0.542,0.801,
6.0,train,0.001,81.88,0.516,0.801,
6.0,val,,80.0,0.539,0.801,
7.0,train,0.001,81.76,0.506,0.801,
7.0,val,,81.4,0.542,0.801,
8.0,train,0.001,82.04,0.499,0.801,
8.0,val,,81.8,0.525,0.801,
9.0,train,0.001,82.4,0.479,0.801,
9.0,val,,82.2,0.518,0.801,
10.0,train,0.001,82.16,0.477,0.801,
10.0,val,,83.4,0.519,0.801,
11.0,train,0.001,81.88,0.482,0.801,
11.0,val,,83.4,0.519,0.801,
12.0,train,0.001,82.68,0.483,0.801,
12.0,val,,81.6,0.525,0.801,
13.0,train,0.001,82.36,0.485,0.801,
13.0,val,,81.6,0.515,0.801,
14.0,train,0.001,83.36,0.454,0.801,
14.0,val,,82.2,0.523,0.801,
15.0,train,0.001,84.4,0.425,0.801,
15.0,val,,81.4,0.554,0.801,
16.0,train,0.001,82.32,0.452,0.801,
16.0,val,,81.6,0.526,0.801,
17.0,train,0.001,84.08,0.444,0.801,
17.0,val,,83.0,0.525,0.801,
18.0,train,0.001,84.6,0.448,0.801,
18.0,val,,81.6,0.528,0.801,
19.0,train,0.001,83.96,0.43,0.801,
19.0,val,,81.6,0.532,0.801,
20.0,train,0.001,84.32,0.45,0.801,
20.0,val,,81.0,0.531,0.801,
,info,,,,,"2024-11-14 01:24:29,297 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:24:31,628 - root - INFO -"
,info,,,,,"2024-11-14 01:24:31,628 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:24:31,628 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,81.0,0.531,0.801,
,info,,,,,"2024-11-14 01:24:31,904 - root - INFO -"
1.0,train,0.001,84.2,0.431,0.853,
1.0,val,,56.4,1.43,0.853,
2.0,train,0.001,71.44,0.798,0.885,
2.0,val,,58.4,1.191,0.885,
3.0,train,0.001,70.32,0.805,0.898,
3.0,val,,60.2,1.256,0.898,
4.0,train,0.001,69.8,0.817,0.901,
4.0,val,,73.6,0.75,0.901,
5.0,train,0.001,75.16,0.696,0.901,
5.0,val,,76.8,0.654,0.901,
6.0,train,0.001,76.84,0.632,0.901,
6.0,val,,78.4,0.621,0.901,
7.0,train,0.001,76.72,0.621,0.901,
7.0,val,,78.8,0.618,0.901,
8.0,train,0.001,78.92,0.587,0.901,
8.0,val,,78.0,0.612,0.901,
9.0,train,0.001,78.92,0.569,0.901,
9.0,val,,77.6,0.601,0.901,
10.0,train,0.001,78.64,0.575,0.901,
10.0,val,,80.2,0.589,0.901,
11.0,train,0.001,78.68,0.577,0.901,
11.0,val,,80.2,0.597,0.901,
12.0,train,0.001,79.4,0.567,0.901,
12.0,val,,80.4,0.582,0.901,
13.0,train,0.001,79.36,0.566,0.901,
13.0,val,,80.8,0.574,0.901,
14.0,train,0.001,79.52,0.545,0.901,
14.0,val,,80.6,0.569,0.901,
15.0,train,0.001,80.6,0.528,0.901,
15.0,val,,80.0,0.593,0.901,
16.0,train,0.001,79.68,0.54,0.901,
16.0,val,,80.4,0.57,0.901,
17.0,train,0.001,81.12,0.525,0.901,
17.0,val,,80.6,0.568,0.901,
