Epoch,Mode,Learning Rate,Accuracy,Loss,Sparsity,Info
23.0,train,0.01,62.04,0.937,0.0,
23.0,val,,59.6,0.931,0.0,
24.0,train,0.01,62.44,0.918,0.0,
24.0,val,,65.2,0.923,0.0,
25.0,train,0.01,63.28,0.924,0.0,
25.0,val,,64.6,0.92,0.0,
26.0,train,0.01,63.68,0.885,0.0,
26.0,val,,62.8,0.945,0.0,
27.0,train,0.01,64.16,0.88,0.0,
27.0,val,,60.2,1.025,0.0,
28.0,train,0.01,65.04,0.889,0.0,
28.0,val,,63.6,1.047,0.0,
29.0,train,0.01,64.08,0.89,0.0,
29.0,val,,62.8,0.976,0.0,
30.0,train,0.01,65.08,0.864,0.0,
30.0,val,,64.8,0.894,0.0,
31.0,train,0.01,65.52,0.862,0.0,
31.0,val,,64.0,0.918,0.0,
32.0,train,0.01,66.56,0.857,0.0,
32.0,val,,63.0,0.931,0.0,
33.0,train,0.01,65.32,0.858,0.0,
33.0,val,,65.4,0.88,0.0,
34.0,train,0.01,67.12,0.834,0.0,
34.0,val,,63.6,0.925,0.0,
35.0,train,0.01,67.4,0.827,0.0,
35.0,val,,68.4,0.878,0.0,
36.0,train,0.01,67.48,0.83,0.0,
36.0,val,,67.6,0.859,0.0,
37.0,train,0.01,68.8,0.823,0.0,
37.0,val,,64.6,0.878,0.0,
38.0,train,0.01,67.88,0.819,0.0,
38.0,val,,68.4,0.857,0.0,
39.0,train,0.01,67.68,0.819,0.0,
39.0,val,,64.0,0.91,0.0,
40.0,train,0.01,67.92,0.795,0.0,
40.0,val,,67.2,0.889,0.0,
41.0,train,0.01,68.36,0.804,0.0,
41.0,val,,70.8,0.88,0.0,
42.0,train,0.01,68.92,0.808,0.0,
42.0,val,,68.2,0.866,0.0,
43.0,train,0.01,69.32,0.784,0.0,
43.0,val,,67.0,0.883,0.0,
44.0,train,0.01,69.44,0.785,0.0,
44.0,val,,68.4,0.881,0.0,
45.0,train,0.01,69.88,0.761,0.0,
45.0,val,,64.8,0.952,0.0,
46.0,train,0.01,69.2,0.775,0.0,
46.0,val,,68.4,0.893,0.0,
47.0,train,0.01,71.32,0.74,0.0,
47.0,val,,67.0,0.894,0.0,
48.0,train,0.01,69.16,0.769,0.0,
48.0,val,,65.2,0.922,0.0,
49.0,train,0.01,70.64,0.756,0.0,
49.0,val,,70.4,0.82,0.0,
50.0,train,0.01,71.88,0.744,0.0,
50.0,val,,69.4,0.872,0.0,
51.0,train,0.001,72.68,0.707,0.0,
51.0,val,,69.6,0.84,0.0,
52.0,train,0.001,73.28,0.682,0.0,
52.0,val,,70.0,0.817,0.0,
53.0,train,0.001,74.28,0.667,0.0,
53.0,val,,69.0,0.84,0.0,
54.0,train,0.001,73.6,0.68,0.0,
54.0,val,,70.6,0.805,0.0,
55.0,train,0.001,75.64,0.648,0.0,
55.0,val,,70.6,0.825,0.0,
56.0,train,0.001,75.48,0.648,0.0,
56.0,val,,70.0,0.824,0.0,
57.0,train,0.001,75.4,0.642,0.0,
57.0,val,,70.2,0.833,0.0,
58.0,train,0.001,75.36,0.658,0.0,
58.0,val,,69.2,0.82,0.0,
59.0,train,0.001,75.16,0.64,0.0,
59.0,val,,70.0,0.824,0.0,
60.0,train,0.001,75.76,0.646,0.0,
60.0,val,,70.0,0.828,0.0,
61.0,train,0.001,74.88,0.646,0.0,
61.0,val,,70.6,0.836,0.0,
62.0,train,0.001,75.24,0.638,0.0,
62.0,val,,71.2,0.817,0.0,
63.0,train,0.001,76.28,0.632,0.0,
63.0,val,,70.2,0.831,0.0,
64.0,train,0.001,74.72,0.64,0.0,
64.0,val,,71.0,0.837,0.0,
65.0,train,0.001,75.56,0.64,0.0,
65.0,val,,71.4,0.838,0.0,
66.0,train,0.001,74.48,0.645,0.0,
66.0,val,,70.8,0.832,0.0,
67.0,train,0.001,75.24,0.629,0.0,
67.0,val,,70.4,0.824,0.0,
68.0,train,0.001,76.88,0.618,0.0,
68.0,val,,70.4,0.82,0.0,
69.0,train,0.001,76.72,0.607,0.0,
69.0,val,,70.0,0.827,0.0,
70.0,train,0.001,75.48,0.615,0.0,
70.0,val,,70.2,0.838,0.0,
71.0,train,0.001,75.56,0.629,0.0,
71.0,val,,70.2,0.83,0.0,
72.0,train,0.001,75.48,0.627,0.0,
72.0,val,,70.6,0.836,0.0,
73.0,train,0.001,75.64,0.644,0.0,
73.0,val,,70.0,0.837,0.0,
74.0,train,0.001,76.84,0.621,0.0,
74.0,val,,70.6,0.84,0.0,
75.0,train,0.001,76.0,0.608,0.0,
75.0,val,,71.0,0.834,0.0,
76.0,train,0.001,77.32,0.613,0.0,
76.0,val,,71.2,0.837,0.0,
77.0,train,0.001,75.88,0.628,0.0,
77.0,val,,70.6,0.839,0.0,
78.0,train,0.001,77.04,0.615,0.0,
78.0,val,,69.8,0.823,0.0,
79.0,train,0.001,76.4,0.606,0.0,
79.0,val,,70.6,0.849,0.0,
80.0,train,0.001,77.76,0.589,0.0,
80.0,val,,71.4,0.827,0.0,
81.0,train,0.0001,76.28,0.598,0.0,
81.0,val,,71.0,0.831,0.0,
82.0,train,0.0001,76.72,0.608,0.0,
82.0,val,,70.2,0.829,0.0,
83.0,train,0.0001,76.8,0.606,0.0,
83.0,val,,69.6,0.841,0.0,
84.0,train,0.0001,77.24,0.6,0.0,
84.0,val,,70.4,0.834,0.0,
85.0,train,0.0001,77.12,0.609,0.0,
85.0,val,,70.0,0.83,0.0,
86.0,train,0.0001,76.92,0.601,0.0,
86.0,val,,70.4,0.835,0.0,
87.0,train,0.0001,78.16,0.588,0.0,
87.0,val,,69.4,0.845,0.0,
88.0,train,0.0001,76.24,0.606,0.0,
88.0,val,,70.4,0.839,0.0,
89.0,train,0.0001,77.08,0.587,0.0,
89.0,val,,70.0,0.831,0.0,
90.0,train,0.0001,77.72,0.592,0.0,
90.0,val,,71.4,0.839,0.0,
91.0,train,0.0001,76.68,0.61,0.0,
91.0,val,,70.8,0.844,0.0,
92.0,train,0.0001,76.64,0.594,0.0,
92.0,val,,70.4,0.825,0.0,
93.0,train,0.0001,78.12,0.578,0.0,
93.0,val,,69.8,0.844,0.0,
94.0,train,0.0001,77.24,0.577,0.0,
94.0,val,,70.6,0.836,0.0,
95.0,train,0.0001,77.68,0.586,0.0,
95.0,val,,70.6,0.832,0.0,
96.0,train,0.0001,77.04,0.59,0.0,
96.0,val,,71.0,0.847,0.0,
97.0,train,0.0001,77.76,0.597,0.0,
97.0,val,,70.8,0.838,0.0,
98.0,train,0.0001,77.44,0.595,0.0,
98.0,val,,71.2,0.835,0.0,
99.0,train,0.0001,76.84,0.595,0.0,
99.0,val,,70.6,0.837,0.0,
100.0,train,0.0001,77.8,0.584,0.0,
100.0,val,,70.6,0.83,0.0,
,info,,,,,"2024-11-14 01:12:13,410 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:12:13,410 - root - INFO - It's time to expand the Network"
,info,,,,,"2024-11-14 01:12:13,410 - root - INFO - Auto expand network"
,info,,,,,"2024-11-14 01:12:15,709 - root - INFO -"
,info,,,,,"2024-11-14 01:12:15,709 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:12:15,709 - root - INFO - Sparsity range: 0.0 -> 0.1"
0.0,val,,70.6,0.83,0.0,
,info,,,,,"2024-11-14 01:12:15,985 - root - INFO -"
1.0,train,0.001,76.76,0.608,0.053,
1.0,val,,71.8,0.827,0.053,
2.0,train,0.001,77.2,0.601,0.086,
2.0,val,,71.2,0.833,0.086,
3.0,train,0.001,77.52,0.594,0.098,
3.0,val,,71.4,0.838,0.098,
4.0,train,0.001,77.44,0.594,0.1,
4.0,val,,69.0,0.854,0.1,
5.0,train,0.001,77.12,0.599,0.1,
5.0,val,,70.8,0.836,0.1,
6.0,train,0.001,76.64,0.607,0.1,
6.0,val,,70.6,0.845,0.1,
7.0,train,0.001,77.24,0.594,0.1,
7.0,val,,72.6,0.826,0.1,
8.0,train,0.001,76.44,0.598,0.1,
8.0,val,,71.2,0.838,0.1,
9.0,train,0.001,77.12,0.596,0.1,
9.0,val,,70.8,0.834,0.1,
10.0,train,0.001,78.08,0.583,0.1,
10.0,val,,72.4,0.832,0.1,
11.0,train,0.001,77.56,0.592,0.1,
11.0,val,,70.8,0.852,0.1,
12.0,train,0.001,76.8,0.599,0.1,
12.0,val,,71.2,0.851,0.1,
13.0,train,0.001,77.8,0.586,0.1,
13.0,val,,71.2,0.839,0.1,
14.0,train,0.001,75.92,0.596,0.1,
14.0,val,,71.6,0.849,0.1,
15.0,train,0.001,77.0,0.601,0.1,
15.0,val,,70.4,0.84,0.1,
16.0,train,0.001,78.32,0.591,0.1,
16.0,val,,71.4,0.875,0.1,
17.0,train,0.001,78.28,0.584,0.1,
17.0,val,,70.4,0.858,0.1,
18.0,train,0.001,77.8,0.582,0.1,
18.0,val,,69.8,0.856,0.1,
19.0,train,0.001,76.96,0.593,0.1,
19.0,val,,72.0,0.863,0.1,
20.0,train,0.001,77.88,0.57,0.1,
20.0,val,,71.6,0.851,0.1,
,info,,,,,"2024-11-14 01:12:24,831 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:12:27,204 - root - INFO -"
,info,,,,,"2024-11-14 01:12:27,204 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:12:27,204 - root - INFO - Sparsity range: 0.1 -> 0.2"
0.0,val,,71.6,0.851,0.1,
,info,,,,,"2024-11-14 01:12:27,473 - root - INFO -"
1.0,train,0.001,77.44,0.573,0.153,
1.0,val,,71.4,0.84,0.153,
2.0,train,0.001,78.76,0.57,0.185,
2.0,val,,69.8,0.85,0.185,
3.0,train,0.001,79.32,0.559,0.198,
3.0,val,,70.0,0.851,0.198,
4.0,train,0.001,78.64,0.563,0.201,
4.0,val,,69.8,0.86,0.201,
5.0,train,0.001,78.2,0.562,0.201,
5.0,val,,71.4,0.853,0.201,
6.0,train,0.001,78.16,0.575,0.201,
6.0,val,,71.2,0.859,0.201,
7.0,train,0.001,78.84,0.559,0.201,
7.0,val,,72.0,0.838,0.201,
8.0,train,0.001,77.96,0.562,0.201,
8.0,val,,70.4,0.849,0.201,
9.0,train,0.001,78.68,0.563,0.201,
9.0,val,,70.4,0.851,0.201,
10.0,train,0.001,79.52,0.548,0.201,
10.0,val,,72.2,0.843,0.201,
11.0,train,0.001,78.64,0.558,0.201,
11.0,val,,71.0,0.868,0.201,
12.0,train,0.001,78.4,0.565,0.201,
12.0,val,,70.6,0.871,0.201,
13.0,train,0.001,78.84,0.553,0.201,
13.0,val,,71.2,0.856,0.201,
14.0,train,0.001,77.8,0.562,0.201,
14.0,val,,71.2,0.865,0.201,
15.0,train,0.001,78.64,0.567,0.201,
15.0,val,,69.8,0.856,0.201,
16.0,train,0.001,79.12,0.558,0.201,
16.0,val,,69.8,0.894,0.201,
17.0,train,0.001,79.72,0.552,0.201,
17.0,val,,70.0,0.877,0.201,
18.0,train,0.001,78.72,0.55,0.201,
18.0,val,,69.2,0.873,0.201,
19.0,train,0.001,79.04,0.559,0.201,
19.0,val,,71.6,0.881,0.201,
20.0,train,0.001,78.8,0.537,0.201,
20.0,val,,71.8,0.868,0.201,
,info,,,,,"2024-11-14 01:12:36,225 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:12:38,566 - root - INFO -"
,info,,,,,"2024-11-14 01:12:38,566 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:12:38,566 - root - INFO - Sparsity range: 0.2 -> 0.3"
0.0,val,,71.8,0.868,0.201,
,info,,,,,"2024-11-14 01:12:38,837 - root - INFO -"
1.0,train,0.001,79.16,0.541,0.253,
1.0,val,,71.6,0.858,0.253,
2.0,train,0.001,79.68,0.543,0.286,
2.0,val,,69.6,0.869,0.286,
3.0,train,0.001,80.72,0.528,0.298,
3.0,val,,71.8,0.843,0.298,
4.0,train,0.001,79.8,0.535,0.301,
4.0,val,,69.8,0.868,0.301,
5.0,train,0.001,79.2,0.534,0.301,
5.0,val,,71.6,0.862,0.301,
6.0,train,0.001,79.72,0.547,0.301,
6.0,val,,70.4,0.864,0.301,
7.0,train,0.001,80.24,0.53,0.301,
7.0,val,,72.6,0.844,0.301,
8.0,train,0.001,79.2,0.535,0.301,
8.0,val,,70.2,0.853,0.301,
9.0,train,0.001,79.2,0.532,0.301,
9.0,val,,71.6,0.858,0.301,
10.0,train,0.001,80.36,0.517,0.301,
10.0,val,,71.8,0.85,0.301,
11.0,train,0.001,79.8,0.527,0.301,
11.0,val,,70.8,0.874,0.301,
12.0,train,0.001,79.56,0.532,0.301,
12.0,val,,70.8,0.886,0.301,
13.0,train,0.001,80.2,0.52,0.301,
13.0,val,,71.2,0.867,0.301,
14.0,train,0.001,79.16,0.533,0.301,
14.0,val,,70.8,0.877,0.301,
15.0,train,0.001,79.96,0.536,0.301,
15.0,val,,69.4,0.864,0.301,
16.0,train,0.001,80.16,0.529,0.301,
16.0,val,,69.0,0.905,0.301,
17.0,train,0.001,80.64,0.521,0.301,
17.0,val,,71.0,0.89,0.301,
18.0,train,0.001,80.44,0.519,0.301,
18.0,val,,69.0,0.887,0.301,
19.0,train,0.001,79.88,0.53,0.301,
19.0,val,,70.8,0.89,0.301,
20.0,train,0.001,80.16,0.505,0.301,
20.0,val,,71.6,0.881,0.301,
,info,,,,,"2024-11-14 01:12:47,537 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:12:49,809 - root - INFO -"
,info,,,,,"2024-11-14 01:12:49,809 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:12:49,809 - root - INFO - Sparsity range: 0.3 -> 0.4"
0.0,val,,71.6,0.881,0.301,
,info,,,,,"2024-11-14 01:12:50,083 - root - INFO -"
1.0,train,0.001,80.52,0.513,0.353,
1.0,val,,70.0,0.86,0.353,
2.0,train,0.001,80.44,0.522,0.386,
2.0,val,,69.4,0.874,0.386,
3.0,train,0.001,81.04,0.51,0.398,
3.0,val,,71.0,0.888,0.398,
4.0,train,0.001,80.96,0.511,0.4,
4.0,val,,69.8,0.881,0.4,
5.0,train,0.001,81.0,0.507,0.4,
5.0,val,,72.0,0.873,0.4,
6.0,train,0.001,80.44,0.524,0.4,
6.0,val,,71.0,0.874,0.4,
7.0,train,0.001,81.08,0.502,0.4,
7.0,val,,72.6,0.855,0.4,
8.0,train,0.001,80.48,0.509,0.4,
8.0,val,,70.8,0.864,0.4,
9.0,train,0.001,80.88,0.505,0.4,
9.0,val,,71.4,0.87,0.4,
10.0,train,0.001,81.44,0.488,0.4,
10.0,val,,72.4,0.863,0.4,
11.0,train,0.001,81.0,0.497,0.4,
11.0,val,,70.8,0.886,0.4,
12.0,train,0.001,80.44,0.503,0.4,
12.0,val,,71.0,0.905,0.4,
13.0,train,0.001,81.4,0.49,0.4,
13.0,val,,70.4,0.882,0.4,
14.0,train,0.001,80.52,0.501,0.4,
14.0,val,,69.6,0.896,0.4,
15.0,train,0.001,81.2,0.511,0.4,
15.0,val,,69.6,0.879,0.4,
16.0,train,0.001,81.4,0.498,0.4,
16.0,val,,70.0,0.918,0.4,
17.0,train,0.001,81.84,0.493,0.4,
17.0,val,,70.2,0.904,0.4,
18.0,train,0.001,81.92,0.489,0.4,
18.0,val,,69.2,0.898,0.4,
19.0,train,0.001,81.44,0.498,0.4,
19.0,val,,70.6,0.907,0.4,
20.0,train,0.001,82.08,0.474,0.4,
20.0,val,,71.8,0.9,0.4,
,info,,,,,"2024-11-14 01:12:58,987 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:13:01,339 - root - INFO -"
,info,,,,,"2024-11-14 01:13:01,339 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:13:01,339 - root - INFO - Sparsity range: 0.4 -> 0.5"
0.0,val,,71.8,0.9,0.4,
,info,,,,,"2024-11-14 01:13:01,611 - root - INFO -"
1.0,train,0.001,81.56,0.483,0.453,
1.0,val,,68.4,0.903,0.453,
2.0,train,0.001,80.8,0.504,0.485,
2.0,val,,69.0,0.91,0.485,
3.0,train,0.001,81.88,0.488,0.498,
3.0,val,,71.6,0.875,0.498,
4.0,train,0.001,81.24,0.484,0.501,
4.0,val,,68.6,0.907,0.501,
5.0,train,0.001,81.8,0.488,0.501,
5.0,val,,71.8,0.874,0.501,
6.0,train,0.001,81.84,0.496,0.501,
6.0,val,,70.8,0.882,0.501,
7.0,train,0.001,82.08,0.479,0.501,
7.0,val,,71.6,0.856,0.501,
8.0,train,0.001,81.12,0.484,0.501,
8.0,val,,70.2,0.868,0.501,
9.0,train,0.001,81.96,0.48,0.501,
9.0,val,,70.2,0.879,0.501,
10.0,train,0.001,82.44,0.463,0.501,
10.0,val,,71.6,0.871,0.501,
11.0,train,0.001,81.96,0.476,0.501,
11.0,val,,71.2,0.89,0.501,
12.0,train,0.001,81.64,0.478,0.501,
12.0,val,,70.0,0.909,0.501,
13.0,train,0.001,82.64,0.461,0.501,
13.0,val,,70.2,0.885,0.501,
14.0,train,0.001,82.4,0.471,0.501,
14.0,val,,69.8,0.901,0.501,
15.0,train,0.001,82.48,0.485,0.501,
15.0,val,,69.2,0.889,0.501,
16.0,train,0.001,82.72,0.471,0.501,
16.0,val,,69.2,0.933,0.501,
17.0,train,0.001,82.76,0.466,0.501,
17.0,val,,69.8,0.914,0.501,
18.0,train,0.001,82.76,0.464,0.501,
18.0,val,,69.4,0.913,0.501,
19.0,train,0.001,81.8,0.472,0.501,
19.0,val,,69.6,0.924,0.501,
20.0,train,0.001,83.44,0.448,0.501,
20.0,val,,69.6,0.914,0.501,
,info,,,,,"2024-11-14 01:13:10,534 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:13:12,816 - root - INFO -"
,info,,,,,"2024-11-14 01:13:12,816 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:13:12,816 - root - INFO - Sparsity range: 0.5 -> 0.6"
0.0,val,,69.6,0.914,0.501,
,info,,,,,"2024-11-14 01:13:13,088 - root - INFO -"
1.0,train,0.001,83.2,0.458,0.553,
1.0,val,,66.2,1.053,0.553,
2.0,train,0.001,80.32,0.518,0.586,
2.0,val,,65.2,1.035,0.586,
3.0,train,0.001,81.6,0.486,0.598,
3.0,val,,67.0,0.95,0.598,
4.0,train,0.001,82.08,0.478,0.601,
4.0,val,,70.0,0.889,0.601,
5.0,train,0.001,82.2,0.475,0.601,
5.0,val,,70.4,0.901,0.601,
6.0,train,0.001,82.04,0.484,0.601,
6.0,val,,69.6,0.906,0.601,
7.0,train,0.001,82.88,0.467,0.601,
7.0,val,,69.4,0.885,0.601,
8.0,train,0.001,81.76,0.467,0.601,
8.0,val,,69.4,0.886,0.601,
9.0,train,0.001,83.24,0.458,0.601,
9.0,val,,69.4,0.886,0.601,
10.0,train,0.001,83.2,0.447,0.601,
10.0,val,,69.8,0.891,0.601,
11.0,train,0.001,82.68,0.453,0.601,
11.0,val,,70.2,0.908,0.601,
12.0,train,0.001,82.12,0.459,0.601,
12.0,val,,71.0,0.929,0.601,
13.0,train,0.001,83.28,0.445,0.601,
13.0,val,,70.2,0.901,0.601,
14.0,train,0.001,82.52,0.452,0.601,
14.0,val,,69.2,0.919,0.601,
15.0,train,0.001,83.0,0.465,0.601,
15.0,val,,69.2,0.904,0.601,
16.0,train,0.001,83.4,0.45,0.601,
16.0,val,,69.8,0.948,0.601,
17.0,train,0.001,83.36,0.45,0.601,
17.0,val,,69.0,0.929,0.601,
18.0,train,0.001,82.72,0.448,0.601,
18.0,val,,68.2,0.924,0.601,
19.0,train,0.001,83.24,0.451,0.601,
19.0,val,,69.2,0.95,0.601,
20.0,train,0.001,83.32,0.436,0.601,
20.0,val,,69.2,0.934,0.601,
,info,,,,,"2024-11-14 01:13:22,087 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:13:24,438 - root - INFO -"
,info,,,,,"2024-11-14 01:13:24,438 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:13:24,438 - root - INFO - Sparsity range: 0.6 -> 0.7"
0.0,val,,69.2,0.934,0.601,
,info,,,,,"2024-11-14 01:13:24,709 - root - INFO -"
1.0,train,0.001,83.72,0.439,0.653,
1.0,val,,60.8,1.282,0.653,
2.0,train,0.001,79.28,0.558,0.686,
2.0,val,,67.2,0.964,0.686,
3.0,train,0.001,80.2,0.527,0.698,
3.0,val,,67.8,0.914,0.698,
4.0,train,0.001,81.04,0.497,0.701,
4.0,val,,68.4,0.89,0.701,
5.0,train,0.001,81.52,0.488,0.701,
5.0,val,,69.0,0.903,0.701,
6.0,train,0.001,81.4,0.499,0.701,
6.0,val,,70.4,0.9,0.701,
7.0,train,0.001,82.32,0.477,0.701,
7.0,val,,69.4,0.89,0.701,
8.0,train,0.001,82.04,0.474,0.701,
8.0,val,,69.2,0.894,0.701,
9.0,train,0.001,81.68,0.48,0.701,
9.0,val,,69.2,0.899,0.701,
10.0,train,0.001,83.36,0.451,0.701,
10.0,val,,70.0,0.897,0.701,
11.0,train,0.001,82.36,0.465,0.701,
11.0,val,,69.6,0.913,0.701,
12.0,train,0.001,83.0,0.457,0.701,
12.0,val,,69.6,0.93,0.701,
13.0,train,0.001,83.2,0.44,0.701,
13.0,val,,68.6,0.909,0.701,
14.0,train,0.001,83.64,0.451,0.701,
14.0,val,,68.0,0.922,0.701,
15.0,train,0.001,83.12,0.469,0.701,
15.0,val,,69.4,0.911,0.701,
16.0,train,0.001,83.2,0.451,0.701,
16.0,val,,69.6,0.942,0.701,
17.0,train,0.001,83.36,0.446,0.701,
17.0,val,,70.2,0.925,0.701,
18.0,train,0.001,83.12,0.455,0.701,
18.0,val,,69.0,0.923,0.701,
19.0,train,0.001,82.8,0.45,0.701,
19.0,val,,68.0,0.947,0.701,
20.0,train,0.001,83.12,0.438,0.701,
20.0,val,,69.2,0.936,0.701,
,info,,,,,"2024-11-14 01:13:33,513 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:13:35,815 - root - INFO -"
,info,,,,,"2024-11-14 01:13:35,815 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:13:35,815 - root - INFO - Sparsity range: 0.7 -> 0.8"
0.0,val,,69.2,0.936,0.701,
,info,,,,,"2024-11-14 01:13:36,084 - root - INFO -"
1.0,train,0.001,83.68,0.435,0.753,
1.0,val,,61.2,1.136,0.753,
2.0,train,0.001,76.24,0.627,0.785,
2.0,val,,67.0,0.995,0.785,
3.0,train,0.001,78.04,0.576,0.798,
3.0,val,,68.2,0.977,0.798,
4.0,train,0.001,76.6,0.584,0.801,
4.0,val,,69.0,0.969,0.801,
5.0,train,0.001,78.28,0.562,0.801,
5.0,val,,70.4,0.901,0.801,
6.0,train,0.001,78.88,0.552,0.801,
6.0,val,,71.0,0.898,0.801,
7.0,train,0.001,79.68,0.531,0.801,
7.0,val,,71.0,0.88,0.801,
8.0,train,0.001,79.16,0.54,0.801,
8.0,val,,70.6,0.894,0.801,
9.0,train,0.001,78.64,0.536,0.801,
9.0,val,,71.8,0.893,0.801,
10.0,train,0.001,80.16,0.513,0.801,
10.0,val,,71.2,0.881,0.801,
11.0,train,0.001,80.68,0.5,0.801,
11.0,val,,71.8,0.894,0.801,
12.0,train,0.001,80.12,0.508,0.801,
12.0,val,,71.0,0.907,0.801,
13.0,train,0.001,82.16,0.486,0.801,
13.0,val,,71.2,0.896,0.801,
14.0,train,0.001,80.6,0.502,0.801,
14.0,val,,71.2,0.909,0.801,
15.0,train,0.001,80.0,0.523,0.801,
15.0,val,,70.6,0.891,0.801,
16.0,train,0.001,81.52,0.505,0.801,
16.0,val,,71.8,0.911,0.801,
17.0,train,0.001,81.96,0.496,0.801,
17.0,val,,71.8,0.901,0.801,
18.0,train,0.001,81.6,0.494,0.801,
18.0,val,,71.6,0.907,0.801,
19.0,train,0.001,81.32,0.497,0.801,
19.0,val,,70.2,0.925,0.801,
20.0,train,0.001,81.56,0.487,0.801,
20.0,val,,71.0,0.909,0.801,
,info,,,,,"2024-11-14 01:13:45,055 - root - INFO - ----------------"
,info,,,,,"2024-11-14 01:13:47,402 - root - INFO -"
,info,,,,,"2024-11-14 01:13:47,402 - root - INFO - Before pruning:"
,info,,,,,"2024-11-14 01:13:47,402 - root - INFO - Sparsity range: 0.8 -> 0.9"
0.0,val,,71.0,0.909,0.801,
,info,,,,,"2024-11-14 01:13:47,673 - root - INFO -"
1.0,train,0.001,82.04,0.484,0.853,
1.0,val,,48.8,1.594,0.853,
2.0,train,0.001,67.88,0.811,0.885,
2.0,val,,54.2,1.29,0.885,
3.0,train,0.001,63.72,0.939,0.898,
3.0,val,,46.0,1.568,0.898,
4.0,train,0.001,64.64,0.889,0.901,
4.0,val,,63.6,0.965,0.901,
5.0,train,0.001,67.68,0.819,0.901,
5.0,val,,64.6,0.92,0.901,
6.0,train,0.001,70.64,0.766,0.901,
6.0,val,,64.6,0.893,0.901,
7.0,train,0.001,72.32,0.719,0.901,
7.0,val,,67.0,0.884,0.901,
8.0,train,0.001,71.72,0.726,0.901,
8.0,val,,67.0,0.879,0.901,
9.0,train,0.001,72.56,0.704,0.901,
9.0,val,,67.2,0.873,0.901,
10.0,train,0.001,72.96,0.689,0.901,
10.0,val,,68.4,0.844,0.901,
11.0,train,0.001,72.68,0.689,0.901,
11.0,val,,68.4,0.86,0.901,
12.0,train,0.001,73.48,0.687,0.901,
12.0,val,,68.2,0.873,0.901,
13.0,train,0.001,74.44,0.659,0.901,
13.0,val,,67.2,0.874,0.901,
14.0,train,0.001,74.4,0.662,0.901,
14.0,val,,68.4,0.86,0.901,
15.0,train,0.001,73.6,0.683,0.901,
15.0,val,,67.8,0.862,0.901,
16.0,train,0.001,74.52,0.655,0.901,
16.0,val,,68.6,0.862,0.901,
17.0,train,0.001,75.36,0.645,0.901,
17.0,val,,68.8,0.862,0.901,
